antigen137|Q5HHB7|CP002114.3|mhci|seq3981	antigen137|Q5HHB7|CP002114.3|mhci|seq3981
antigen137|Q5HHB7|CP002114.3|mhci|seq3734	antigen137|Q5HHB7|BA000018.3|mhci|seq3735
antigen137|Q5HHB7|CP002114.3|mhci|seq3766	antigen137|Q5HHB7|CP002114.3|mhci|seq3766
antigen137|Q5HHB7|CP002114.3|mhci|seq3766	antigen137|Q5HHB7|BA000018.3|mhci|seq3766
antigen137|Q5HHB7|CP002114.3|mhci|seq3766	antigen137|Q5HHB7|CP002114.3|mhci|seq3767
antigen137|Q5HHB7|CP002114.3|mhci|seq3766	antigen137|Q5HHB7|BA000018.3|mhci|seq3767
antigen137|Q5HHB7|CP002114.3|mhci|seq3798	antigen137|Q5HHB7|CP002114.3|mhci|seq3798
antigen137|Q5HHB7|CP002114.3|mhci|seq3798	antigen137|Q5HHB7|BA000018.3|mhci|seq3798
antigen137|Q5HHB7|CP002114.3|mhci|seq3830	antigen137|Q5HHB7|CP002114.3|mhci|seq3830
antigen137|Q5HHB7|CP002114.3|mhci|seq3830	antigen137|Q5HHB7|BA000018.3|mhci|seq3826
antigen137|Q5HHB7|CP002114.3|mhci|seq3862	antigen137|Q5HHB7|CP002114.3|mhci|seq3862
antigen137|Q5HHB7|CP002114.3|mhci|seq3862	antigen137|Q5HHB7|BA000018.3|mhci|seq3854
antigen137|Q5HHB7|CP002114.3|mhci|seq3862	antigen137|Q5HHB7|CP002114.3|mhci|seq3863
antigen137|Q5HHB7|CP002114.3|mhci|seq3862	antigen137|Q5HHB7|BA000018.3|mhci|seq3855
antigen137|Q5HHB7|CP002114.3|mhci|seq3894	antigen137|Q5HHB7|CP002114.3|mhci|seq3894
antigen137|Q5HHB7|CP002114.3|mhci|seq3894	antigen137|Q5HHB7|BA000018.3|mhci|seq3886
antigen137|Q5HHB7|CP002114.3|mhci|seq3926	antigen137|Q5HHB7|CP002114.3|mhci|seq3926
antigen137|Q5HHB7|CP002114.3|mhci|seq3926	antigen137|Q5HHB7|BA000018.3|mhci|seq3918
antigen137|Q5HHB7|CP002114.3|mhci|seq3926	antigen137|Q5HHB7|CP002114.3|mhci|seq3927
antigen137|Q5HHB7|CP002114.3|mhci|seq3926	antigen137|Q5HHB7|BA000018.3|mhci|seq3919
antigen137|Q5HHB7|CP002114.3|mhci|seq3958	antigen137|Q5HHB7|CP002114.3|mhci|seq3958
antigen137|Q5HHB7|CP002114.3|mhci|seq3958	antigen137|Q5HHB7|BA000018.3|mhci|seq3950
antigen137|Q5HHB7|CP002114.3|mhci|seq3990	antigen137|Q5HHB7|CP002114.3|mhci|seq3990
antigen137|Q5HHB7|CP002114.3|mhci|seq3990	antigen137|Q5HHB7|BA000018.3|mhci|seq3982
antigen137|Q5HHB7|CP002114.3|mhci|seq4022	antigen137|Q5HHB7|CP002114.3|mhci|seq4022
antigen137|Q5HHB7|CP002114.3|mhci|seq4022	antigen137|Q5HHB7|BA000018.3|mhci|seq4014
antigen137|Q5HHB7|CP002114.3|mhci|seq4022	antigen137|Q5HHB7|CP002114.3|mhci|seq4023
antigen137|Q5HHB7|CP002114.3|mhci|seq4022	antigen137|Q5HHB7|BA000018.3|mhci|seq4015
antigen137|Q5HHB7|CP002114.3|mhci|seq4054	antigen137|Q5HHB7|CP002114.3|mhci|seq4054
antigen137|Q5HHB7|CP002114.3|mhci|seq4054	antigen137|Q5HHB7|BA000018.3|mhci|seq4046
antigen137|Q5HHB7|CP002114.3|mhci|seq4086	antigen137|Q5HHB7|CP002114.3|mhci|seq4086
antigen137|Q5HHB7|CP002114.3|mhci|seq4086	antigen137|Q5HHB7|BA000018.3|mhci|seq4078
antigen137|Q5HHB7|CP002114.3|mhci|seq4118	antigen137|Q5HHB7|CP002114.3|mhci|seq4118
antigen137|Q5HHB7|CP002114.3|mhci|seq4118	antigen137|Q5HHB7|CP002114.3|mhci|seq4119
antigen137|Q5HHB7|CP002114.3|mhci|seq4118	antigen137|Q5HHB7|BA000018.3|mhci|seq4115
antigen137|Q5HHB7|CP002114.3|mhci|seq4150	antigen137|Q5HHB7|CP002114.3|mhci|seq4150
antigen137|Q5HHB7|CP002114.3|mhci|seq4150	antigen137|Q5HHB7|BA000018.3|mhci|seq4142
antigen137|Q5HHB7|CP002114.3|mhci|seq4150	antigen137|Q5HHB7|CP002114.3|mhci|seq4151
antigen137|Q5HHB7|CP002114.3|mhci|seq4150	antigen137|Q5HHB7|BA000018.3|mhci|seq4143
antigen137|Q5HHB7|CP002114.3|mhci|seq4182	antigen137|Q5HHB7|CP002114.3|mhci|seq4182
antigen137|Q5HHB7|CP002114.3|mhci|seq4214	antigen137|Q5HHB7|CP002114.3|mhci|seq4214
antigen137|Q5HHB7|CP002114.3|mhci|seq4214	antigen137|Q5HHB7|BA000018.3|mhci|seq4206
antigen137|Q5HHB7|CP002114.3|mhci|seq4214	antigen137|Q5HHB7|CP002114.3|mhci|seq4215
antigen137|Q5HHB7|CP002114.3|mhci|seq4214	antigen137|Q5HHB7|BA000018.3|mhci|seq4207
antigen137|Q5HHB7|CP002114.3|mhci|seq4246	antigen137|Q5HHB7|CP002114.3|mhci|seq4246
antigen137|Q5HHB7|CP002114.3|mhci|seq4246	antigen137|Q5HHB7|BA000018.3|mhci|seq4242
antigen137|Q5HHB7|CP002114.3|mhci|seq4246	antigen137|Q5HHB7|CP002114.3|mhci|seq4247
antigen137|Q5HHB7|CP002114.3|mhci|seq4246	antigen137|Q5HHB7|BA000018.3|mhci|seq4243
antigen137|Q5HHB7|CP002114.3|mhci|seq4278	antigen137|Q5HHB7|CP002114.3|mhci|seq4278
antigen137|Q5HHB7|CP002114.3|mhci|seq4278	antigen137|Q5HHB7|BA000018.3|mhci|seq4274
antigen137|Q5HHB7|CP002114.3|mhci|seq4310	antigen137|Q5HHB7|CP002114.3|mhci|seq4310
antigen137|Q5HHB7|CP002114.3|mhci|seq4310	antigen137|Q5HHB7|BA000018.3|mhci|seq4306
antigen137|Q5HHB7|CP002114.3|mhci|seq4310	antigen137|Q5HHB7|CP002114.3|mhci|seq4311
antigen137|Q5HHB7|CP002114.3|mhci|seq4310	antigen137|Q5HHB7|BA000018.3|mhci|seq4307
antigen137|Q5HHB7|CP002114.3|mhci|seq4342	antigen137|Q5HHB7|CP002114.3|mhci|seq4342
antigen137|Q5HHB7|CP002114.3|mhci|seq4342	antigen137|Q5HHB7|BA000018.3|mhci|seq4342
antigen137|Q5HHB7|CP002114.3|mhci|seq4374	antigen137|Q5HHB7|CP002114.3|mhci|seq4374
antigen137|Q5HHB7|CP002114.3|mhci|seq4374	antigen137|Q5HHB7|BA000018.3|mhci|seq4374
antigen137|Q5HHB7|CP002114.3|mhci|seq4374	antigen137|Q5HHB7|CP002114.3|mhci|seq4375
antigen137|Q5HHB7|CP002114.3|mhci|seq4374	antigen137|Q5HHB7|BA000018.3|mhci|seq4375
antigen137|Q5HHB7|CP002114.3|mhci|seq4406	antigen137|Q5HHB7|CP002114.3|mhci|seq4406
antigen137|Q5HHB7|CP002114.3|mhci|seq4406	antigen137|Q5HHB7|BA000018.3|mhci|seq4406
antigen137|Q5HHB7|CP002114.3|mhci|seq4502	antigen137|Q5HHB7|CP002114.3|mhci|seq4502
antigen137|Q5HHB7|CP002114.3|mhci|seq4502	antigen137|Q5HHB7|BA000018.3|mhci|seq4498
antigen137|Q5HHB7|CP002114.3|mhci|seq4534	antigen137|Q5HHB7|CP002114.3|mhci|seq4534
antigen137|Q5HHB7|CP002114.3|mhci|seq4534	antigen137|Q5HHB7|BA000018.3|mhci|seq4530
antigen137|Q5HHB7|CP002114.3|mhci|seq4566	antigen137|Q5HHB7|CP002114.3|mhci|seq4566
antigen137|Q5HHB7|CP002114.3|mhci|seq4566	antigen137|Q5HHB7|BA000018.3|mhci|seq4562
antigen137|Q5HHB7|CP002114.3|mhci|seq4566	antigen137|Q5HHB7|CP002114.3|mhci|seq4567
antigen137|Q5HHB7|CP002114.3|mhci|seq4566	antigen137|Q5HHB7|BA000018.3|mhci|seq4563
antigen137|Q5HHB7|CP002114.3|mhci|seq4598	antigen137|Q5HHB7|CP002114.3|mhci|seq4598
antigen137|Q5HHB7|CP002114.3|mhci|seq4598	antigen137|Q5HHB7|BA000018.3|mhci|seq4594
antigen137|Q5HHB7|CP002114.3|mhci|seq4598	antigen137|Q5HHB7|CP002114.3|mhci|seq4599
antigen137|Q5HHB7|CP002114.3|mhci|seq4598	antigen137|Q5HHB7|BA000018.3|mhci|seq4595
antigen137|Q5HHB7|CP002114.3|mhci|seq4630	antigen137|Q5HHB7|CP002114.3|mhci|seq4630
antigen137|Q5HHB7|CP002114.3|mhci|seq4630	antigen137|Q5HHB7|BA000018.3|mhci|seq4626
antigen137|Q5HHB7|CP002114.3|mhci|seq4630	antigen137|Q5HHB7|CP002114.3|mhci|seq4631
antigen137|Q5HHB7|CP002114.3|mhci|seq4630	antigen137|Q5HHB7|BA000018.3|mhci|seq4627
antigen137|Q5HHB7|CP002114.3|mhci|seq4694	antigen137|Q5HHB7|CP002114.3|mhci|seq4694
antigen137|Q5HHB7|CP002114.3|mhci|seq4694	antigen137|Q5HHB7|BA000018.3|mhci|seq4694
antigen137|Q5HHB7|CP002114.3|mhci|seq4822	antigen137|Q5HHB7|CP002114.3|mhci|seq4822
antigen137|Q5HHB7|CP002114.3|mhci|seq4822	antigen137|Q5HHB7|BA000018.3|mhci|seq4822
antigen137|Q5HHB7|BA000018.3|mhci|seq25	antigen137|Q5HHB7|BA000018.3|mhci|seq25
antigen137|Q5HHB7|BA000018.3|mhci|seq57	antigen137|Q5HHB7|BA000018.3|mhci|seq57
antigen137|Q5HHB7|BA000018.3|mhci|seq57	antigen137|Q5HHB7|CP002114.3|mhci|seq53
antigen137|Q5HHB7|BA000018.3|mhci|seq89	antigen137|Q5HHB7|BA000018.3|mhci|seq89
antigen137|Q5HHB7|BA000018.3|mhci|seq217	antigen137|Q5HHB7|BA000018.3|mhci|seq217
antigen137|Q5HHB7|BA000018.3|mhci|seq217	antigen137|Q5HHB7|CP002114.3|mhci|seq213
antigen137|Q5HHB7|BA000018.3|mhci|seq249	antigen137|Q5HHB7|BA000018.3|mhci|seq249
antigen137|Q5HHB7|BA000018.3|mhci|seq249	antigen137|Q5HHB7|CP002114.3|mhci|seq241
antigen137|Q5HHB7|BA000018.3|mhci|seq281	antigen137|Q5HHB7|BA000018.3|mhci|seq281
antigen137|Q5HHB7|BA000018.3|mhci|seq313	antigen137|Q5HHB7|BA000018.3|mhci|seq313
antigen137|Q5HHB7|BA000018.3|mhci|seq313	antigen137|Q5HHB7|CP002114.3|mhci|seq301
antigen137|Q5HHB7|BA000018.3|mhci|seq345	antigen137|Q5HHB7|BA000018.3|mhci|seq345
antigen137|Q5HHB7|BA000018.3|mhci|seq345	antigen137|Q5HHB7|CP002114.3|mhci|seq329
antigen137|Q5HHB7|BA000018.3|mhci|seq377	antigen137|Q5HHB7|BA000018.3|mhci|seq377
antigen137|Q5HHB7|BA000018.3|mhci|seq377	antigen137|Q5HHB7|CP002114.3|mhci|seq369
antigen137|Q5HHB7|BA000018.3|mhci|seq409	antigen137|Q5HHB7|BA000018.3|mhci|seq409
antigen137|Q5HHB7|BA000018.3|mhci|seq409	antigen137|Q5HHB7|CP002114.3|mhci|seq401
antigen137|Q5HHB7|BA000018.3|mhci|seq441	antigen137|Q5HHB7|BA000018.3|mhci|seq441
antigen137|Q5HHB7|BA000018.3|mhci|seq441	antigen137|Q5HHB7|CP002114.3|mhci|seq429
antigen137|Q5HHB7|BA000018.3|mhci|seq473	antigen137|Q5HHB7|BA000018.3|mhci|seq473
antigen137|Q5HHB7|BA000018.3|mhci|seq473	antigen137|Q5HHB7|CP002114.3|mhci|seq461
antigen137|Q5HHB7|BA000018.3|mhci|seq505	antigen137|Q5HHB7|BA000018.3|mhci|seq505
antigen137|Q5HHB7|BA000018.3|mhci|seq505	antigen137|Q5HHB7|CP002114.3|mhci|seq493
antigen137|Q5HHB7|BA000018.3|mhci|seq537	antigen137|Q5HHB7|BA000018.3|mhci|seq537
antigen137|Q5HHB7|BA000018.3|mhci|seq537	antigen137|Q5HHB7|CP002114.3|mhci|seq525
antigen137|Q5HHB7|BA000018.3|mhci|seq569	antigen137|Q5HHB7|BA000018.3|mhci|seq569
antigen137|Q5HHB7|BA000018.3|mhci|seq569	antigen137|Q5HHB7|CP002114.3|mhci|seq561
antigen137|Q5HHB7|BA000018.3|mhci|seq601	antigen137|Q5HHB7|BA000018.3|mhci|seq601
antigen137|Q5HHB7|BA000018.3|mhci|seq601	antigen137|Q5HHB7|CP002114.3|mhci|seq589
antigen137|Q5HHB7|BA000018.3|mhci|seq633	antigen137|Q5HHB7|BA000018.3|mhci|seq633
antigen137|Q5HHB7|BA000018.3|mhci|seq633	antigen137|Q5HHB7|CP002114.3|mhci|seq621
antigen137|Q5HHB7|BA000018.3|mhci|seq665	antigen137|Q5HHB7|BA000018.3|mhci|seq665
antigen137|Q5HHB7|BA000018.3|mhci|seq665	antigen137|Q5HHB7|CP002114.3|mhci|seq653
antigen137|Q5HHB7|BA000018.3|mhci|seq697	antigen137|Q5HHB7|BA000018.3|mhci|seq697
antigen137|Q5HHB7|BA000018.3|mhci|seq697	antigen137|Q5HHB7|CP002114.3|mhci|seq681
antigen137|Q5HHB7|BA000018.3|mhci|seq729	antigen137|Q5HHB7|BA000018.3|mhci|seq729
antigen137|Q5HHB7|BA000018.3|mhci|seq729	antigen137|Q5HHB7|CP002114.3|mhci|seq709
antigen137|Q5HHB7|BA000018.3|mhci|seq761	antigen137|Q5HHB7|BA000018.3|mhci|seq761
antigen137|Q5HHB7|BA000018.3|mhci|seq761	antigen137|Q5HHB7|CP002114.3|mhci|seq737
antigen137|Q5HHB7|BA000018.3|mhci|seq793	antigen137|Q5HHB7|BA000018.3|mhci|seq793
antigen137|Q5HHB7|BA000018.3|mhci|seq793	antigen137|Q5HHB7|CP002114.3|mhci|seq777
antigen137|Q5HHB7|BA000018.3|mhci|seq825	antigen137|Q5HHB7|BA000018.3|mhci|seq825
antigen137|Q5HHB7|BA000018.3|mhci|seq825	antigen137|Q5HHB7|CP002114.3|mhci|seq809
antigen137|Q5HHB7|BA000018.3|mhci|seq857	antigen137|Q5HHB7|BA000018.3|mhci|seq857
antigen137|Q5HHB7|BA000018.3|mhci|seq857	antigen137|Q5HHB7|CP002114.3|mhci|seq841
antigen137|Q5HHB7|BA000018.3|mhci|seq889	antigen137|Q5HHB7|BA000018.3|mhci|seq889
antigen137|Q5HHB7|BA000018.3|mhci|seq889	antigen137|Q5HHB7|CP002114.3|mhci|seq873
antigen137|Q5HHB7|BA000018.3|mhci|seq921	antigen137|Q5HHB7|BA000018.3|mhci|seq921
antigen137|Q5HHB7|BA000018.3|mhci|seq953	antigen137|Q5HHB7|BA000018.3|mhci|seq953
antigen137|Q5HHB7|BA000018.3|mhci|seq953	antigen137|Q5HHB7|CP002114.3|mhci|seq937
antigen137|Q5HHB7|BA000018.3|mhci|seq985	antigen137|Q5HHB7|BA000018.3|mhci|seq985
antigen137|Q5HHB7|BA000018.3|mhci|seq985	antigen137|Q5HHB7|CP002114.3|mhci|seq969
antigen137|Q5HHB7|BA000018.3|mhci|seq1017	antigen137|Q5HHB7|BA000018.3|mhci|seq1017
antigen137|Q5HHB7|BA000018.3|mhci|seq1049	antigen137|Q5HHB7|BA000018.3|mhci|seq1049
antigen137|Q5HHB7|BA000018.3|mhci|seq1049	antigen137|Q5HHB7|CP002114.3|mhci|seq1045
antigen137|Q5HHB7|BA000018.3|mhci|seq1081	antigen137|Q5HHB7|BA000018.3|mhci|seq1081
antigen137|Q5HHB7|BA000018.3|mhci|seq1081	antigen137|Q5HHB7|CP002114.3|mhci|seq1077
antigen137|Q5HHB7|BA000018.3|mhci|seq1081	antigen137|Q5HHB7|BA000018.3|mhci|seq1082
antigen137|Q5HHB7|BA000018.3|mhci|seq1081	antigen137|Q5HHB7|CP002114.3|mhci|seq1078
antigen137|Q5HHB7|BA000018.3|mhci|seq1145	antigen137|Q5HHB7|BA000018.3|mhci|seq1145
antigen137|Q5HHB7|BA000018.3|mhci|seq1145	antigen137|Q5HHB7|CP002114.3|mhci|seq1141
antigen137|Q5HHB7|BA000018.3|mhci|seq1177	antigen137|Q5HHB7|BA000018.3|mhci|seq1177
antigen137|Q5HHB7|BA000018.3|mhci|seq1177	antigen137|Q5HHB7|CP002114.3|mhci|seq1173
antigen137|Q5HHB7|BA000018.3|mhci|seq1305	antigen137|Q5HHB7|BA000018.3|mhci|seq1305
antigen137|Q5HHB7|BA000018.3|mhci|seq1337	antigen137|Q5HHB7|BA000018.3|mhci|seq1337
antigen137|Q5HHB7|BA000018.3|mhci|seq1337	antigen137|Q5HHB7|CP002114.3|mhci|seq1349
antigen137|Q5HHB7|BA000018.3|mhci|seq1369	antigen137|Q5HHB7|BA000018.3|mhci|seq1369
antigen137|Q5HHB7|BA000018.3|mhci|seq1401	antigen137|Q5HHB7|BA000018.3|mhci|seq1401
antigen137|Q5HHB7|BA000018.3|mhci|seq1401	antigen137|Q5HHB7|CP002114.3|mhci|seq1413
antigen137|Q5HHB7|BA000018.3|mhci|seq1433	antigen137|Q5HHB7|BA000018.3|mhci|seq1433
antigen137|Q5HHB7|BA000018.3|mhci|seq1465	antigen137|Q5HHB7|BA000018.3|mhci|seq1465
antigen137|Q5HHB7|BA000018.3|mhci|seq1465	antigen137|Q5HHB7|CP002114.3|mhci|seq1473
antigen137|Q5HHB7|BA000018.3|mhci|seq1497	antigen137|Q5HHB7|BA000018.3|mhci|seq1497
antigen137|Q5HHB7|BA000018.3|mhci|seq1497	antigen137|Q5HHB7|CP002114.3|mhci|seq1505
antigen137|Q5HHB7|BA000018.3|mhci|seq1529	antigen137|Q5HHB7|BA000018.3|mhci|seq1529
antigen137|Q5HHB7|BA000018.3|mhci|seq1529	antigen137|Q5HHB7|CP002114.3|mhci|seq1537
antigen137|Q5HHB7|BA000018.3|mhci|seq2823	antigen137|Q5HHB7|BA000018.3|mhci|seq2823
antigen137|Q5HHB7|BA000018.3|mhci|seq3015	antigen137|Q5HHB7|BA000018.3|mhci|seq3015
antigen137|Q5HHB7|BA000018.3|mhci|seq3015	antigen137|Q5HHB7|CP002114.3|mhci|seq3011
antigen137|Q5HHB7|BA000018.3|mhci|seq3047	antigen137|Q5HHB7|BA000018.3|mhci|seq3047
antigen137|Q5HHB7|BA000018.3|mhci|seq3047	antigen137|Q5HHB7|CP002114.3|mhci|seq3043
antigen137|Q5HHB7|BA000018.3|mhci|seq4295	antigen137|Q5HHB7|BA000018.3|mhci|seq4295
antigen137|Q5HHB7|BA000018.3|mhci|seq4423	antigen137|Q5HHB7|BA000018.3|mhci|seq4423
antigen137|Q5HHB7|BA000018.3|mhci|seq4423	antigen137|Q5HHB7|CP002114.3|mhci|seq4419
antigen137|Q5HHB7|BA000018.3|mhci|seq4615	antigen137|Q5HHB7|BA000018.3|mhci|seq4615
antigen137|Q5HHB7|CP002114.3|mhci|seq5	antigen137|Q5HHB7|CP002114.3|mhci|seq5
antigen137|Q5HHB7|CP002114.3|mhci|seq101	antigen137|Q5HHB7|CP002114.3|mhci|seq101
antigen137|Q5HHB7|CP002114.3|mhci|seq101	antigen137|Q5HHB7|BA000018.3|mhci|seq101
antigen137|Q5HHB7|CP002114.3|mhci|seq133	antigen137|Q5HHB7|CP002114.3|mhci|seq133
antigen137|Q5HHB7|CP002114.3|mhci|seq133	antigen137|Q5HHB7|BA000018.3|mhci|seq133
antigen137|Q5HHB7|CP002114.3|mhci|seq165	antigen137|Q5HHB7|CP002114.3|mhci|seq165
antigen137|Q5HHB7|CP002114.3|mhci|seq165	antigen137|Q5HHB7|BA000018.3|mhci|seq165
antigen137|Q5HHB7|CP002114.3|mhci|seq197	antigen137|Q5HHB7|CP002114.3|mhci|seq197
antigen137|Q5HHB7|CP002114.3|mhci|seq261	antigen137|Q5HHB7|CP002114.3|mhci|seq261
antigen137|Q5HHB7|CP002114.3|mhci|seq293	antigen137|Q5HHB7|CP002114.3|mhci|seq293
antigen137|Q5HHB7|CP002114.3|mhci|seq549	antigen137|Q5HHB7|CP002114.3|mhci|seq549
antigen137|Q5HHB7|CP002114.3|mhci|seq741	antigen137|Q5HHB7|CP002114.3|mhci|seq741
antigen137|Q5HHB7|CP002114.3|mhci|seq869	antigen137|Q5HHB7|CP002114.3|mhci|seq869
antigen137|Q5HHB7|CP002114.3|mhci|seq901	antigen137|Q5HHB7|CP002114.3|mhci|seq901
antigen137|Q5HHB7|CP002114.3|mhci|seq933	antigen137|Q5HHB7|CP002114.3|mhci|seq933
antigen137|Q5HHB7|CP002114.3|mhci|seq1029	antigen137|Q5HHB7|CP002114.3|mhci|seq1029
antigen137|Q5HHB7|BA000018.3|mhci|seq1372	antigen137|Q5HHB7|BA000018.3|mhci|seq1372
antigen137|Q5HHB7|BA000018.3|mhci|seq1372	antigen137|Q5HHB7|CP002114.3|mhci|seq1384
antigen137|Q5HHB7|BA000018.3|mhci|seq1404	antigen137|Q5HHB7|BA000018.3|mhci|seq1404
antigen137|Q5HHB7|BA000018.3|mhci|seq1436	antigen137|Q5HHB7|BA000018.3|mhci|seq1436
antigen137|Q5HHB7|BA000018.3|mhci|seq1436	antigen137|Q5HHB7|CP002114.3|mhci|seq1448
antigen137|Q5HHB7|BA000018.3|mhci|seq1468	antigen137|Q5HHB7|BA000018.3|mhci|seq1468
antigen137|Q5HHB7|BA000018.3|mhci|seq1468	antigen137|Q5HHB7|CP002114.3|mhci|seq1476
antigen137|Q5HHB7|BA000018.3|mhci|seq1500	antigen137|Q5HHB7|BA000018.3|mhci|seq1500
antigen137|Q5HHB7|BA000018.3|mhci|seq1500	antigen137|Q5HHB7|CP002114.3|mhci|seq1508
antigen137|Q5HHB7|BA000018.3|mhci|seq1532	antigen137|Q5HHB7|BA000018.3|mhci|seq1532
antigen137|Q5HHB7|BA000018.3|mhci|seq1532	antigen137|Q5HHB7|CP002114.3|mhci|seq1540
antigen137|Q5HHB7|BA000018.3|mhci|seq1564	antigen137|Q5HHB7|BA000018.3|mhci|seq1564
antigen137|Q5HHB7|BA000018.3|mhci|seq1564	antigen137|Q5HHB7|CP002114.3|mhci|seq1572
antigen137|Q5HHB7|BA000018.3|mhci|seq1596	antigen137|Q5HHB7|BA000018.3|mhci|seq1596
antigen137|Q5HHB7|BA000018.3|mhci|seq1628	antigen137|Q5HHB7|BA000018.3|mhci|seq1628
antigen137|Q5HHB7|BA000018.3|mhci|seq1628	antigen137|Q5HHB7|CP002114.3|mhci|seq1632
antigen137|Q5HHB7|BA000018.3|mhci|seq1660	antigen137|Q5HHB7|BA000018.3|mhci|seq1660
antigen137|Q5HHB7|BA000018.3|mhci|seq1660	antigen137|Q5HHB7|CP002114.3|mhci|seq1664
antigen137|Q5HHB7|BA000018.3|mhci|seq1692	antigen137|Q5HHB7|BA000018.3|mhci|seq1692
antigen137|Q5HHB7|BA000018.3|mhci|seq1692	antigen137|Q5HHB7|CP002114.3|mhci|seq1700
antigen137|Q5HHB7|BA000018.3|mhci|seq1724	antigen137|Q5HHB7|BA000018.3|mhci|seq1724
antigen137|Q5HHB7|BA000018.3|mhci|seq1724	antigen137|Q5HHB7|CP002114.3|mhci|seq1732
antigen137|Q5HHB7|BA000018.3|mhci|seq1756	antigen137|Q5HHB7|BA000018.3|mhci|seq1756
antigen137|Q5HHB7|BA000018.3|mhci|seq1756	antigen137|Q5HHB7|CP002114.3|mhci|seq1764
antigen137|Q5HHB7|BA000018.3|mhci|seq1788	antigen137|Q5HHB7|BA000018.3|mhci|seq1788
antigen137|Q5HHB7|BA000018.3|mhci|seq1788	antigen137|Q5HHB7|CP002114.3|mhci|seq1796
antigen137|Q5HHB7|BA000018.3|mhci|seq1820	antigen137|Q5HHB7|BA000018.3|mhci|seq1820
antigen137|Q5HHB7|BA000018.3|mhci|seq1820	antigen137|Q5HHB7|CP002114.3|mhci|seq1828
antigen137|Q5HHB7|BA000018.3|mhci|seq1852	antigen137|Q5HHB7|BA000018.3|mhci|seq1852
antigen137|Q5HHB7|BA000018.3|mhci|seq1916	antigen137|Q5HHB7|BA000018.3|mhci|seq1916
antigen137|Q5HHB7|BA000018.3|mhci|seq1916	antigen137|Q5HHB7|CP002114.3|mhci|seq1924
antigen137|Q5HHB7|BA000018.3|mhci|seq1948	antigen137|Q5HHB7|BA000018.3|mhci|seq1948
antigen137|Q5HHB7|BA000018.3|mhci|seq1980	antigen137|Q5HHB7|BA000018.3|mhci|seq1980
antigen137|Q5HHB7|BA000018.3|mhci|seq1980	antigen137|Q5HHB7|CP002114.3|mhci|seq1988
antigen137|Q5HHB7|BA000018.3|mhci|seq2012	antigen137|Q5HHB7|BA000018.3|mhci|seq2012
antigen137|Q5HHB7|BA000018.3|mhci|seq2044	antigen137|Q5HHB7|BA000018.3|mhci|seq2044
antigen137|Q5HHB7|BA000018.3|mhci|seq2044	antigen137|Q5HHB7|CP002114.3|mhci|seq2048
antigen137|Q5HHB7|BA000018.3|mhci|seq2076	antigen137|Q5HHB7|BA000018.3|mhci|seq2076
antigen137|Q5HHB7|BA000018.3|mhci|seq2076	antigen137|Q5HHB7|CP002114.3|mhci|seq2080
antigen137|Q5HHB7|BA000018.3|mhci|seq2108	antigen137|Q5HHB7|BA000018.3|mhci|seq2108
antigen137|Q5HHB7|BA000018.3|mhci|seq2140	antigen137|Q5HHB7|BA000018.3|mhci|seq2140
antigen137|Q5HHB7|BA000018.3|mhci|seq2140	antigen137|Q5HHB7|CP002114.3|mhci|seq2144
antigen137|Q5HHB7|BA000018.3|mhci|seq2172	antigen137|Q5HHB7|BA000018.3|mhci|seq2172
antigen137|Q5HHB7|BA000018.3|mhci|seq2172	antigen137|Q5HHB7|CP002114.3|mhci|seq2176
antigen137|Q5HHB7|BA000018.3|mhci|seq2204	antigen137|Q5HHB7|BA000018.3|mhci|seq2204
antigen137|Q5HHB7|BA000018.3|mhci|seq2204	antigen137|Q5HHB7|CP002114.3|mhci|seq2208
antigen137|Q5HHB7|BA000018.3|mhci|seq2236	antigen137|Q5HHB7|BA000018.3|mhci|seq2236
antigen137|Q5HHB7|BA000018.3|mhci|seq2236	antigen137|Q5HHB7|CP002114.3|mhci|seq2244
antigen137|Q5HHB7|BA000018.3|mhci|seq2268	antigen137|Q5HHB7|BA000018.3|mhci|seq2268
antigen137|Q5HHB7|BA000018.3|mhci|seq2268	antigen137|Q5HHB7|CP002114.3|mhci|seq2276
antigen137|Q5HHB7|BA000018.3|mhci|seq2300	antigen137|Q5HHB7|BA000018.3|mhci|seq2300
antigen137|Q5HHB7|BA000018.3|mhci|seq2300	antigen137|Q5HHB7|CP002114.3|mhci|seq2304
antigen137|Q5HHB7|BA000018.3|mhci|seq2332	antigen137|Q5HHB7|BA000018.3|mhci|seq2332
antigen137|Q5HHB7|BA000018.3|mhci|seq2332	antigen137|Q5HHB7|CP002114.3|mhci|seq2340
antigen137|Q5HHB7|BA000018.3|mhci|seq2364	antigen137|Q5HHB7|BA000018.3|mhci|seq2364
antigen137|Q5HHB7|BA000018.3|mhci|seq2364	antigen137|Q5HHB7|CP002114.3|mhci|seq2372
antigen137|Q5HHB7|BA000018.3|mhci|seq2396	antigen137|Q5HHB7|BA000018.3|mhci|seq2396
antigen137|Q5HHB7|BA000018.3|mhci|seq2396	antigen137|Q5HHB7|CP002114.3|mhci|seq2404
antigen137|Q5HHB7|BA000018.3|mhci|seq2428	antigen137|Q5HHB7|BA000018.3|mhci|seq2428
antigen137|Q5HHB7|BA000018.3|mhci|seq2428	antigen137|Q5HHB7|CP002114.3|mhci|seq2436
