antigen41|Q5HEC4|BA000018.3|mhcii|seq5894	antigen41|Q5HEC4|BA000018.3|mhcii|seq5894
antigen41|Q5HEC4|BA000018.3|mhcii|seq3105	antigen41|Q5HEC4|BA000018.3|mhcii|seq8638
antigen41|Q5HEC4|BA000018.3|mhcii|seq3105	antigen41|Q5HEC4|BA000018.3|mhcii|seq8771
antigen41|Q5HEC4|BA000018.3|mhcii|seq3105	antigen41|Q5HEC4|BA000018.3|mhcii|seq8052
antigen41|Q5HEC4|BA000018.3|mhcii|seq3105	antigen41|Q5HEC4|BA000018.3|mhcii|seq3104
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq3137
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq3138
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq3139
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq3134
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq3135
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq3136
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq4168
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq4167
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq4169
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq4170
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq4171
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9677
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9102
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9100
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9101
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9103
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9104
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq9105
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq5145
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq5142
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq5143
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq5144
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq5146
antigen41|Q5HEC4|BA000018.3|mhcii|seq3137	antigen41|Q5HEC4|BA000018.3|mhcii|seq5147
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3297
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq1889
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4705
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq5825
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq9217
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq1890
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4706
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq5826
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq9218
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4707
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq5827
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq9219
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq5828
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq5829
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq460
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7084
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7820
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq461
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7085
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7821
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq462
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4526
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7086
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7822
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq463
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7087
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7823
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq464
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq2128
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7088
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7824
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq465
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq2129
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq7089
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq2130
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3292
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3293
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3294
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4702
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq9214
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq1887
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3295
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3551
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4703
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq9215
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq1888
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3296
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq3552
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq4704
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq5824
antigen41|Q5HEC4|BA000018.3|mhcii|seq3297	antigen41|Q5HEC4|BA000018.3|mhcii|seq9216
antigen41|Q5HEC4|BA000018.3|mhcii|seq3425	antigen41|Q5HEC4|BA000018.3|mhcii|seq3425
antigen41|Q5HEC4|BA000018.3|mhcii|seq3553	antigen41|Q5HEC4|BA000018.3|mhcii|seq3553
antigen41|Q5HEC4|BA000018.3|mhcii|seq3585	antigen41|Q5HEC4|BA000018.3|mhcii|seq3585
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq3649
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq3650
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq3651
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq3648
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq4738
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq5218
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq5217
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq5219
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq5216
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq4739
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq4740
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq9267
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq9266
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq9268
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq9269
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq9270
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq2780
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq2781
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq2782
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq2783
antigen41|Q5HEC4|BA000018.3|mhcii|seq3649	antigen41|Q5HEC4|BA000018.3|mhcii|seq3647
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3809
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3810
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3811
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4774
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq323
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4775
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq324
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4776
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq325
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4777
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq326
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq2282
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6506
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq2283
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6507
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq2284
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6508
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq2285
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4909
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6509
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4910
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6510
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4911
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6511
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4912
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq6512
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4913
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq4914
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq7163
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq8529
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq7164
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3805
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3806
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3807
antigen41|Q5HEC4|BA000018.3|mhcii|seq3809	antigen41|Q5HEC4|BA000018.3|mhcii|seq3808
antigen41|Q5HEC4|BA000018.3|mhcii|seq3905	antigen41|Q5HEC4|BA000018.3|mhcii|seq3905
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4033
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4034
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4030
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4031
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4032
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2177
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq163
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2173
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq159
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2174
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq160
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2175
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq161
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2176
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq162
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4789
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4786
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4787
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4788
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4790
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq4791
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq985
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq71
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq5931
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq5932
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq5933
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq5934
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq981
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq67
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq982
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq68
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq983
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq69
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq984
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq70
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq986
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq72
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq987
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq73
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq988
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq74
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq989
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq75
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8025
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7723
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2103
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7994
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8022
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8023
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7721
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7992
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8024
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7722
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7993
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8026
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7724
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2104
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7995
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8027
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7725
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2105
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7996
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq8028
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7726
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq2106
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq7997
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq9242
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq9239
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq9240
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq9241
antigen41|Q5HEC4|BA000018.3|mhcii|seq4033	antigen41|Q5HEC4|BA000018.3|mhcii|seq9243
antigen41|Q5HEC4|BA000018.3|mhcii|seq4129	antigen41|Q5HEC4|BA000018.3|mhcii|seq4129
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq4481
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq4961
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq8705
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq4962
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq8706
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq8707
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq8708
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq8709
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq1095
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq4840
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq4841
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq4842
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq9066
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq9067
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq9068
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq9069
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq850
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq2834
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq3762
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq851
antigen41|Q5HEC4|BA000018.3|mhcii|seq4481	antigen41|Q5HEC4|BA000018.3|mhcii|seq2835
