antigen188|Q5HGH0|BX571856.1|mhcii|seq1126	antigen188|Q5HGH0|BX571856.1|mhcii|seq1126
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq687
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq1551
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq689
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq3430
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq688
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq3032
antigen188|Q5HGH0|BX571856.1|mhcii|seq685	antigen188|Q5HGH0|BX571856.1|mhcii|seq3424
antigen188|Q5HGH0|BX571856.1|mhcii|seq813	antigen188|Q5HGH0|BX571856.1|mhcii|seq813
antigen188|Q5HGH0|BX571856.1|mhcii|seq813	antigen188|Q5HGH0|BX571856.1|mhcii|seq814
antigen188|Q5HGH0|BX571856.1|mhcii|seq1588	antigen188|Q5HGH0|BX571856.1|mhcii|seq1588
antigen188|Q5HGH0|BX571856.1|mhcii|seq2036	antigen188|Q5HGH0|BX571856.1|mhcii|seq2036
antigen188|Q5HGH0|BX571856.1|mhcii|seq2324	antigen188|Q5HGH0|BX571856.1|mhcii|seq2324
antigen188|Q5HGH0|BX571856.1|mhcii|seq2356	antigen188|Q5HGH0|BX571856.1|mhcii|seq2356
antigen188|Q5HGH0|BX571856.1|mhcii|seq2356	antigen188|Q5HGH0|BX571856.1|mhcii|seq1679
antigen188|Q5HGH0|BX571856.1|mhcii|seq2356	antigen188|Q5HGH0|BX571856.1|mhcii|seq1680
antigen188|Q5HGH0|BX571856.1|mhcii|seq2356	antigen188|Q5HGH0|BX571856.1|mhcii|seq2355
antigen188|Q5HGH0|BX571856.1|mhcii|seq2356	antigen188|Q5HGH0|BX571856.1|mhcii|seq2357
antigen188|Q5HGH0|BX571856.1|mhcii|seq3060	antigen188|Q5HGH0|BX571856.1|mhcii|seq3060
antigen188|Q5HGH0|BX571856.1|mhcii|seq3284	antigen188|Q5HGH0|BX571856.1|mhcii|seq3284
antigen188|Q5HGH0|BX571856.1|mhcii|seq3316	antigen188|Q5HGH0|BX571856.1|mhcii|seq3316
antigen188|Q5HGH0|BX571856.1|mhcii|seq3444	antigen188|Q5HGH0|BX571856.1|mhcii|seq3444
antigen188|Q5HGH0|BX571856.1|mhcii|seq438	antigen188|Q5HGH0|BX571856.1|mhcii|seq438
antigen188|Q5HGH0|BX571856.1|mhcii|seq566	antigen188|Q5HGH0|BX571856.1|mhcii|seq566
antigen188|Q5HGH0|BX571856.1|mhcii|seq566	antigen188|Q5HGH0|BX571856.1|mhcii|seq32
antigen188|Q5HGH0|BX571856.1|mhcii|seq566	antigen188|Q5HGH0|BX571856.1|mhcii|seq567
antigen188|Q5HGH0|BX571856.1|mhcii|seq566	antigen188|Q5HGH0|BX571856.1|mhcii|seq33
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq758
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2914
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq385
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq552
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq553
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq554
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq3215
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq3216
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq755
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2911
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq756
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2912
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq757
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2913
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq759
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2915
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq760
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2916
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq761
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq2917
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq381
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq382
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq383
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq384
antigen188|Q5HGH0|BX571856.1|mhcii|seq758	antigen188|Q5HGH0|BX571856.1|mhcii|seq555
antigen188|Q5HGH0|BX571856.1|mhcii|seq1334	antigen188|Q5HGH0|BX571856.1|mhcii|seq1334
antigen188|Q5HGH0|BX571856.1|mhcii|seq1334	antigen188|Q5HGH0|BX571856.1|mhcii|seq2005
antigen188|Q5HGH0|BX571856.1|mhcii|seq1334	antigen188|Q5HGH0|BX571856.1|mhcii|seq1959
antigen188|Q5HGH0|BX571856.1|mhcii|seq1334	antigen188|Q5HGH0|BX571856.1|mhcii|seq2004
antigen188|Q5HGH0|BX571856.1|mhcii|seq1558	antigen188|Q5HGH0|BX571856.1|mhcii|seq1558
antigen188|Q5HGH0|BX571856.1|mhcii|seq1558	antigen188|Q5HGH0|BX571856.1|mhcii|seq1559
antigen188|Q5HGH0|BX571856.1|mhcii|seq1782	antigen188|Q5HGH0|BX571856.1|mhcii|seq1782
antigen188|Q5HGH0|BX571856.1|mhcii|seq1782	antigen188|Q5HGH0|BX571856.1|mhcii|seq272
antigen188|Q5HGH0|BX571856.1|mhcii|seq1782	antigen188|Q5HGH0|BX571856.1|mhcii|seq273
antigen188|Q5HGH0|BX571856.1|mhcii|seq1782	antigen188|Q5HGH0|BX571856.1|mhcii|seq1780
antigen188|Q5HGH0|BX571856.1|mhcii|seq1782	antigen188|Q5HGH0|BX571856.1|mhcii|seq726
antigen188|Q5HGH0|BX571856.1|mhcii|seq1974	antigen188|Q5HGH0|BX571856.1|mhcii|seq1974
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2102
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2099
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2100
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2101
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2103
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2104
antigen188|Q5HGH0|BX571856.1|mhcii|seq2102	antigen188|Q5HGH0|BX571856.1|mhcii|seq2105
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2838
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2837
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2839
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2177
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3142
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2178
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3143
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2179
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3144
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq69
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2835
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2836
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3416
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3417
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3418
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq1690
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq1689
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq1691
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3067
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq68
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq1237
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3065
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq66
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq1235
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq3066
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq67
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq1236
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2368
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2363
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2364
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2365
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2366
antigen188|Q5HGH0|BX571856.1|mhcii|seq2838	antigen188|Q5HGH0|BX571856.1|mhcii|seq2367
antigen188|Q5HGH0|BX571856.1|mhcii|seq3062	antigen188|Q5HGH0|BX571856.1|mhcii|seq3062
antigen188|Q5HGH0|BX571856.1|mhcii|seq2744	antigen188|Q5HGH0|BX571856.1|mhcii|seq2744
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq153
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq152
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq1190
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq1188
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq1189
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq1191
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq1192
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq151
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq411
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq409
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq410
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq412
antigen188|Q5HGH0|BX571856.1|mhcii|seq153	antigen188|Q5HGH0|BX571856.1|mhcii|seq413
antigen188|Q5HGH0|BX571856.1|mhcii|seq889	antigen188|Q5HGH0|BX571856.1|mhcii|seq889
antigen188|Q5HGH0|BX571856.1|mhcii|seq889	antigen188|Q5HGH0|BX571856.1|mhcii|seq888
antigen188|Q5HGH0|BX571856.1|mhcii|seq889	antigen188|Q5HGH0|BX571856.1|mhcii|seq890
antigen188|Q5HGH0|BX571856.1|mhcii|seq889	antigen188|Q5HGH0|BX571856.1|mhcii|seq480
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq1529
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq363
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq364
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq1528
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq1530
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq1946
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq109
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq1947
antigen188|Q5HGH0|BX571856.1|mhcii|seq1529	antigen188|Q5HGH0|BX571856.1|mhcii|seq110
antigen188|Q5HGH0|BX571856.1|mhcii|seq2170	antigen188|Q5HGH0|BX571856.1|mhcii|seq2170
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq3226
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq3224
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq3225
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq3227
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq3228
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq3229
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq581
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq582
antigen188|Q5HGH0|BX571856.1|mhcii|seq3226	antigen188|Q5HGH0|BX571856.1|mhcii|seq2094
antigen188|Q5HGH0|BX571856.1|mhcii|seq91	antigen188|Q5HGH0|BX571856.1|mhcii|seq91
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1148
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1700
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1701
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1829
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq82
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1702
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1830
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq83
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1703
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1831
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq84
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1704
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1832
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq85
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1833
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq86
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1145
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1146
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1147
antigen188|Q5HGH0|BX571856.1|mhcii|seq1148	antigen188|Q5HGH0|BX571856.1|mhcii|seq1149
antigen188|Q5HGH0|BX571856.1|mhcii|seq1276	antigen188|Q5HGH0|BX571856.1|mhcii|seq1276
antigen188|Q5HGH0|BX571856.1|mhcii|seq1468	antigen188|Q5HGH0|BX571856.1|mhcii|seq1468
antigen188|Q5HGH0|BX571856.1|mhcii|seq1884	antigen188|Q5HGH0|BX571856.1|mhcii|seq1884
antigen188|Q5HGH0|BX571856.1|mhcii|seq2140	antigen188|Q5HGH0|BX571856.1|mhcii|seq2140
antigen188|Q5HGH0|BX571856.1|mhcii|seq2172	antigen188|Q5HGH0|BX571856.1|mhcii|seq2172
antigen188|Q5HGH0|BX571856.1|mhcii|seq2684	antigen188|Q5HGH0|BX571856.1|mhcii|seq2684
antigen188|Q5HGH0|BX571856.1|mhcii|seq2684	antigen188|Q5HGH0|BX571856.1|mhcii|seq2685
antigen188|Q5HGH0|BX571856.1|mhcii|seq2844	antigen188|Q5HGH0|BX571856.1|mhcii|seq2844
antigen188|Q5HGH0|BX571856.1|mhcii|seq2844	antigen188|Q5HGH0|BX571856.1|mhcii|seq167
antigen188|Q5HGH0|BX571856.1|mhcii|seq2844	antigen188|Q5HGH0|BX571856.1|mhcii|seq2845
antigen188|Q5HGH0|BX571856.1|mhcii|seq2844	antigen188|Q5HGH0|BX571856.1|mhcii|seq166
antigen188|Q5HGH0|BX571856.1|mhcii|seq2844	antigen188|Q5HGH0|BX571856.1|mhcii|seq3254
antigen188|Q5HGH0|BX571856.1|mhcii|seq2844	antigen188|Q5HGH0|BX571856.1|mhcii|seq2843
antigen188|Q5HGH0|BX571856.1|mhcii|seq2972	antigen188|Q5HGH0|BX571856.1|mhcii|seq2972
antigen188|Q5HGH0|BX571856.1|mhcii|seq2972	antigen188|Q5HGH0|BX571856.1|mhcii|seq2971
antigen188|Q5HGH0|BX571856.1|mhcii|seq2972	antigen188|Q5HGH0|BX571856.1|mhcii|seq2970
antigen188|Q5HGH0|BX571856.1|mhcii|seq3164	antigen188|Q5HGH0|BX571856.1|mhcii|seq3164
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq3196
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq3195
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq260
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq257
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2433
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq258
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq259
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2536
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2537
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2538
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2539
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq632
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq633
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq634
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq635
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq636
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq637
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq3197
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2430
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq3198
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2431
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq2432
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq662
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq661
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq665
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq631
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq3194
antigen188|Q5HGH0|BX571856.1|mhcii|seq3196	antigen188|Q5HGH0|BX571856.1|mhcii|seq256
antigen188|Q5HGH0|BX571856.1|mhcii|seq61	antigen188|Q5HGH0|BX571856.1|mhcii|seq61
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq477
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq476
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq479
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq3605
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq186
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq3602
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq183
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq3603
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq184
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq3604
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq185
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq887
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq1751
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq1752
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq478
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq886
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq1750
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq1749
antigen188|Q5HGH0|BX571856.1|mhcii|seq477	antigen188|Q5HGH0|BX571856.1|mhcii|seq1753
antigen188|Q5HGH0|BX571856.1|mhcii|seq1693	antigen188|Q5HGH0|BX571856.1|mhcii|seq1693
antigen188|Q5HGH0|BX571856.1|mhcii|seq1885	antigen188|Q5HGH0|BX571856.1|mhcii|seq1885
antigen188|Q5HGH0|BX571856.1|mhcii|seq2109	antigen188|Q5HGH0|BX571856.1|mhcii|seq2109
antigen188|Q5HGH0|BX571856.1|mhcii|seq2173	antigen188|Q5HGH0|BX571856.1|mhcii|seq2173
antigen188|Q5HGH0|BX571856.1|mhcii|seq2269	antigen188|Q5HGH0|BX571856.1|mhcii|seq2269
antigen188|Q5HGH0|BX571856.1|mhcii|seq2269	antigen188|Q5HGH0|BX571856.1|mhcii|seq3201
antigen188|Q5HGH0|BX571856.1|mhcii|seq2269	antigen188|Q5HGH0|BX571856.1|mhcii|seq3202
antigen188|Q5HGH0|BX571856.1|mhcii|seq2269	antigen188|Q5HGH0|BX571856.1|mhcii|seq261
