antigen180|P99070|CP002114.3|mhcii|seq4196	antigen180|P99070|CP002114.3|mhcii|seq4196
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq3729
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq4113
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq4114
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq4115
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1557
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq211
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq2848
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq3620
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq2104
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq2102
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq2103
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq2105
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1319
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq2273
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1316
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1317
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1318
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1320
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1321
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1322
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq1323
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq3147
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq3148
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq3149
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq3150
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq3151
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq2268
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq2269
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq2270
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq2271
antigen180|P99070|CP002114.3|mhcii|seq1319	antigen180|P99070|CP002114.3|mhcii|seq2272
antigen180|P99070|CP002114.3|mhcii|seq1671	antigen180|P99070|CP002114.3|mhcii|seq1671
antigen180|P99070|CP002114.3|mhcii|seq1671	antigen180|P99070|CP002114.3|mhcii|seq1672
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq1991
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq1986
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq1987
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq708
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq1988
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq709
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq1989
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq710
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq1990
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq488
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq489
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq490
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq491
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq428
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq429
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq3345
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq3346
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq3347
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq3348
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq3349
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq3350
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq91
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq92
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq93
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq94
antigen180|P99070|CP002114.3|mhcii|seq1991	antigen180|P99070|CP002114.3|mhcii|seq95
antigen180|P99070|CP002114.3|mhcii|seq2695	antigen180|P99070|CP002114.3|mhcii|seq2695
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2919
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2914
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2915
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2884
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2916
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2885
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2917
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2886
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2918
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2887
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3143
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2888
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3144
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2889
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1515
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1516
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3660
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1517
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1518
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1519
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1520
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2704
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2705
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2706
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2707
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2708
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2709
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3895
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3896
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3897
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3898
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq443
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1339
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3899
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq444
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1340
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3900
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq445
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1341
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2557
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3837
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq446
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1342
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2558
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3838
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq447
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq1343
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq2559
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3839
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq448
antigen180|P99070|CP002114.3|mhcii|seq2919	antigen180|P99070|CP002114.3|mhcii|seq3840
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2280
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2275
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq196
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2276
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq197
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1605
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2277
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq198
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1606
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2278
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq199
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1607
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2279
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq200
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1608
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq201
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1609
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2569
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1610
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2570
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2571
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1324
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2572
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1325
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2573
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1326
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2574
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1327
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1328
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1202
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3154
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3410
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1203
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3155
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1204
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2932
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3156
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1205
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2933
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3157
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1206
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2934
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3158
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq1207
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2871
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq3159
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq312
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2872
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq313
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2873
antigen180|P99070|CP002114.3|mhcii|seq2280	antigen180|P99070|CP002114.3|mhcii|seq2874
antigen180|P99070|CP002114.3|mhcii|seq3336	antigen180|P99070|CP002114.3|mhcii|seq3336
antigen180|P99070|CP002114.3|mhcii|seq3976	antigen180|P99070|CP002114.3|mhcii|seq3976
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4008
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4066
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4067
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4068
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4069
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4070
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4006
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4007
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4009
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4010
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4011
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq4012
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2357
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3548
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2805
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2802
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2803
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2804
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2806
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2807
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2808
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2358
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3549
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2359
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3550
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2360
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3551
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2361
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3552
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2362
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3553
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2363
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq3554
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2680
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2681
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2683
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2682
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2684
antigen180|P99070|CP002114.3|mhcii|seq4008	antigen180|P99070|CP002114.3|mhcii|seq2685
antigen180|P99070|CP002114.3|mhcii|seq4104	antigen180|P99070|CP002114.3|mhcii|seq4104
antigen180|P99070|CP002114.3|mhcii|seq4104	antigen180|P99070|CP002114.3|mhcii|seq4103
antigen180|P99070|CP002114.3|mhcii|seq457	antigen180|P99070|CP002114.3|mhcii|seq457
antigen180|P99070|CP002114.3|mhcii|seq1888	antigen180|P99070|CP002114.3|mhcii|seq1888
antigen180|P99070|CP002114.3|mhcii|seq1888	antigen180|P99070|CP002114.3|mhcii|seq2068
antigen180|P99070|CP002114.3|mhcii|seq1888	antigen180|P99070|CP002114.3|mhcii|seq2067
antigen180|P99070|CP002114.3|mhcii|seq1888	antigen180|P99070|CP002114.3|mhcii|seq4187
antigen180|P99070|CP002114.3|mhcii|seq1888	antigen180|P99070|CP002114.3|mhcii|seq4186
antigen180|P99070|CP002114.3|mhcii|seq1888	antigen180|P99070|CP002114.3|mhcii|seq1887
antigen180|P99070|CP002114.3|mhcii|seq2176	antigen180|P99070|CP002114.3|mhcii|seq2176
antigen180|P99070|CP002114.3|mhcii|seq2176	antigen180|P99070|CP002114.3|mhcii|seq3502
antigen180|P99070|CP002114.3|mhcii|seq2560	antigen180|P99070|CP002114.3|mhcii|seq2560
antigen180|P99070|CP002114.3|mhcii|seq2560	antigen180|P99070|CP002114.3|mhcii|seq2561
antigen180|P99070|CP002114.3|mhcii|seq2816	antigen180|P99070|CP002114.3|mhcii|seq2816
antigen180|P99070|CP002114.3|mhcii|seq2816	antigen180|P99070|CP002114.3|mhcii|seq3676
antigen180|P99070|CP002114.3|mhcii|seq2816	antigen180|P99070|CP002114.3|mhcii|seq2815
antigen180|P99070|CP002114.3|mhcii|seq3456	antigen180|P99070|CP002114.3|mhcii|seq3456
antigen180|P99070|CP002114.3|mhcii|seq3456	antigen180|P99070|CP002114.3|mhcii|seq3457
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq4128
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq4129
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq4130
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq4131
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq4127
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1379
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1377
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1378
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1380
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1381
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1171
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq1376
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq4126
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3103
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3105
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3106
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3102
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3104
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3751
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3752
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3101
antigen180|P99070|CP002114.3|mhcii|seq4128	antigen180|P99070|CP002114.3|mhcii|seq3100
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1222
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1217
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1218
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1219
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1220
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1221
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1638
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1575
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1639
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1576
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1640
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1577
antigen180|P99070|CP002114.3|mhcii|seq1222	antigen180|P99070|CP002114.3|mhcii|seq1578
