antigen90|A5IRH5|BX571856.1|mhcii|seq225	antigen90|A5IRH5|BX571856.1|mhcii|seq225
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq3187
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq3188
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq3189
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq3323
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq2887
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq3324
antigen90|A5IRH5|BX571856.1|mhcii|seq3320	antigen90|A5IRH5|BX571856.1|mhcii|seq2888
antigen90|A5IRH5|BX571856.1|mhcii|seq505	antigen90|A5IRH5|BX571856.1|mhcii|seq505
antigen90|A5IRH5|BX571856.1|mhcii|seq1305	antigen90|A5IRH5|BX571856.1|mhcii|seq1305
antigen90|A5IRH5|BX571856.1|mhcii|seq1305	antigen90|A5IRH5|BX571856.1|mhcii|seq1306
antigen90|A5IRH5|BX571856.1|mhcii|seq1305	antigen90|A5IRH5|BX571856.1|mhcii|seq1307
antigen90|A5IRH5|BX571856.1|mhcii|seq1625	antigen90|A5IRH5|BX571856.1|mhcii|seq1625
antigen90|A5IRH5|BX571856.1|mhcii|seq2073	antigen90|A5IRH5|BX571856.1|mhcii|seq2073
antigen90|A5IRH5|BX571856.1|mhcii|seq2969	antigen90|A5IRH5|BX571856.1|mhcii|seq2969
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq3065
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq801
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq802
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq232
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq233
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2287
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2288
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2289
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2290
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2291
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq1718
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq3062
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq1719
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq3063
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq1720
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2136
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq3064
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq1721
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq1722
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2137
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2138
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq3066
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2139
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq3067
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2140
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq797
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2141
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq2142
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq798
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq830
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq799
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq831
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq800
antigen90|A5IRH5|BX571856.1|mhcii|seq3065	antigen90|A5IRH5|BX571856.1|mhcii|seq832
antigen90|A5IRH5|BX571856.1|mhcii|seq58	antigen90|A5IRH5|BX571856.1|mhcii|seq58
antigen90|A5IRH5|BX571856.1|mhcii|seq58	antigen90|A5IRH5|BX571856.1|mhcii|seq2667
antigen90|A5IRH5|BX571856.1|mhcii|seq90	antigen90|A5IRH5|BX571856.1|mhcii|seq90
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq826
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq226
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq227
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq230
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq228
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq229
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq231
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2286
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq3061
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq919
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq916
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq917
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq918
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq920
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq921
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq922
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2171
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq828
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq829
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2283
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2284
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2285
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq3059
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2167
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2164
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2165
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2166
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2168
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2169
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq2170
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq824
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq825
antigen90|A5IRH5|BX571856.1|mhcii|seq826	antigen90|A5IRH5|BX571856.1|mhcii|seq827
antigen90|A5IRH5|BX571856.1|mhcii|seq1434	antigen90|A5IRH5|BX571856.1|mhcii|seq1434
antigen90|A5IRH5|BX571856.1|mhcii|seq1882	antigen90|A5IRH5|BX571856.1|mhcii|seq1882
antigen90|A5IRH5|BX571856.1|mhcii|seq1882	antigen90|A5IRH5|BX571856.1|mhcii|seq2344
antigen90|A5IRH5|BX571856.1|mhcii|seq1882	antigen90|A5IRH5|BX571856.1|mhcii|seq2345
antigen90|A5IRH5|BX571856.1|mhcii|seq1882	antigen90|A5IRH5|BX571856.1|mhcii|seq1265
antigen90|A5IRH5|BX571856.1|mhcii|seq1882	antigen90|A5IRH5|BX571856.1|mhcii|seq1880
antigen90|A5IRH5|BX571856.1|mhcii|seq1882	antigen90|A5IRH5|BX571856.1|mhcii|seq1881
antigen90|A5IRH5|BX571856.1|mhcii|seq315	antigen90|A5IRH5|BX571856.1|mhcii|seq315
antigen90|A5IRH5|BX571856.1|mhcii|seq539	antigen90|A5IRH5|BX571856.1|mhcii|seq539
antigen90|A5IRH5|BX571856.1|mhcii|seq539	antigen90|A5IRH5|BX571856.1|mhcii|seq2300
antigen90|A5IRH5|BX571856.1|mhcii|seq539	antigen90|A5IRH5|BX571856.1|mhcii|seq2623
antigen90|A5IRH5|BX571856.1|mhcii|seq539	antigen90|A5IRH5|BX571856.1|mhcii|seq2299
antigen90|A5IRH5|BX571856.1|mhcii|seq539	antigen90|A5IRH5|BX571856.1|mhcii|seq2622
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1115
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq2337
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq69
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq2338
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq70
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1037
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1038
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1039
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1040
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1041
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1042
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq502
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq503
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq504
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1112
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1113
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1114
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1116
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq1117
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq2302
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq2625
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq2335
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq67
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq2336
antigen90|A5IRH5|BX571856.1|mhcii|seq1115	antigen90|A5IRH5|BX571856.1|mhcii|seq68
antigen90|A5IRH5|BX571856.1|mhcii|seq1435	antigen90|A5IRH5|BX571856.1|mhcii|seq1435
antigen90|A5IRH5|BX571856.1|mhcii|seq1595	antigen90|A5IRH5|BX571856.1|mhcii|seq1595
antigen90|A5IRH5|BX571856.1|mhcii|seq28	antigen90|A5IRH5|BX571856.1|mhcii|seq28
antigen90|A5IRH5|BX571856.1|mhcii|seq60	antigen90|A5IRH5|BX571856.1|mhcii|seq60
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1020
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1019
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1022
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1023
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1933
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1934
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1465
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1464
antigen90|A5IRH5|BX571856.1|mhcii|seq1020	antigen90|A5IRH5|BX571856.1|mhcii|seq1468
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1500
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq23
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1283
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1284
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1285
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1286
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq3174
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1287
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq3175
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1288
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq3176
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq3177
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq3178
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq473
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1497
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq20
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1913
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1498
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq21
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1914
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1499
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq22
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1308
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1309
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1501
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq24
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1310
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1502
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq25
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1311
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1503
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq26
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq1504
antigen90|A5IRH5|BX571856.1|mhcii|seq1500	antigen90|A5IRH5|BX571856.1|mhcii|seq27
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1852
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1851
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1853
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1855
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1865
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq332
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq330
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq333
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq556
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq554
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq331
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq555
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq557
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1850
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1868
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1866
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1867
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1869
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq1870
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq2009
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq2010
antigen90|A5IRH5|BX571856.1|mhcii|seq1852	antigen90|A5IRH5|BX571856.1|mhcii|seq2008
antigen90|A5IRH5|BX571856.1|mhcii|seq2268	antigen90|A5IRH5|BX571856.1|mhcii|seq2268
antigen90|A5IRH5|BX571856.1|mhcii|seq2684	antigen90|A5IRH5|BX571856.1|mhcii|seq2684
antigen90|A5IRH5|BX571856.1|mhcii|seq3196	antigen90|A5IRH5|BX571856.1|mhcii|seq3196
antigen90|A5IRH5|BX571856.1|mhcii|seq29	antigen90|A5IRH5|BX571856.1|mhcii|seq29
antigen90|A5IRH5|BX571856.1|mhcii|seq285	antigen90|A5IRH5|BX571856.1|mhcii|seq285
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq1405
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq1404
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq1406
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq1407
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq2864
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq2865
antigen90|A5IRH5|BX571856.1|mhcii|seq1405	antigen90|A5IRH5|BX571856.1|mhcii|seq2866
antigen90|A5IRH5|BX571856.1|mhcii|seq1565	antigen90|A5IRH5|BX571856.1|mhcii|seq1565
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq1661
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq903
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq900
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2119
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq136
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq904
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2120
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq905
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2121
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq906
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2122
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq664
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq3257
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq137
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq3258
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq138
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq3259
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq139
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq3260
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq140
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq3261
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq141
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq1735
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq1732
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq901
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq1733
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq902
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq1734
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq1736
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2226
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2610
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2227
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2611
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2228
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2612
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq661
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2229
antigen90|A5IRH5|BX571856.1|mhcii|seq1661	antigen90|A5IRH5|BX571856.1|mhcii|seq2613
