antigen169|Q7A0H5|CP002114.3|mhcii|seq289	antigen169|Q7A0H5|CP002114.3|mhcii|seq289
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq2114
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq210
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq25
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq2115
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq211
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq26
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq2116
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq212
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq27
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq2117
antigen169|Q7A0H5|CP002114.3|mhcii|seq313	antigen169|Q7A0H5|CP002114.3|mhcii|seq213
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1017
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1016
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1018
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1019
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq590
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq930
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1976
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq931
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1977
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq932
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1978
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq933
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq1979
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq587
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq588
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq589
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq591
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq592
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq593
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq666
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq667
antigen169|Q7A0H5|CP002114.3|mhcii|seq1017	antigen169|Q7A0H5|CP002114.3|mhcii|seq668
antigen169|Q7A0H5|CP002114.3|mhcii|seq218	antigen169|Q7A0H5|CP002114.3|mhcii|seq218
antigen169|Q7A0H5|CP002114.3|mhcii|seq1530	antigen169|Q7A0H5|CP002114.3|mhcii|seq1530
antigen169|Q7A0H5|CP002114.3|mhcii|seq1755	antigen169|Q7A0H5|CP002114.3|mhcii|seq1755
antigen169|Q7A0H5|CP002114.3|mhcii|seq1755	antigen169|Q7A0H5|CP002114.3|mhcii|seq2004
antigen169|Q7A0H5|CP002114.3|mhcii|seq1755	antigen169|Q7A0H5|CP002114.3|mhcii|seq1756
antigen169|Q7A0H5|CP002114.3|mhcii|seq1755	antigen169|Q7A0H5|CP002114.3|mhcii|seq2005
antigen169|Q7A0H5|CP002114.3|mhcii|seq188	antigen169|Q7A0H5|CP002114.3|mhcii|seq188
antigen169|Q7A0H5|CP002114.3|mhcii|seq572	antigen169|Q7A0H5|CP002114.3|mhcii|seq572
antigen169|Q7A0H5|CP002114.3|mhcii|seq572	antigen169|Q7A0H5|CP002114.3|mhcii|seq571
antigen169|Q7A0H5|CP002114.3|mhcii|seq572	antigen169|Q7A0H5|CP002114.3|mhcii|seq573
antigen169|Q7A0H5|CP002114.3|mhcii|seq572	antigen169|Q7A0H5|CP002114.3|mhcii|seq1958
antigen169|Q7A0H5|CP002114.3|mhcii|seq1212	antigen169|Q7A0H5|CP002114.3|mhcii|seq1212
antigen169|Q7A0H5|CP002114.3|mhcii|seq1500	antigen169|Q7A0H5|CP002114.3|mhcii|seq1500
antigen169|Q7A0H5|CP002114.3|mhcii|seq541	antigen169|Q7A0H5|CP002114.3|mhcii|seq541
antigen169|Q7A0H5|CP002114.3|mhcii|seq541	antigen169|Q7A0H5|CP002114.3|mhcii|seq542
antigen169|Q7A0H5|CP002114.3|mhcii|seq541	antigen169|Q7A0H5|CP002114.3|mhcii|seq543
antigen169|Q7A0H5|CP002114.3|mhcii|seq2141	antigen169|Q7A0H5|CP002114.3|mhcii|seq2141
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2173
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2171
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2172
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2174
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1317
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1318
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1321
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1319
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1320
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq974
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq975
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq976
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1757
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2006
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1758
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2007
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1759
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2008
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1546
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1545
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1547
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq1548
antigen169|Q7A0H5|CP002114.3|mhcii|seq2173	antigen169|Q7A0H5|CP002114.3|mhcii|seq2003
antigen169|Q7A0H5|CP002114.3|mhcii|seq958	antigen169|Q7A0H5|CP002114.3|mhcii|seq958
antigen169|Q7A0H5|CP002114.3|mhcii|seq1374	antigen169|Q7A0H5|CP002114.3|mhcii|seq1374
antigen169|Q7A0H5|CP002114.3|mhcii|seq1374	antigen169|Q7A0H5|CP002114.3|mhcii|seq1373
antigen169|Q7A0H5|CP002114.3|mhcii|seq1374	antigen169|Q7A0H5|CP002114.3|mhcii|seq586
antigen169|Q7A0H5|CP002114.3|mhcii|seq1374	antigen169|Q7A0H5|CP002114.3|mhcii|seq661
antigen169|Q7A0H5|CP002114.3|mhcii|seq1374	antigen169|Q7A0H5|CP002114.3|mhcii|seq662
antigen169|Q7A0H5|CP002114.3|mhcii|seq1374	antigen169|Q7A0H5|CP002114.3|mhcii|seq663
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq1726
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq1785
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq2020
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq1784
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq2019
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq1725
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq796
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq797
antigen169|Q7A0H5|CP002114.3|mhcii|seq1726	antigen169|Q7A0H5|CP002114.3|mhcii|seq798
antigen169|Q7A0H5|CP002114.3|mhcii|seq2206	antigen169|Q7A0H5|CP002114.3|mhcii|seq2206
antigen169|Q7A0H5|CP002114.3|mhcii|seq2206	antigen169|Q7A0H5|CP002114.3|mhcii|seq2207
antigen169|Q7A0H5|CP002114.3|mhcii|seq2206	antigen169|Q7A0H5|CP002114.3|mhcii|seq2208
antigen169|Q7A0H5|CP002114.3|mhcii|seq31	antigen169|Q7A0H5|CP002114.3|mhcii|seq31
antigen169|Q7A0H5|CP002114.3|mhcii|seq479	antigen169|Q7A0H5|CP002114.3|mhcii|seq479
antigen169|Q7A0H5|CP002114.3|mhcii|seq479	antigen169|Q7A0H5|CP002114.3|mhcii|seq1815
antigen169|Q7A0H5|CP002114.3|mhcii|seq511	antigen169|Q7A0H5|CP002114.3|mhcii|seq511
antigen169|Q7A0H5|CP002114.3|mhcii|seq1471	antigen169|Q7A0H5|CP002114.3|mhcii|seq1471
antigen169|Q7A0H5|CP002114.3|mhcii|seq1471	antigen169|Q7A0H5|CP002114.3|mhcii|seq1470
antigen169|Q7A0H5|CP002114.3|mhcii|seq1471	antigen169|Q7A0H5|CP002114.3|mhcii|seq898
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1503
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1502
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1504
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1731
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq801
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq2209
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq802
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq2210
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq803
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq2211
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1732
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1733
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq799
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1791
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq2026
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq800
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1792
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq2212
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1273
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1274
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1275
antigen169|Q7A0H5|CP002114.3|mhcii|seq1503	antigen169|Q7A0H5|CP002114.3|mhcii|seq1501
antigen169|Q7A0H5|CP002114.3|mhcii|seq1695	antigen169|Q7A0H5|CP002114.3|mhcii|seq1695
antigen169|Q7A0H5|CP002114.3|mhcii|seq928	antigen169|Q7A0H5|CP002114.3|mhcii|seq928
antigen169|Q7A0H5|CP002114.3|mhcii|seq928	antigen169|Q7A0H5|CP002114.3|mhcii|seq1974
antigen169|Q7A0H5|CP002114.3|mhcii|seq928	antigen169|Q7A0H5|CP002114.3|mhcii|seq929
antigen169|Q7A0H5|CP002114.3|mhcii|seq928	antigen169|Q7A0H5|CP002114.3|mhcii|seq1975
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq2080
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq2081
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq2082
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq2083
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1520
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq2078
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq2079
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq737
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1259
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1257
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1258
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1515
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1260
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1516
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1261
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1517
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1262
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1518
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1519
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq756
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1835
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1996
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq753
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1832
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq754
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1833
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq755
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1834
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1053
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq1182
antigen169|Q7A0H5|CP002114.3|mhcii|seq2080	antigen169|Q7A0H5|CP002114.3|mhcii|seq736
antigen169|Q7A0H5|CP002114.3|mhcii|seq1605	antigen169|Q7A0H5|CP002114.3|mhcii|seq1605
antigen169|Q7A0H5|CP002114.3|mhcii|seq1605	antigen169|Q7A0H5|CP002114.3|mhcii|seq1914
antigen169|Q7A0H5|CP002114.3|mhcii|seq1605	antigen169|Q7A0H5|CP002114.3|mhcii|seq1606
antigen169|Q7A0H5|CP002114.3|mhcii|seq1605	antigen169|Q7A0H5|CP002114.3|mhcii|seq1915
antigen169|Q7A0H5|CP002114.3|mhcii|seq1829	antigen169|Q7A0H5|CP002114.3|mhcii|seq1829
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1957
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1953
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1954
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1955
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1956
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq137
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq138
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2122
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq139
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq140
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq141
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1133
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq142
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1134
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq655
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq847
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1135
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq656
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq848
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1136
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq657
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq849
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq658
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq850
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq659
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq851
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq660
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq852
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2132
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2133
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq246
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq566
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2134
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq247
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq567
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2135
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq568
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2136
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq473
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq569
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq2137
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq474
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq570
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq475
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq316
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq476
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq317
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq477
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq318
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq478
antigen169|Q7A0H5|CP002114.3|mhcii|seq1957	antigen169|Q7A0H5|CP002114.3|mhcii|seq1952
antigen169|Q7A0H5|CP002114.3|mhcii|seq390	antigen169|Q7A0H5|CP002114.3|mhcii|seq390
antigen169|Q7A0H5|CP002114.3|mhcii|seq390	antigen169|Q7A0H5|CP002114.3|mhcii|seq389
antigen169|Q7A0H5|CP002114.3|mhcii|seq390	antigen169|Q7A0H5|CP002114.3|mhcii|seq91
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq454
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq37
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq451
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq34
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq452
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq35
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq453
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq36
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq455
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq38
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq456
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq39
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq457
antigen169|Q7A0H5|CP002114.3|mhcii|seq454	antigen169|Q7A0H5|CP002114.3|mhcii|seq40
antigen169|Q7A0H5|CP002114.3|mhcii|seq678	antigen169|Q7A0H5|CP002114.3|mhcii|seq678
antigen169|Q7A0H5|CP002114.3|mhcii|seq678	antigen169|Q7A0H5|CP002114.3|mhcii|seq676
antigen169|Q7A0H5|CP002114.3|mhcii|seq678	antigen169|Q7A0H5|CP002114.3|mhcii|seq677
antigen169|Q7A0H5|CP002114.3|mhcii|seq678	antigen169|Q7A0H5|CP002114.3|mhcii|seq679
antigen169|Q7A0H5|CP002114.3|mhcii|seq678	antigen169|Q7A0H5|CP002114.3|mhcii|seq680
