antigen46|Q2YWH4|BX571856.1|mhci|seq709	antigen46|Q2YWH4|BX571856.1|mhci|seq709
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|BX571856.1|mhci|seq370
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|CP000253.1|mhci|seq44
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|BX571856.1|mhci|seq44
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|CP002114.3|mhci|seq40
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|CP002114.3|mhci|seq371
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|CP000253.1|mhci|seq375
antigen46|Q2YWH4|CP000253.1|mhci|seq43	antigen46|Q2YWH4|BX571856.1|mhci|seq371
antigen46|Q2YWH4|CP000253.1|mhci|seq139	antigen46|Q2YWH4|CP000253.1|mhci|seq139
antigen46|Q2YWH4|CP000253.1|mhci|seq139	antigen46|Q2YWH4|BX571856.1|mhci|seq139
antigen46|Q2YWH4|CP000253.1|mhci|seq139	antigen46|Q2YWH4|CP002114.3|mhci|seq139
antigen46|Q2YWH4|CP000253.1|mhci|seq203	antigen46|Q2YWH4|CP000253.1|mhci|seq203
antigen46|Q2YWH4|CP000253.1|mhci|seq203	antigen46|Q2YWH4|BX571856.1|mhci|seq203
antigen46|Q2YWH4|CP000253.1|mhci|seq203	antigen46|Q2YWH4|CP002114.3|mhci|seq199
antigen46|Q2YWH4|CP000253.1|mhci|seq203	antigen46|Q2YWH4|CP000253.1|mhci|seq204
antigen46|Q2YWH4|CP000253.1|mhci|seq203	antigen46|Q2YWH4|BX571856.1|mhci|seq204
antigen46|Q2YWH4|CP000253.1|mhci|seq203	antigen46|Q2YWH4|CP002114.3|mhci|seq200
antigen46|Q2YWH4|CP000253.1|mhci|seq235	antigen46|Q2YWH4|CP000253.1|mhci|seq235
antigen46|Q2YWH4|CP000253.1|mhci|seq235	antigen46|Q2YWH4|CP000253.1|mhci|seq28
antigen46|Q2YWH4|CP000253.1|mhci|seq235	antigen46|Q2YWH4|CP000253.1|mhci|seq236
antigen46|Q2YWH4|CP000253.1|mhci|seq235	antigen46|Q2YWH4|CP002114.3|mhci|seq232
antigen46|Q2YWH4|CP000253.1|mhci|seq235	antigen46|Q2YWH4|CP002114.3|mhci|seq231
antigen46|Q2YWH4|CP000253.1|mhci|seq235	antigen46|Q2YWH4|CP002114.3|mhci|seq28
antigen46|Q2YWH4|CP000253.1|mhci|seq299	antigen46|Q2YWH4|CP000253.1|mhci|seq299
antigen46|Q2YWH4|CP000253.1|mhci|seq299	antigen46|Q2YWH4|BX571856.1|mhci|seq295
antigen46|Q2YWH4|CP000253.1|mhci|seq299	antigen46|Q2YWH4|CP002114.3|mhci|seq295
antigen46|Q2YWH4|CP000253.1|mhci|seq299	antigen46|Q2YWH4|CP000253.1|mhci|seq300
antigen46|Q2YWH4|CP000253.1|mhci|seq299	antigen46|Q2YWH4|BX571856.1|mhci|seq296
antigen46|Q2YWH4|CP000253.1|mhci|seq299	antigen46|Q2YWH4|CP002114.3|mhci|seq296
antigen46|Q2YWH4|CP000253.1|mhci|seq331	antigen46|Q2YWH4|CP000253.1|mhci|seq331
antigen46|Q2YWH4|CP000253.1|mhci|seq331	antigen46|Q2YWH4|BX571856.1|mhci|seq327
antigen46|Q2YWH4|CP000253.1|mhci|seq331	antigen46|Q2YWH4|CP002114.3|mhci|seq327
antigen46|Q2YWH4|CP000253.1|mhci|seq331	antigen46|Q2YWH4|CP000253.1|mhci|seq332
antigen46|Q2YWH4|CP000253.1|mhci|seq331	antigen46|Q2YWH4|BX571856.1|mhci|seq328
antigen46|Q2YWH4|CP000253.1|mhci|seq331	antigen46|Q2YWH4|CP002114.3|mhci|seq328
antigen46|Q2YWH4|CP000253.1|mhci|seq363	antigen46|Q2YWH4|CP000253.1|mhci|seq363
antigen46|Q2YWH4|CP000253.1|mhci|seq363	antigen46|Q2YWH4|BX571856.1|mhci|seq359
antigen46|Q2YWH4|CP000253.1|mhci|seq363	antigen46|Q2YWH4|CP002114.3|mhci|seq359
antigen46|Q2YWH4|CP000253.1|mhci|seq363	antigen46|Q2YWH4|CP000253.1|mhci|seq364
antigen46|Q2YWH4|CP000253.1|mhci|seq363	antigen46|Q2YWH4|BX571856.1|mhci|seq360
antigen46|Q2YWH4|CP000253.1|mhci|seq363	antigen46|Q2YWH4|CP002114.3|mhci|seq360
antigen46|Q2YWH4|CP000253.1|mhci|seq395	antigen46|Q2YWH4|CP000253.1|mhci|seq395
antigen46|Q2YWH4|CP000253.1|mhci|seq395	antigen46|Q2YWH4|BX571856.1|mhci|seq391
antigen46|Q2YWH4|CP000253.1|mhci|seq395	antigen46|Q2YWH4|CP002114.3|mhci|seq391
antigen46|Q2YWH4|CP000253.1|mhci|seq395	antigen46|Q2YWH4|CP000253.1|mhci|seq396
antigen46|Q2YWH4|CP000253.1|mhci|seq395	antigen46|Q2YWH4|BX571856.1|mhci|seq392
antigen46|Q2YWH4|CP000253.1|mhci|seq395	antigen46|Q2YWH4|CP002114.3|mhci|seq392
antigen46|Q2YWH4|CP000253.1|mhci|seq427	antigen46|Q2YWH4|CP000253.1|mhci|seq427
antigen46|Q2YWH4|CP000253.1|mhci|seq427	antigen46|Q2YWH4|BX571856.1|mhci|seq423
antigen46|Q2YWH4|CP000253.1|mhci|seq427	antigen46|Q2YWH4|CP002114.3|mhci|seq423
antigen46|Q2YWH4|CP000253.1|mhci|seq427	antigen46|Q2YWH4|CP000253.1|mhci|seq428
antigen46|Q2YWH4|CP000253.1|mhci|seq427	antigen46|Q2YWH4|BX571856.1|mhci|seq424
antigen46|Q2YWH4|CP000253.1|mhci|seq427	antigen46|Q2YWH4|CP002114.3|mhci|seq424
antigen46|Q2YWH4|CP000253.1|mhci|seq619	antigen46|Q2YWH4|CP000253.1|mhci|seq619
antigen46|Q2YWH4|CP000253.1|mhci|seq619	antigen46|Q2YWH4|BX571856.1|mhci|seq615
antigen46|Q2YWH4|CP000253.1|mhci|seq619	antigen46|Q2YWH4|CP002114.3|mhci|seq615
antigen46|Q2YWH4|CP000253.1|mhci|seq619	antigen46|Q2YWH4|CP000253.1|mhci|seq620
antigen46|Q2YWH4|CP000253.1|mhci|seq619	antigen46|Q2YWH4|BX571856.1|mhci|seq616
antigen46|Q2YWH4|CP000253.1|mhci|seq619	antigen46|Q2YWH4|CP002114.3|mhci|seq616
antigen46|Q2YWH4|CP000253.1|mhci|seq683	antigen46|Q2YWH4|CP000253.1|mhci|seq683
antigen46|Q2YWH4|CP000253.1|mhci|seq715	antigen46|Q2YWH4|CP000253.1|mhci|seq715
antigen46|Q2YWH4|CP000253.1|mhci|seq715	antigen46|Q2YWH4|BX571856.1|mhci|seq711
antigen46|Q2YWH4|CP000253.1|mhci|seq715	antigen46|Q2YWH4|CP002114.3|mhci|seq711
antigen46|Q2YWH4|CP000253.1|mhci|seq747	antigen46|Q2YWH4|CP000253.1|mhci|seq747
antigen46|Q2YWH4|CP000253.1|mhci|seq747	antigen46|Q2YWH4|BX571856.1|mhci|seq743
antigen46|Q2YWH4|CP000253.1|mhci|seq747	antigen46|Q2YWH4|CP002114.3|mhci|seq743
antigen46|Q2YWH4|CP000253.1|mhci|seq779	antigen46|Q2YWH4|CP000253.1|mhci|seq779
antigen46|Q2YWH4|CP000253.1|mhci|seq779	antigen46|Q2YWH4|BX571856.1|mhci|seq775
antigen46|Q2YWH4|CP000253.1|mhci|seq779	antigen46|Q2YWH4|CP002114.3|mhci|seq775
antigen46|Q2YWH4|CP000253.1|mhci|seq811	antigen46|Q2YWH4|CP000253.1|mhci|seq811
antigen46|Q2YWH4|CP000253.1|mhci|seq811	antigen46|Q2YWH4|BX571856.1|mhci|seq807
antigen46|Q2YWH4|CP000253.1|mhci|seq811	antigen46|Q2YWH4|CP002114.3|mhci|seq807
antigen46|Q2YWH4|CP000253.1|mhci|seq843	antigen46|Q2YWH4|CP000253.1|mhci|seq843
antigen46|Q2YWH4|CP000253.1|mhci|seq843	antigen46|Q2YWH4|BX571856.1|mhci|seq839
antigen46|Q2YWH4|CP000253.1|mhci|seq843	antigen46|Q2YWH4|CP002114.3|mhci|seq835
antigen46|Q2YWH4|CP000253.1|mhci|seq875	antigen46|Q2YWH4|CP000253.1|mhci|seq875
antigen46|Q2YWH4|CP000253.1|mhci|seq875	antigen46|Q2YWH4|BX571856.1|mhci|seq871
antigen46|Q2YWH4|CP000253.1|mhci|seq875	antigen46|Q2YWH4|CP002114.3|mhci|seq871
antigen46|Q2YWH4|CP000253.1|mhci|seq907	antigen46|Q2YWH4|CP000253.1|mhci|seq907
antigen46|Q2YWH4|CP000253.1|mhci|seq907	antigen46|Q2YWH4|BX571856.1|mhci|seq903
antigen46|Q2YWH4|CP000253.1|mhci|seq907	antigen46|Q2YWH4|CP002114.3|mhci|seq903
antigen46|Q2YWH4|CP000253.1|mhci|seq939	antigen46|Q2YWH4|CP000253.1|mhci|seq939
antigen46|Q2YWH4|CP000253.1|mhci|seq939	antigen46|Q2YWH4|BX571856.1|mhci|seq935
antigen46|Q2YWH4|CP000253.1|mhci|seq939	antigen46|Q2YWH4|CP002114.3|mhci|seq935
antigen46|Q2YWH4|CP000253.1|mhci|seq971	antigen46|Q2YWH4|CP000253.1|mhci|seq971
antigen46|Q2YWH4|CP000253.1|mhci|seq971	antigen46|Q2YWH4|BX571856.1|mhci|seq967
antigen46|Q2YWH4|CP000253.1|mhci|seq971	antigen46|Q2YWH4|CP002114.3|mhci|seq967
antigen46|Q2YWH4|CP000253.1|mhci|seq1003	antigen46|Q2YWH4|CP000253.1|mhci|seq1003
antigen46|Q2YWH4|CP000253.1|mhci|seq1003	antigen46|Q2YWH4|BX571856.1|mhci|seq999
antigen46|Q2YWH4|CP000253.1|mhci|seq1003	antigen46|Q2YWH4|CP002114.3|mhci|seq1003
antigen46|Q2YWH4|CP000253.1|mhci|seq1035	antigen46|Q2YWH4|CP000253.1|mhci|seq1035
antigen46|Q2YWH4|CP000253.1|mhci|seq1035	antigen46|Q2YWH4|BX571856.1|mhci|seq1031
antigen46|Q2YWH4|CP000253.1|mhci|seq1035	antigen46|Q2YWH4|CP002114.3|mhci|seq1035
antigen46|Q2YWH4|CP000253.1|mhci|seq1067	antigen46|Q2YWH4|CP000253.1|mhci|seq1067
antigen46|Q2YWH4|CP000253.1|mhci|seq1067	antigen46|Q2YWH4|BX571856.1|mhci|seq1067
antigen46|Q2YWH4|CP000253.1|mhci|seq1067	antigen46|Q2YWH4|CP002114.3|mhci|seq1067
antigen46|Q2YWH4|CP000253.1|mhci|seq1099	antigen46|Q2YWH4|CP000253.1|mhci|seq1099
antigen46|Q2YWH4|CP000253.1|mhci|seq1099	antigen46|Q2YWH4|BX571856.1|mhci|seq1099
antigen46|Q2YWH4|CP000253.1|mhci|seq1099	antigen46|Q2YWH4|CP002114.3|mhci|seq1099
antigen46|Q2YWH4|CP000253.1|mhci|seq1131	antigen46|Q2YWH4|CP000253.1|mhci|seq1131
antigen46|Q2YWH4|CP000253.1|mhci|seq1131	antigen46|Q2YWH4|BX571856.1|mhci|seq1131
antigen46|Q2YWH4|CP000253.1|mhci|seq1131	antigen46|Q2YWH4|CP002114.3|mhci|seq1131
antigen46|Q2YWH4|CP000253.1|mhci|seq1163	antigen46|Q2YWH4|CP000253.1|mhci|seq1163
antigen46|Q2YWH4|CP000253.1|mhci|seq1163	antigen46|Q2YWH4|BX571856.1|mhci|seq1163
antigen46|Q2YWH4|CP000253.1|mhci|seq1163	antigen46|Q2YWH4|CP002114.3|mhci|seq1163
antigen46|Q2YWH4|CP000253.1|mhci|seq1195	antigen46|Q2YWH4|CP000253.1|mhci|seq1195
antigen46|Q2YWH4|CP000253.1|mhci|seq1195	antigen46|Q2YWH4|BX571856.1|mhci|seq1195
antigen46|Q2YWH4|CP000253.1|mhci|seq1195	antigen46|Q2YWH4|CP002114.3|mhci|seq1195
antigen46|Q2YWH4|CP002114.3|mhci|seq25	antigen46|Q2YWH4|CP002114.3|mhci|seq25
antigen46|Q2YWH4|CP002114.3|mhci|seq57	antigen46|Q2YWH4|CP002114.3|mhci|seq57
antigen46|Q2YWH4|CP002114.3|mhci|seq153	antigen46|Q2YWH4|CP002114.3|mhci|seq153
antigen46|Q2YWH4|CP002114.3|mhci|seq153	antigen46|Q2YWH4|CP000253.1|mhci|seq153
antigen46|Q2YWH4|CP002114.3|mhci|seq153	antigen46|Q2YWH4|BX571856.1|mhci|seq153
antigen46|Q2YWH4|CP002114.3|mhci|seq185	antigen46|Q2YWH4|CP002114.3|mhci|seq185
antigen46|Q2YWH4|CP002114.3|mhci|seq185	antigen46|Q2YWH4|CP000253.1|mhci|seq185
antigen46|Q2YWH4|CP002114.3|mhci|seq185	antigen46|Q2YWH4|BX571856.1|mhci|seq185
antigen46|Q2YWH4|CP002114.3|mhci|seq217	antigen46|Q2YWH4|CP002114.3|mhci|seq217
antigen46|Q2YWH4|CP002114.3|mhci|seq217	antigen46|Q2YWH4|CP000253.1|mhci|seq221
antigen46|Q2YWH4|CP002114.3|mhci|seq217	antigen46|Q2YWH4|BX571856.1|mhci|seq217
antigen46|Q2YWH4|CP002114.3|mhci|seq249	antigen46|Q2YWH4|CP002114.3|mhci|seq249
antigen46|Q2YWH4|CP002114.3|mhci|seq249	antigen46|Q2YWH4|CP000253.1|mhci|seq253
antigen46|Q2YWH4|CP002114.3|mhci|seq249	antigen46|Q2YWH4|BX571856.1|mhci|seq249
antigen46|Q2YWH4|CP002114.3|mhci|seq281	antigen46|Q2YWH4|CP002114.3|mhci|seq281
antigen46|Q2YWH4|CP002114.3|mhci|seq313	antigen46|Q2YWH4|CP002114.3|mhci|seq313
antigen46|Q2YWH4|CP002114.3|mhci|seq313	antigen46|Q2YWH4|CP000253.1|mhci|seq317
antigen46|Q2YWH4|CP002114.3|mhci|seq313	antigen46|Q2YWH4|BX571856.1|mhci|seq313
antigen46|Q2YWH4|CP002114.3|mhci|seq345	antigen46|Q2YWH4|CP002114.3|mhci|seq345
antigen46|Q2YWH4|CP002114.3|mhci|seq345	antigen46|Q2YWH4|CP000253.1|mhci|seq349
antigen46|Q2YWH4|CP002114.3|mhci|seq345	antigen46|Q2YWH4|BX571856.1|mhci|seq345
antigen46|Q2YWH4|CP002114.3|mhci|seq377	antigen46|Q2YWH4|CP002114.3|mhci|seq377
antigen46|Q2YWH4|CP002114.3|mhci|seq377	antigen46|Q2YWH4|CP000253.1|mhci|seq381
antigen46|Q2YWH4|CP002114.3|mhci|seq377	antigen46|Q2YWH4|BX571856.1|mhci|seq377
antigen46|Q2YWH4|CP002114.3|mhci|seq409	antigen46|Q2YWH4|CP002114.3|mhci|seq409
antigen46|Q2YWH4|CP002114.3|mhci|seq409	antigen46|Q2YWH4|CP000253.1|mhci|seq413
antigen46|Q2YWH4|CP002114.3|mhci|seq409	antigen46|Q2YWH4|BX571856.1|mhci|seq409
antigen46|Q2YWH4|CP002114.3|mhci|seq441	antigen46|Q2YWH4|CP002114.3|mhci|seq441
antigen46|Q2YWH4|CP002114.3|mhci|seq441	antigen46|Q2YWH4|CP000253.1|mhci|seq445
antigen46|Q2YWH4|CP002114.3|mhci|seq441	antigen46|Q2YWH4|BX571856.1|mhci|seq441
antigen46|Q2YWH4|CP002114.3|mhci|seq473	antigen46|Q2YWH4|CP002114.3|mhci|seq473
antigen46|Q2YWH4|CP002114.3|mhci|seq505	antigen46|Q2YWH4|CP002114.3|mhci|seq505
antigen46|Q2YWH4|CP002114.3|mhci|seq537	antigen46|Q2YWH4|CP002114.3|mhci|seq537
antigen46|Q2YWH4|CP002114.3|mhci|seq537	antigen46|Q2YWH4|BX571856.1|mhci|seq529
antigen46|Q2YWH4|CP002114.3|mhci|seq537	antigen46|Q2YWH4|CP000253.1|mhci|seq537
antigen46|Q2YWH4|CP002114.3|mhci|seq569	antigen46|Q2YWH4|CP002114.3|mhci|seq569
antigen46|Q2YWH4|CP002114.3|mhci|seq601	antigen46|Q2YWH4|CP002114.3|mhci|seq601
antigen46|Q2YWH4|CP002114.3|mhci|seq601	antigen46|Q2YWH4|CP000253.1|mhci|seq605
antigen46|Q2YWH4|CP002114.3|mhci|seq601	antigen46|Q2YWH4|BX571856.1|mhci|seq601
antigen46|Q2YWH4|CP002114.3|mhci|seq633	antigen46|Q2YWH4|CP002114.3|mhci|seq633
antigen46|Q2YWH4|CP002114.3|mhci|seq633	antigen46|Q2YWH4|BX571856.1|mhci|seq629
antigen46|Q2YWH4|CP002114.3|mhci|seq633	antigen46|Q2YWH4|CP000253.1|mhci|seq637
antigen46|Q2YWH4|CP002114.3|mhci|seq633	antigen46|Q2YWH4|CP002114.3|mhci|seq634
antigen46|Q2YWH4|CP002114.3|mhci|seq633	antigen46|Q2YWH4|BX571856.1|mhci|seq630
antigen46|Q2YWH4|CP002114.3|mhci|seq633	antigen46|Q2YWH4|CP000253.1|mhci|seq638
antigen46|Q2YWH4|CP002114.3|mhci|seq665	antigen46|Q2YWH4|CP002114.3|mhci|seq665
antigen46|Q2YWH4|CP002114.3|mhci|seq665	antigen46|Q2YWH4|BX571856.1|mhci|seq661
antigen46|Q2YWH4|CP002114.3|mhci|seq665	antigen46|Q2YWH4|CP000253.1|mhci|seq669
antigen46|Q2YWH4|CP002114.3|mhci|seq729	antigen46|Q2YWH4|CP002114.3|mhci|seq729
antigen46|Q2YWH4|CP002114.3|mhci|seq761	antigen46|Q2YWH4|CP002114.3|mhci|seq761
antigen46|Q2YWH4|CP002114.3|mhci|seq761	antigen46|Q2YWH4|CP000253.1|mhci|seq765
antigen46|Q2YWH4|CP002114.3|mhci|seq761	antigen46|Q2YWH4|BX571856.1|mhci|seq761
antigen46|Q2YWH4|CP002114.3|mhci|seq761	antigen46|Q2YWH4|CP002114.3|mhci|seq762
antigen46|Q2YWH4|CP002114.3|mhci|seq761	antigen46|Q2YWH4|CP000253.1|mhci|seq766
antigen46|Q2YWH4|CP002114.3|mhci|seq761	antigen46|Q2YWH4|BX571856.1|mhci|seq762
antigen46|Q2YWH4|CP002114.3|mhci|seq793	antigen46|Q2YWH4|CP002114.3|mhci|seq793
antigen46|Q2YWH4|CP002114.3|mhci|seq793	antigen46|Q2YWH4|CP000253.1|mhci|seq797
antigen46|Q2YWH4|CP002114.3|mhci|seq793	antigen46|Q2YWH4|BX571856.1|mhci|seq793
antigen46|Q2YWH4|CP002114.3|mhci|seq793	antigen46|Q2YWH4|CP002114.3|mhci|seq794
antigen46|Q2YWH4|CP002114.3|mhci|seq793	antigen46|Q2YWH4|CP000253.1|mhci|seq798
antigen46|Q2YWH4|CP002114.3|mhci|seq793	antigen46|Q2YWH4|BX571856.1|mhci|seq794
antigen46|Q2YWH4|CP002114.3|mhci|seq825	antigen46|Q2YWH4|CP002114.3|mhci|seq825
antigen46|Q2YWH4|CP002114.3|mhci|seq825	antigen46|Q2YWH4|CP000253.1|mhci|seq829
antigen46|Q2YWH4|CP002114.3|mhci|seq825	antigen46|Q2YWH4|BX571856.1|mhci|seq825
antigen46|Q2YWH4|CP002114.3|mhci|seq825	antigen46|Q2YWH4|CP002114.3|mhci|seq826
antigen46|Q2YWH4|CP002114.3|mhci|seq825	antigen46|Q2YWH4|CP000253.1|mhci|seq830
antigen46|Q2YWH4|CP002114.3|mhci|seq825	antigen46|Q2YWH4|BX571856.1|mhci|seq826
antigen46|Q2YWH4|CP002114.3|mhci|seq857	antigen46|Q2YWH4|CP002114.3|mhci|seq857
antigen46|Q2YWH4|CP002114.3|mhci|seq857	antigen46|Q2YWH4|CP000253.1|mhci|seq865
antigen46|Q2YWH4|CP002114.3|mhci|seq857	antigen46|Q2YWH4|BX571856.1|mhci|seq861
antigen46|Q2YWH4|CP002114.3|mhci|seq857	antigen46|Q2YWH4|CP000253.1|mhci|seq866
antigen46|Q2YWH4|CP002114.3|mhci|seq857	antigen46|Q2YWH4|BX571856.1|mhci|seq862
antigen46|Q2YWH4|CP002114.3|mhci|seq857	antigen46|Q2YWH4|CP002114.3|mhci|seq858
antigen46|Q2YWH4|CP002114.3|mhci|seq921	antigen46|Q2YWH4|CP002114.3|mhci|seq921
antigen46|Q2YWH4|CP002114.3|mhci|seq921	antigen46|Q2YWH4|BX571856.1|mhci|seq917
antigen46|Q2YWH4|CP002114.3|mhci|seq921	antigen46|Q2YWH4|CP000253.1|mhci|seq925
antigen46|Q2YWH4|CP002114.3|mhci|seq953	antigen46|Q2YWH4|CP002114.3|mhci|seq953
antigen46|Q2YWH4|CP002114.3|mhci|seq953	antigen46|Q2YWH4|CP000253.1|mhci|seq957
antigen46|Q2YWH4|CP002114.3|mhci|seq953	antigen46|Q2YWH4|BX571856.1|mhci|seq953
antigen46|Q2YWH4|CP002114.3|mhci|seq1017	antigen46|Q2YWH4|CP002114.3|mhci|seq1017
antigen46|Q2YWH4|CP002114.3|mhci|seq1017	antigen46|Q2YWH4|CP000253.1|mhci|seq1017
antigen46|Q2YWH4|CP002114.3|mhci|seq1017	antigen46|Q2YWH4|BX571856.1|mhci|seq1013
antigen46|Q2YWH4|CP002114.3|mhci|seq1017	antigen46|Q2YWH4|CP002114.3|mhci|seq1018
antigen46|Q2YWH4|CP002114.3|mhci|seq1017	antigen46|Q2YWH4|CP000253.1|mhci|seq1018
antigen46|Q2YWH4|CP002114.3|mhci|seq1017	antigen46|Q2YWH4|BX571856.1|mhci|seq1014
antigen46|Q2YWH4|CP002114.3|mhci|seq1049	antigen46|Q2YWH4|CP002114.3|mhci|seq1049
antigen46|Q2YWH4|CP002114.3|mhci|seq1049	antigen46|Q2YWH4|CP000253.1|mhci|seq1049
antigen46|Q2YWH4|CP002114.3|mhci|seq1049	antigen46|Q2YWH4|BX571856.1|mhci|seq1045
antigen46|Q2YWH4|CP002114.3|mhci|seq1081	antigen46|Q2YWH4|CP002114.3|mhci|seq1081
antigen46|Q2YWH4|CP002114.3|mhci|seq1081	antigen46|Q2YWH4|CP000253.1|mhci|seq1081
antigen46|Q2YWH4|CP002114.3|mhci|seq1081	antigen46|Q2YWH4|BX571856.1|mhci|seq1081
antigen46|Q2YWH4|CP002114.3|mhci|seq1113	antigen46|Q2YWH4|CP002114.3|mhci|seq1113
antigen46|Q2YWH4|CP002114.3|mhci|seq1113	antigen46|Q2YWH4|CP000253.1|mhci|seq1113
antigen46|Q2YWH4|CP002114.3|mhci|seq1113	antigen46|Q2YWH4|BX571856.1|mhci|seq1113
antigen46|Q2YWH4|CP002114.3|mhci|seq1113	antigen46|Q2YWH4|CP002114.3|mhci|seq1114
antigen46|Q2YWH4|CP002114.3|mhci|seq1113	antigen46|Q2YWH4|CP000253.1|mhci|seq1114
antigen46|Q2YWH4|CP002114.3|mhci|seq1113	antigen46|Q2YWH4|BX571856.1|mhci|seq1114
antigen46|Q2YWH4|CP002114.3|mhci|seq1145	antigen46|Q2YWH4|CP002114.3|mhci|seq1145
antigen46|Q2YWH4|CP002114.3|mhci|seq1145	antigen46|Q2YWH4|CP000253.1|mhci|seq1145
antigen46|Q2YWH4|CP002114.3|mhci|seq1145	antigen46|Q2YWH4|BX571856.1|mhci|seq1145
antigen46|Q2YWH4|CP002114.3|mhci|seq1145	antigen46|Q2YWH4|CP002114.3|mhci|seq1146
antigen46|Q2YWH4|CP002114.3|mhci|seq1145	antigen46|Q2YWH4|CP000253.1|mhci|seq1146
antigen46|Q2YWH4|CP002114.3|mhci|seq1145	antigen46|Q2YWH4|BX571856.1|mhci|seq1146
antigen46|Q2YWH4|CP002114.3|mhci|seq1177	antigen46|Q2YWH4|CP002114.3|mhci|seq1177
antigen46|Q2YWH4|CP002114.3|mhci|seq1177	antigen46|Q2YWH4|CP000253.1|mhci|seq1177
antigen46|Q2YWH4|CP002114.3|mhci|seq1177	antigen46|Q2YWH4|BX571856.1|mhci|seq1177
antigen46|Q2YWH4|CP002114.3|mhci|seq1177	antigen46|Q2YWH4|CP002114.3|mhci|seq1178
antigen46|Q2YWH4|CP002114.3|mhci|seq1177	antigen46|Q2YWH4|CP000253.1|mhci|seq1178
antigen46|Q2YWH4|CP002114.3|mhci|seq1177	antigen46|Q2YWH4|BX571856.1|mhci|seq1178
antigen46|Q2YWH4|BX571856.1|mhci|seq167	antigen46|Q2YWH4|BX571856.1|mhci|seq167
antigen46|Q2YWH4|BX571856.1|mhci|seq167	antigen46|Q2YWH4|CP000253.1|mhci|seq167
antigen46|Q2YWH4|BX571856.1|mhci|seq231	antigen46|Q2YWH4|BX571856.1|mhci|seq231
antigen46|Q2YWH4|BX571856.1|mhci|seq231	antigen46|Q2YWH4|BX571856.1|mhci|seq232
antigen46|Q2YWH4|BX571856.1|mhci|seq263	antigen46|Q2YWH4|BX571856.1|mhci|seq263
antigen46|Q2YWH4|BX571856.1|mhci|seq263	antigen46|Q2YWH4|CP000253.1|mhci|seq271
antigen46|Q2YWH4|BX571856.1|mhci|seq263	antigen46|Q2YWH4|CP002114.3|mhci|seq267
antigen46|Q2YWH4|BX571856.1|mhci|seq263	antigen46|Q2YWH4|BX571856.1|mhci|seq264
antigen46|Q2YWH4|BX571856.1|mhci|seq263	antigen46|Q2YWH4|CP000253.1|mhci|seq272
antigen46|Q2YWH4|BX571856.1|mhci|seq263	antigen46|Q2YWH4|CP002114.3|mhci|seq268
antigen46|Q2YWH4|BX571856.1|mhci|seq455	antigen46|Q2YWH4|BX571856.1|mhci|seq455
antigen46|Q2YWH4|BX571856.1|mhci|seq455	antigen46|Q2YWH4|CP000253.1|mhci|seq463
antigen46|Q2YWH4|BX571856.1|mhci|seq455	antigen46|Q2YWH4|CP002114.3|mhci|seq459
antigen46|Q2YWH4|BX571856.1|mhci|seq455	antigen46|Q2YWH4|BX571856.1|mhci|seq456
antigen46|Q2YWH4|BX571856.1|mhci|seq455	antigen46|Q2YWH4|CP000253.1|mhci|seq464
antigen46|Q2YWH4|BX571856.1|mhci|seq455	antigen46|Q2YWH4|CP002114.3|mhci|seq460
antigen46|Q2YWH4|BX571856.1|mhci|seq487	antigen46|Q2YWH4|BX571856.1|mhci|seq487
antigen46|Q2YWH4|BX571856.1|mhci|seq487	antigen46|Q2YWH4|CP000253.1|mhci|seq495
antigen46|Q2YWH4|BX571856.1|mhci|seq487	antigen46|Q2YWH4|CP002114.3|mhci|seq491
antigen46|Q2YWH4|BX571856.1|mhci|seq487	antigen46|Q2YWH4|BX571856.1|mhci|seq488
antigen46|Q2YWH4|BX571856.1|mhci|seq487	antigen46|Q2YWH4|CP000253.1|mhci|seq496
antigen46|Q2YWH4|BX571856.1|mhci|seq487	antigen46|Q2YWH4|CP002114.3|mhci|seq492
antigen46|Q2YWH4|BX571856.1|mhci|seq519	antigen46|Q2YWH4|BX571856.1|mhci|seq519
antigen46|Q2YWH4|BX571856.1|mhci|seq519	antigen46|Q2YWH4|CP000253.1|mhci|seq527
antigen46|Q2YWH4|BX571856.1|mhci|seq519	antigen46|Q2YWH4|CP002114.3|mhci|seq523
antigen46|Q2YWH4|BX571856.1|mhci|seq551	antigen46|Q2YWH4|BX571856.1|mhci|seq551
antigen46|Q2YWH4|BX571856.1|mhci|seq551	antigen46|Q2YWH4|CP000253.1|mhci|seq559
antigen46|Q2YWH4|BX571856.1|mhci|seq551	antigen46|Q2YWH4|CP002114.3|mhci|seq555
antigen46|Q2YWH4|BX571856.1|mhci|seq551	antigen46|Q2YWH4|BX571856.1|mhci|seq552
antigen46|Q2YWH4|BX571856.1|mhci|seq551	antigen46|Q2YWH4|CP000253.1|mhci|seq560
antigen46|Q2YWH4|BX571856.1|mhci|seq551	antigen46|Q2YWH4|CP002114.3|mhci|seq556
