antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2906
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2142
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3423
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3262
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2143
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3424
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2144
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3425
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1572
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq112
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1569
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq109
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq259
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1574
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq114
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1575
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2648
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2649
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2650
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2651
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2652
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2653
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1558	antigen26|Q5HHQ3|BX571857.1|mhcii|seq768
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2380
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2849
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3481
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2850
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3482
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2851
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3483
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2377
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2378
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2379
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1748
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1749
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2847
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3479
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2848
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3480
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2168
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1750	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2167
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2197
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2273
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2199
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2271
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2272
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2953
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2951
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2952
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3958
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2198	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3959
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2646	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2646
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2646	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2647
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3702	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3702
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4246	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4246
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4246	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4247
antigen26|Q5HHQ3|BX571857.1|mhcii|seq151	antigen26|Q5HHQ3|BX571857.1|mhcii|seq151
antigen26|Q5HHQ3|BX571857.1|mhcii|seq631	antigen26|Q5HHQ3|BX571857.1|mhcii|seq631
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq887
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4204
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2794
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4203
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4205
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4206
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq884
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq885
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq886
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2798
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4227
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4228
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4229
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4230
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3879
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3880
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3881
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2795
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2796
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4108
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2797
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4109
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4110
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2799
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4111
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4207
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2800
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4112
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4208
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4209
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4210
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq888
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq889
antigen26|Q5HHQ3|BX571857.1|mhcii|seq887	antigen26|Q5HHQ3|BX571857.1|mhcii|seq890
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1815	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1815
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1815	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1090
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1815	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3845
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2421
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2422
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3642
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1247
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2423	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3643
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2087
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2582
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq505
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1018
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq159
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3603
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3544
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2583	antigen26|Q5HHQ3|BX571857.1|mhcii|seq636
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3447	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3447
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3927	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3927
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3927	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3928
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4151	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4151
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4151	antigen26|Q5HHQ3|BX571857.1|mhcii|seq216
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4151	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4153
antigen26|Q5HHQ3|BX571857.1|mhcii|seq408	antigen26|Q5HHQ3|BX571857.1|mhcii|seq408
antigen26|Q5HHQ3|BX571857.1|mhcii|seq408	antigen26|Q5HHQ3|BX571857.1|mhcii|seq407
antigen26|Q5HHQ3|BX571857.1|mhcii|seq408	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2720
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq760
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1282
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1283
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1284
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1285
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2565
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2561
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2562
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2563
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2564
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2566
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2567
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2568
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2569
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1286
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1287
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3016
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3017
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3018
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2251
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2248
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2249
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2250
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2252
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2253
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2254
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2255
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2256
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3019
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3020
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3021
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3022
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2739
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq756
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2740
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq757
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2741
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq758
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2742
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq759
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2743
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq761
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq730
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq728
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq729
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq731
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq732
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq733
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq734
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq735
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq762
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq763
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2941
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2942
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2943
antigen26|Q5HHQ3|BX571857.1|mhcii|seq760	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2944
antigen26|Q5HHQ3|BX571857.1|mhcii|seq856	antigen26|Q5HHQ3|BX571857.1|mhcii|seq856
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1368	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1368
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1368	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1367
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1368	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1400
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1368	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1369
antigen26|Q5HHQ3|BX571857.1|mhcii|seq1368	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1401
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2616	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2616
antigen26|Q5HHQ3|BX571857.1|mhcii|seq2936	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2936
antigen26|Q5HHQ3|BX571857.1|mhcii|seq3672	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3672
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4021
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4022
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4023
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2505
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2502
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2503
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2504
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2223
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2219
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2220
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2221
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2222
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2224
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2225
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4085
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4082
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4083
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4084
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1271
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3667
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2369
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2370
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2371
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2506
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2507
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2508
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2509
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2510
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq2226
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1267
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3663
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1268
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3664
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1269
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3665
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1270
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq3666
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4086
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq4087
antigen26|Q5HHQ3|BX571857.1|mhcii|seq4024	antigen26|Q5HHQ3|BX571857.1|mhcii|seq1272
