antigen129|P63980|CP002114.3|mhcii|seq1	antigen129|P63980|CP002114.3|mhcii|seq1
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6001
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4195
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6002
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4197
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6004
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4198
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6005
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4199
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6006
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq2988
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq2989
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq2990
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq2991
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq2992
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq5264
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq2993
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq5265
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq5266
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq5267
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq5268
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq838
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq836
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq837
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq839
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq492
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq493
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq494
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4853
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4854
antigen129|P63980|CP002114.3|mhcii|seq6073	antigen129|P63980|CP002114.3|mhcii|seq6073
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq6329
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq6328
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq6330
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq6890
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq6889
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq6891
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq3243
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq3242
antigen129|P63980|CP002114.3|mhcii|seq6329	antigen129|P63980|CP002114.3|mhcii|seq3244
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq6617
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq6616
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq6618
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq6620
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq6587
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq6586
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq3708
antigen129|P63980|CP002114.3|mhcii|seq6617	antigen129|P63980|CP002114.3|mhcii|seq3709
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq346
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq5720
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq4738
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq202
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq4737
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq201
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq3746
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq4739
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq203
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq4740
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq1832
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq1833
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq2825
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq1834
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq1835
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq347
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq5721
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq348
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq5722
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq3741
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq3742
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq3743
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq4735
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq199
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq4736
antigen129|P63980|CP002114.3|mhcii|seq346	antigen129|P63980|CP002114.3|mhcii|seq200
antigen129|P63980|CP002114.3|mhcii|seq506	antigen129|P63980|CP002114.3|mhcii|seq506
antigen129|P63980|CP002114.3|mhcii|seq506	antigen129|P63980|CP002114.3|mhcii|seq32
antigen129|P63980|CP002114.3|mhcii|seq506	antigen129|P63980|CP002114.3|mhcii|seq865
antigen129|P63980|CP002114.3|mhcii|seq506	antigen129|P63980|CP002114.3|mhcii|seq505
antigen129|P63980|CP002114.3|mhcii|seq506	antigen129|P63980|CP002114.3|mhcii|seq31
antigen129|P63980|CP002114.3|mhcii|seq1722	antigen129|P63980|CP002114.3|mhcii|seq1722
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1818
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4420
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq184
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4421
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq185
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4422
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq186
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4423
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq187
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4424
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq188
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4425
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5255
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5252
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5253
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5254
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5256
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5257
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5258
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq5259
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4137
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4138
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4139
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4140
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4141
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1109
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1110
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1111
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1815
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1048
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1112
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1816
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1049
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1113
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1817
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1114
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1115
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1819
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1820
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq1821
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4831
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4833
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4834
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4835
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6087
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6082
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6083
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6084
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6085
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6086
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4827
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6079
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4828
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6080
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4829
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq6081
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4830
antigen129|P63980|CP002114.3|mhcii|seq1818	antigen129|P63980|CP002114.3|mhcii|seq4832
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2266
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5156
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5553
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5153
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5154
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5551
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5155
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5552
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2263
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2264
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5624
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2265
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5625
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2221
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2218
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2219
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2220
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5550
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq6257
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5628
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq6254
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq6255
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5626
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq6256
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5627
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq6258
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5629
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq6259
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5630
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2234
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2235
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2236
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2237
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq2240
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5566
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq1768
antigen129|P63980|CP002114.3|mhcii|seq2266	antigen129|P63980|CP002114.3|mhcii|seq5370
antigen129|P63980|CP002114.3|mhcii|seq3002	antigen129|P63980|CP002114.3|mhcii|seq3002
antigen129|P63980|CP002114.3|mhcii|seq3738	antigen129|P63980|CP002114.3|mhcii|seq3738
antigen129|P63980|CP002114.3|mhcii|seq3738	antigen129|P63980|CP002114.3|mhcii|seq3740
antigen129|P63980|CP002114.3|mhcii|seq3898	antigen129|P63980|CP002114.3|mhcii|seq3898
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq3930
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq775
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq776
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq777
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4912
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4913
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4242
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4200
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4239
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4240
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4241
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq2994
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq2995
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4243
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4244
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4245
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq5269
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq5270
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq5271
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4914
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq4915
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq3928
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq3929
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq3931
antigen129|P63980|CP002114.3|mhcii|seq3930	antigen129|P63980|CP002114.3|mhcii|seq3932
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6106
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5835
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq1708
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4869
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4867
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4868
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4870
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4871
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3338
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5975
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq933
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3335
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5972
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3336
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5973
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4872
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3337
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5974
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4873
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4874
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3339
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5976
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4875
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3340
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5977
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq4876
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3341
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5978
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq3342
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5979
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5834
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6105
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6104
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6108
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5837
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq1710
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6107
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5836
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq1709
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6109
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5838
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq1711
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6110
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5839
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq1712
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq6111
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq5840
antigen129|P63980|CP002114.3|mhcii|seq6106	antigen129|P63980|CP002114.3|mhcii|seq1713
antigen129|P63980|CP002114.3|mhcii|seq6298	antigen129|P63980|CP002114.3|mhcii|seq6298
antigen129|P63980|CP002114.3|mhcii|seq6874	antigen129|P63980|CP002114.3|mhcii|seq6874
antigen129|P63980|CP002114.3|mhcii|seq6874	antigen129|P63980|CP002114.3|mhcii|seq6875
antigen129|P63980|CP002114.3|mhcii|seq6874	antigen129|P63980|CP002114.3|mhcii|seq6876
antigen129|P63980|CP002114.3|mhcii|seq91	antigen129|P63980|CP002114.3|mhcii|seq91
