antigen14|A5IRD0|CP000253.1|mhcii|seq6120	antigen14|A5IRD0|CP000253.1|mhcii|seq6120
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7822
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq8818
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq8819
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq8820
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq8821
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq8822
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq8823
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq9559
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7992
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq9560
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7993
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq9561
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7994
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq9562
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7995
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq9563
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7996
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq9564
antigen14|A5IRD0|CP000253.1|mhcii|seq1990	antigen14|A5IRD0|CP000253.1|mhcii|seq7997
antigen14|A5IRD0|CP000253.1|mhcii|seq2278	antigen14|A5IRD0|CP000253.1|mhcii|seq2278
antigen14|A5IRD0|CP000253.1|mhcii|seq2726	antigen14|A5IRD0|CP000253.1|mhcii|seq2726
antigen14|A5IRD0|CP000253.1|mhcii|seq3750	antigen14|A5IRD0|CP000253.1|mhcii|seq3750
antigen14|A5IRD0|CP000253.1|mhcii|seq3846	antigen14|A5IRD0|CP000253.1|mhcii|seq3846
antigen14|A5IRD0|CP000253.1|mhcii|seq4230	antigen14|A5IRD0|CP000253.1|mhcii|seq4230
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq4390
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq4391
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq7079
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq9407
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq7080
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq9408
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq7081
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq9409
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq7082
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq9410
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq1944
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq1945
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq5951
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq9322
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq5952
antigen14|A5IRD0|CP000253.1|mhcii|seq4390	antigen14|A5IRD0|CP000253.1|mhcii|seq9323
antigen14|A5IRD0|CP000253.1|mhcii|seq4710	antigen14|A5IRD0|CP000253.1|mhcii|seq4710
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5030
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3137
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3138
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3139
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5027
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5028
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5029
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5031
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5032
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5033
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq7570
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq7571
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq7572
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3861
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq7573
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3158
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3862
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq7574
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3863
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq2683
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3859
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3856
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3860
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq2685
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq3140
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq4201
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq5582
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq1588
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq2682
antigen14|A5IRD0|CP000253.1|mhcii|seq5030	antigen14|A5IRD0|CP000253.1|mhcii|seq2684
antigen14|A5IRD0|CP000253.1|mhcii|seq6150	antigen14|A5IRD0|CP000253.1|mhcii|seq6150
antigen14|A5IRD0|CP000253.1|mhcii|seq6342	antigen14|A5IRD0|CP000253.1|mhcii|seq6342
antigen14|A5IRD0|CP000253.1|mhcii|seq6758	antigen14|A5IRD0|CP000253.1|mhcii|seq6758
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq7014
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq7013
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq7016
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq7015
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq1706
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq1707
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq1782
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq1781
antigen14|A5IRD0|CP000253.1|mhcii|seq7014	antigen14|A5IRD0|CP000253.1|mhcii|seq1783
antigen14|A5IRD0|CP000253.1|mhcii|seq7238	antigen14|A5IRD0|CP000253.1|mhcii|seq7238
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7494
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7493
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8909
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7813
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7810
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7811
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7812
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7814
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7815
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7816
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7495
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq9433
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7496
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq9434
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq7497
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq9435
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8906
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8907
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8908
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq557
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8910
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8911
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq9431
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq9432
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8030
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8028
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8029
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8031
antigen14|A5IRD0|CP000253.1|mhcii|seq7494	antigen14|A5IRD0|CP000253.1|mhcii|seq8032
antigen14|A5IRD0|CP000253.1|mhcii|seq7718	antigen14|A5IRD0|CP000253.1|mhcii|seq7718
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq7910
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq7908
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq7909
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq7911
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq7912
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq2730
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq6384
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq6385
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq10673
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq6386
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq10674
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq5235
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq6387
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq10675
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq5236
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq6388
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq5237
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq5238
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq2729
antigen14|A5IRD0|CP000253.1|mhcii|seq7910	antigen14|A5IRD0|CP000253.1|mhcii|seq5239
antigen14|A5IRD0|CP000253.1|mhcii|seq7942	antigen14|A5IRD0|CP000253.1|mhcii|seq7942
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq8102
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq8097
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq8098
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq8099
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq8100
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq3429
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq8101
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq3430
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq1415
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq3431
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq6311
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq7431
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq1416
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq3432
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq7432
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq1417
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq3433
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq1418
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq3434
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq1419
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq6859
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq1420
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq6860
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq6861
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq6862
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10895
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10896
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10897
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10998
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq2135
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10967
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10999
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq2136
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10712
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10968
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq11000
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq2137
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10713
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10969
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq11001
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq2138
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10714
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10970
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq11002
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq2139
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10715
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10971
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq2140
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10716
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10972
antigen14|A5IRD0|CP000253.1|mhcii|seq8102	antigen14|A5IRD0|CP000253.1|mhcii|seq10717
antigen14|A5IRD0|CP000253.1|mhcii|seq8134	antigen14|A5IRD0|CP000253.1|mhcii|seq8134
antigen14|A5IRD0|CP000253.1|mhcii|seq8134	antigen14|A5IRD0|CP000253.1|mhcii|seq8133
antigen14|A5IRD0|CP000253.1|mhcii|seq8134	antigen14|A5IRD0|CP000253.1|mhcii|seq8135
antigen14|A5IRD0|CP000253.1|mhcii|seq8134	antigen14|A5IRD0|CP000253.1|mhcii|seq8136
antigen14|A5IRD0|CP000253.1|mhcii|seq8134	antigen14|A5IRD0|CP000253.1|mhcii|seq8137
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8358
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq9495
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8355
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8356
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq9493
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8357
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq9494
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq2802
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq2803
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5747
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5746
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5751
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8359
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq9496
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8360
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq9497
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8361
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq9498
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq8362
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq7152
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq4113
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq4402
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq4403
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq2804
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5748
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq2805
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5749
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq2806
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5750
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq2807
antigen14|A5IRD0|CP000253.1|mhcii|seq8358	antigen14|A5IRD0|CP000253.1|mhcii|seq5752
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8838
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8833
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq6722
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8834
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq6723
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8835
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq6724
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8836
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq6725
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8837
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq6726
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8454
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq6727
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8455
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8456
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8457
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq8458
antigen14|A5IRD0|CP000253.1|mhcii|seq8838	antigen14|A5IRD0|CP000253.1|mhcii|seq7382
