antigen91|Q6GIE0|BX571857.1|mhcii|seq129	antigen91|Q6GIE0|BX571857.1|mhcii|seq129
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1626
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq243
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1685
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1627
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq244
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1686
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1628
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq245
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1687
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1629
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq246
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1688
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1630
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq247
antigen91|Q6GIE0|BX571857.1|mhcii|seq85	antigen91|Q6GIE0|BX571857.1|mhcii|seq1689
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq469
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq2057
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq942
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq939
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq940
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq941
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq943
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq944
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq945
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq1937
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq1938
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq467
antigen91|Q6GIE0|BX571857.1|mhcii|seq469	antigen91|Q6GIE0|BX571857.1|mhcii|seq468
antigen91|Q6GIE0|BX571857.1|mhcii|seq661	antigen91|Q6GIE0|BX571857.1|mhcii|seq661
antigen91|Q6GIE0|BX571857.1|mhcii|seq661	antigen91|Q6GIE0|BX571857.1|mhcii|seq662
antigen91|Q6GIE0|BX571857.1|mhcii|seq661	antigen91|Q6GIE0|BX571857.1|mhcii|seq18
antigen91|Q6GIE0|BX571857.1|mhcii|seq693	antigen91|Q6GIE0|BX571857.1|mhcii|seq693
antigen91|Q6GIE0|BX571857.1|mhcii|seq693	antigen91|Q6GIE0|BX571857.1|mhcii|seq2027
antigen91|Q6GIE0|BX571857.1|mhcii|seq693	antigen91|Q6GIE0|BX571857.1|mhcii|seq694
antigen91|Q6GIE0|BX571857.1|mhcii|seq1205	antigen91|Q6GIE0|BX571857.1|mhcii|seq1205
antigen91|Q6GIE0|BX571857.1|mhcii|seq1205	antigen91|Q6GIE0|BX571857.1|mhcii|seq1206
antigen91|Q6GIE0|BX571857.1|mhcii|seq1205	antigen91|Q6GIE0|BX571857.1|mhcii|seq1446
antigen91|Q6GIE0|BX571857.1|mhcii|seq1205	antigen91|Q6GIE0|BX571857.1|mhcii|seq1774
antigen91|Q6GIE0|BX571857.1|mhcii|seq1205	antigen91|Q6GIE0|BX571857.1|mhcii|seq1445
antigen91|Q6GIE0|BX571857.1|mhcii|seq1205	antigen91|Q6GIE0|BX571857.1|mhcii|seq1773
antigen91|Q6GIE0|BX571857.1|mhcii|seq1877	antigen91|Q6GIE0|BX571857.1|mhcii|seq1877
antigen91|Q6GIE0|BX571857.1|mhcii|seq182	antigen91|Q6GIE0|BX571857.1|mhcii|seq182
antigen91|Q6GIE0|BX571857.1|mhcii|seq406	antigen91|Q6GIE0|BX571857.1|mhcii|seq406
antigen91|Q6GIE0|BX571857.1|mhcii|seq406	antigen91|Q6GIE0|BX571857.1|mhcii|seq407
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq438
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1282
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1281
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1283
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1280
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1314
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1313
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1315
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1284
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1285
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1142
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq439
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1143
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq440
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1144
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1176
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq441
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1177
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1178
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1311
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1312
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq436
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1140
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq437
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1141
antigen91|Q6GIE0|BX571857.1|mhcii|seq438	antigen91|Q6GIE0|BX571857.1|mhcii|seq1175
antigen91|Q6GIE0|BX571857.1|mhcii|seq1014	antigen91|Q6GIE0|BX571857.1|mhcii|seq1014
antigen91|Q6GIE0|BX571857.1|mhcii|seq1014	antigen91|Q6GIE0|BX571857.1|mhcii|seq1015
antigen91|Q6GIE0|BX571857.1|mhcii|seq1014	antigen91|Q6GIE0|BX571857.1|mhcii|seq1016
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1462
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1537
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq676
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1538
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq677
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1539
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1139
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1591
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq911
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1136
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1588
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1137
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1589
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1138
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1590
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1174
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq128
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1171
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1170
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1172
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1173
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1460
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1461
antigen91|Q6GIE0|BX571857.1|mhcii|seq1462	antigen91|Q6GIE0|BX571857.1|mhcii|seq1463
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1942
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2059
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2060
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2061
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2062
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2063
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2065
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2064
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq307
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq304
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq305
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq306
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq308
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq309
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq310
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq311
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1939
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1940
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1941
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq470
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1238
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq471
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1239
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1943
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq472
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1240
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1944
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq473
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1049
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1046
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1047
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1048
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1050
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1051
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1052
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1053
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1241
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq474
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1242
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1243
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1946
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1945
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq2074
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq475
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq476
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq477
antigen91|Q6GIE0|BX571857.1|mhcii|seq1942	antigen91|Q6GIE0|BX571857.1|mhcii|seq1054
antigen91|Q6GIE0|BX571857.1|mhcii|seq184	antigen91|Q6GIE0|BX571857.1|mhcii|seq184
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq888
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq1743
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq1001
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq889
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq1744
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq890
antigen91|Q6GIE0|BX571857.1|mhcii|seq888	antigen91|Q6GIE0|BX571857.1|mhcii|seq1745
antigen91|Q6GIE0|BX571857.1|mhcii|seq984	antigen91|Q6GIE0|BX571857.1|mhcii|seq984
antigen91|Q6GIE0|BX571857.1|mhcii|seq984	antigen91|Q6GIE0|BX571857.1|mhcii|seq1571
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1432
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1430
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1910
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1431
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1911
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1433
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq969
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq972
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq970
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq971
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq973
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1967
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1968
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1434
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq859
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq860
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq861
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1908
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq1907
antigen91|Q6GIE0|BX571857.1|mhcii|seq1432	antigen91|Q6GIE0|BX571857.1|mhcii|seq858
antigen91|Q6GIE0|BX571857.1|mhcii|seq1592	antigen91|Q6GIE0|BX571857.1|mhcii|seq1592
antigen91|Q6GIE0|BX571857.1|mhcii|seq2072	antigen91|Q6GIE0|BX571857.1|mhcii|seq2072
antigen91|Q6GIE0|BX571857.1|mhcii|seq2072	antigen91|Q6GIE0|BX571857.1|mhcii|seq2071
antigen91|Q6GIE0|BX571857.1|mhcii|seq2072	antigen91|Q6GIE0|BX571857.1|mhcii|seq2073
antigen91|Q6GIE0|BX571857.1|mhcii|seq2072	antigen91|Q6GIE0|BX571857.1|mhcii|seq1236
antigen91|Q6GIE0|BX571857.1|mhcii|seq2072	antigen91|Q6GIE0|BX571857.1|mhcii|seq1235
antigen91|Q6GIE0|BX571857.1|mhcii|seq2072	antigen91|Q6GIE0|BX571857.1|mhcii|seq1237
antigen91|Q6GIE0|BX571857.1|mhcii|seq121	antigen91|Q6GIE0|BX571857.1|mhcii|seq121
antigen91|Q6GIE0|BX571857.1|mhcii|seq121	antigen91|Q6GIE0|BX571857.1|mhcii|seq122
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq633
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1091
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1092
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq646
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1094
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1093
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1095
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1096
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1097
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq647
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq711
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1716
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq712
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1717
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq649
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq648
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq650
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq651
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq652
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq713
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1718
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq714
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1719
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq715
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq1720
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq716
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq717
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq631
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq632
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq635
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq634
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq636
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq637
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq638
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq798
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq800
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq801
antigen91|Q6GIE0|BX571857.1|mhcii|seq633	antigen91|Q6GIE0|BX571857.1|mhcii|seq799
antigen91|Q6GIE0|BX571857.1|mhcii|seq346	antigen91|Q6GIE0|BX571857.1|mhcii|seq346
antigen91|Q6GIE0|BX571857.1|mhcii|seq346	antigen91|Q6GIE0|BX571857.1|mhcii|seq348
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq378
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq481
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq482
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq1508
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq1509
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq377
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq379
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq1507
antigen91|Q6GIE0|BX571857.1|mhcii|seq378	antigen91|Q6GIE0|BX571857.1|mhcii|seq376
antigen91|Q6GIE0|BX571857.1|mhcii|seq1370	antigen91|Q6GIE0|BX571857.1|mhcii|seq1370
antigen91|Q6GIE0|BX571857.1|mhcii|seq1690	antigen91|Q6GIE0|BX571857.1|mhcii|seq1690
antigen91|Q6GIE0|BX571857.1|mhcii|seq1690	antigen91|Q6GIE0|BX571857.1|mhcii|seq282
antigen91|Q6GIE0|BX571857.1|mhcii|seq2042	antigen91|Q6GIE0|BX571857.1|mhcii|seq2042
