antigen5|Q7A768|CP000253.1|mhcii|seq4739	antigen5|Q7A768|CP000253.1|mhcii|seq4739
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq5400
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq1113
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4249
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq1114
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4250
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq1115
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4251
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq3676
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq5052
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq3677
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4733
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq5053
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq3678
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4734
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq5054
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq3679
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4735
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq5055
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq3680
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq4736
antigen5|Q7A768|CP000253.1|mhcii|seq3681	antigen5|Q7A768|CP000253.1|mhcii|seq5056
antigen5|Q7A768|CP000253.1|mhcii|seq3937	antigen5|Q7A768|CP000253.1|mhcii|seq3937
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq3969
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq1893
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq1894
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq4042
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq4043
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq3967
antigen5|Q7A768|CP000253.1|mhcii|seq3969	antigen5|Q7A768|CP000253.1|mhcii|seq3968
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4161
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3841
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3842
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4674
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3843
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4643
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4675
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3844
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4644
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4676
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3301
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3845
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4645
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4677
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3302
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3846
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4646
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4678
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3303
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4647
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3304
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4648
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3305
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3306
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq5290
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq5291
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq5292
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3181
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq5293
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3182
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq5294
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3183
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq5295
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3184
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3185
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3186
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3348
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3349
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3350
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq3351
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4156
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4157
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4158
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4159
antigen5|Q7A768|CP000253.1|mhcii|seq4161	antigen5|Q7A768|CP000253.1|mhcii|seq4160
antigen5|Q7A768|CP000253.1|mhcii|seq4769	antigen5|Q7A768|CP000253.1|mhcii|seq4769
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5505
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4385
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5185
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4386
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5186
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5187
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq3364
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5188
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq3365
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5189
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq70
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq3366
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5190
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq71
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq72
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq520
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq73
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq521
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq2761
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq10
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq74
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq522
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq2762
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq11
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq75
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq523
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq2763
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq12
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq524
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq2764
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq13
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq2765
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq14
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq2766
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq15
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4911
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4912
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4913
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4914
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5500
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5501
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4382
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5502
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4383
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5503
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq4384
antigen5|Q7A768|CP000253.1|mhcii|seq5505	antigen5|Q7A768|CP000253.1|mhcii|seq5504
antigen5|Q7A768|CP000253.1|mhcii|seq226	antigen5|Q7A768|CP000253.1|mhcii|seq226
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq450
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq449
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq5217
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1346
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq5218
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1347
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq5219
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1348
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq5220
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1349
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1350
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq615
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1351
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq616
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq617
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq618
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq619
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq620
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1586
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1587
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1588
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq3828
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1589
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq3829
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1590
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq3830
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1143
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1591
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2807
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq3831
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1144
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2808
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq1145
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2809
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2810
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2842
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2811
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2843
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2844
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq445
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2845
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq446
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2846
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq447
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq2847
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq5215
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq448
antigen5|Q7A768|CP000253.1|mhcii|seq450	antigen5|Q7A768|CP000253.1|mhcii|seq5216
antigen5|Q7A768|CP000253.1|mhcii|seq546	antigen5|Q7A768|CP000253.1|mhcii|seq546
antigen5|Q7A768|CP000253.1|mhcii|seq546	antigen5|Q7A768|CP000253.1|mhcii|seq547
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq610
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq609
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq611
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq612
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1924
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq613
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1925
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1926
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1578
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1579
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1580
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1581
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1582
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1583
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq2835
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq2836
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq2837
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq2838
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq2839
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq2840
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq5209
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq440
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1338
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq5210
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq441
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1339
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq5211
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq442
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1340
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq5212
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq443
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1341
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq5213
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq444
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq1342
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq607
antigen5|Q7A768|CP000253.1|mhcii|seq610	antigen5|Q7A768|CP000253.1|mhcii|seq608
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq770
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq769
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3393
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5025
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3394
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5026
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3395
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5027
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3396
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5545
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5546
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5547
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5548
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5549
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5550
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3378
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3379
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3380
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq4628
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3381
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq4629
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq630
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq4630
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq631
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq4631
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq632
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq4632
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq633
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq4633
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq634
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5530
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq635
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5531
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5532
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq765
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5533
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq766
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5534
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq767
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq3391
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5023
antigen5|Q7A768|CP000253.1|mhcii|seq770	antigen5|Q7A768|CP000253.1|mhcii|seq5535
