antigen100|Q5HGP6|BX571856.1|mhcii|seq1	antigen100|Q5HGP6|BX571856.1|mhcii|seq1
antigen100|Q5HGP6|BX571856.1|mhcii|seq1776	antigen100|Q5HGP6|BX571856.1|mhcii|seq6527
antigen100|Q5HGP6|BX571856.1|mhcii|seq1776	antigen100|Q5HGP6|BX571856.1|mhcii|seq6526
antigen100|Q5HGP6|BX571856.1|mhcii|seq1776	antigen100|Q5HGP6|BX571856.1|mhcii|seq6528
antigen100|Q5HGP6|BX571856.1|mhcii|seq3440	antigen100|Q5HGP6|BX571856.1|mhcii|seq3440
antigen100|Q5HGP6|BX571856.1|mhcii|seq3440	antigen100|Q5HGP6|BX571856.1|mhcii|seq3441
antigen100|Q5HGP6|BX571856.1|mhcii|seq5421	antigen100|Q5HGP6|BX571856.1|mhcii|seq5421
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6445
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2145
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2177
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2146
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2147
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2148
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2172
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2141
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2173
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2142
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2174
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2143
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2175
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2144
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2176
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3334
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3335
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2184
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5667
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3336
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2185
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5668
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3337
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6441
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2186
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5669
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3338
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6442
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2187
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5670
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3339
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6443
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2188
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5671
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3340
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6444
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1933
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1929
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1930
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1931
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1932
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1934
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1935
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1936
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1937
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq1938
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2189
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5672
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2349
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq3341
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2350
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6446
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2351
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6447
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq2352
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq6448
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq5049
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq4453
antigen100|Q5HGP6|BX571856.1|mhcii|seq6445	antigen100|Q5HGP6|BX571856.1|mhcii|seq185
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6573
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq1576
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq1577
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq1579
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq1578
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq1580
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq1581
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6571
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6572
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6574
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6575
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6576
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq6577
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq4924
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq2046
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq94
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq2044
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq92
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq2045
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq93
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq2047
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq95
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq5920
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq5921
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq5917
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq5918
antigen100|Q5HGP6|BX571856.1|mhcii|seq6573	antigen100|Q5HGP6|BX571856.1|mhcii|seq5919
antigen100|Q5HGP6|BX571856.1|mhcii|seq526	antigen100|Q5HGP6|BX571856.1|mhcii|seq526
antigen100|Q5HGP6|BX571856.1|mhcii|seq654	antigen100|Q5HGP6|BX571856.1|mhcii|seq654
antigen100|Q5HGP6|BX571856.1|mhcii|seq654	antigen100|Q5HGP6|BX571856.1|mhcii|seq655
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1326
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq5607
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq4393
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq4394
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1323
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq5604
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq4395
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1324
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq5605
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq4396
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1325
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq5606
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq4397
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1327
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq5608
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1328
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq5609
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq1329
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq3121
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq3122
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq3123
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq3124
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq3125
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq861
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq862
antigen100|Q5HGP6|BX571856.1|mhcii|seq1326	antigen100|Q5HGP6|BX571856.1|mhcii|seq863
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1839
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq3620
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq5356
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2155
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1836
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2124
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2156
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1837
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2125
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2157
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1838
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2126
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1007
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2127
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1008
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1840
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1009
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1841
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq6513
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1010
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1842
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq6514
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1011
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq6515
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1012
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq6516
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1941
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq6517
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1942
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq3904
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2123
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2120
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2122
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq2154
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1835
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1006
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq6512
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1943
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1940
antigen100|Q5HGP6|BX571856.1|mhcii|seq1839	antigen100|Q5HGP6|BX571856.1|mhcii|seq1944
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq2095
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3553
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3554
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3555
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3556
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3557
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq2092
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq2093
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq2094
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq2096
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq2097
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq6130
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq6131
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq6132
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq6133
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq6134
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3319
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq5758
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3320
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq5759
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1369
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq3321
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1370
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1882
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1371
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1372
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1373
antigen100|Q5HGP6|BX571856.1|mhcii|seq2095	antigen100|Q5HGP6|BX571856.1|mhcii|seq1374
antigen100|Q5HGP6|BX571856.1|mhcii|seq2863	antigen100|Q5HGP6|BX571856.1|mhcii|seq2863
antigen100|Q5HGP6|BX571856.1|mhcii|seq2863	antigen100|Q5HGP6|BX571856.1|mhcii|seq2553
antigen100|Q5HGP6|BX571856.1|mhcii|seq2863	antigen100|Q5HGP6|BX571856.1|mhcii|seq5241
antigen100|Q5HGP6|BX571856.1|mhcii|seq2863	antigen100|Q5HGP6|BX571856.1|mhcii|seq2552
antigen100|Q5HGP6|BX571856.1|mhcii|seq2863	antigen100|Q5HGP6|BX571856.1|mhcii|seq2554
antigen100|Q5HGP6|BX571856.1|mhcii|seq2863	antigen100|Q5HGP6|BX571856.1|mhcii|seq5242
antigen100|Q5HGP6|BX571856.1|mhcii|seq3343	antigen100|Q5HGP6|BX571856.1|mhcii|seq3343
antigen100|Q5HGP6|BX571856.1|mhcii|seq3535	antigen100|Q5HGP6|BX571856.1|mhcii|seq3535
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq3567
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq3566
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq3570
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq6247
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq2613
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq2612
antigen100|Q5HGP6|BX571856.1|mhcii|seq3567	antigen100|Q5HGP6|BX571856.1|mhcii|seq2615
antigen100|Q5HGP6|BX571856.1|mhcii|seq3791	antigen100|Q5HGP6|BX571856.1|mhcii|seq3791
antigen100|Q5HGP6|BX571856.1|mhcii|seq1984	antigen100|Q5HGP6|BX571856.1|mhcii|seq1984
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq2240
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq2241
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq2242
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq2243
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq2239
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3208
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3209
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3210
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq1235
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq1234
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq1236
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq1237
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq1238
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3869
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3867
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3868
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3870
antigen100|Q5HGP6|BX571856.1|mhcii|seq2240	antigen100|Q5HGP6|BX571856.1|mhcii|seq3871
antigen100|Q5HGP6|BX571856.1|mhcii|seq2464	antigen100|Q5HGP6|BX571856.1|mhcii|seq2464
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2752
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2753
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2754
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2755
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2756
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2748
antigen100|Q5HGP6|BX571856.1|mhcii|seq2752	antigen100|Q5HGP6|BX571856.1|mhcii|seq2749
