antigen128|Q7A0H9|CP002114.3|mhcii|seq1	antigen128|Q7A0H9|CP002114.3|mhcii|seq1
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq126
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2163
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1343
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq769
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1731
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq81
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1732
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq82
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1733
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq83
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1734
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq84
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1735
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2377
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2378
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2379
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq123
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2160
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1340
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq124
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2161
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1341
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq125
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2162
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1342
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq127
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2164
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1344
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq767
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq128
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq1345
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq2165
antigen128|Q7A0H9|CP002114.3|mhcii|seq126	antigen128|Q7A0H9|CP002114.3|mhcii|seq768
antigen128|Q7A0H9|CP002114.3|mhcii|seq830	antigen128|Q7A0H9|CP002114.3|mhcii|seq830
antigen128|Q7A0H9|CP002114.3|mhcii|seq830	antigen128|Q7A0H9|CP002114.3|mhcii|seq831
antigen128|Q7A0H9|CP002114.3|mhcii|seq862	antigen128|Q7A0H9|CP002114.3|mhcii|seq862
antigen128|Q7A0H9|CP002114.3|mhcii|seq862	antigen128|Q7A0H9|CP002114.3|mhcii|seq530
antigen128|Q7A0H9|CP002114.3|mhcii|seq862	antigen128|Q7A0H9|CP002114.3|mhcii|seq32
antigen128|Q7A0H9|CP002114.3|mhcii|seq862	antigen128|Q7A0H9|CP002114.3|mhcii|seq860
antigen128|Q7A0H9|CP002114.3|mhcii|seq862	antigen128|Q7A0H9|CP002114.3|mhcii|seq861
antigen128|Q7A0H9|CP002114.3|mhcii|seq862	antigen128|Q7A0H9|CP002114.3|mhcii|seq31
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq1086
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq1085
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq1794
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq1795
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq1796
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq47
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq46
antigen128|Q7A0H9|CP002114.3|mhcii|seq1086	antigen128|Q7A0H9|CP002114.3|mhcii|seq49
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1598
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2196
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2018
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2270
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2019
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2271
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2020
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1812
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq565
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1813
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq566
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1814
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq567
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq568
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1816
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1595
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2193
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1596
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2194
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1597
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2195
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1599
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq2197
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1600
antigen128|Q7A0H9|CP002114.3|mhcii|seq1598	antigen128|Q7A0H9|CP002114.3|mhcii|seq1815
antigen128|Q7A0H9|CP002114.3|mhcii|seq1854	antigen128|Q7A0H9|CP002114.3|mhcii|seq1854
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1918
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq550
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq833
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1921
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq834
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1922
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq547
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq835
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq548
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq549
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq869
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq551
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq552
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq553
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2029
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2030
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2031
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2032
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2033
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2034
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq536
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq38
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq537
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq39
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq538
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq40
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq539
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq41
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2044
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2045
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1919
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq832
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1920
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq534
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq36
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq865
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq546
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq866
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq867
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq2028
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq531
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq33
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq532
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq34
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq533
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq35
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq535
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq37
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1915
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1916
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq1917
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq863
antigen128|Q7A0H9|CP002114.3|mhcii|seq1918	antigen128|Q7A0H9|CP002114.3|mhcii|seq864
antigen128|Q7A0H9|CP002114.3|mhcii|seq2174	antigen128|Q7A0H9|CP002114.3|mhcii|seq2174
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2366
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq673
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq1442
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq140
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq1624
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2207
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq141
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq1625
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2208
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq142
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2209
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq1626
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq143
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2210
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq1627
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq849
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq850
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq595
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq851
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq596
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq852
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq597
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq853
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq598
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2363
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2364
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2365
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2367
antigen128|Q7A0H9|CP002114.3|mhcii|seq2366	antigen128|Q7A0H9|CP002114.3|mhcii|seq2368
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq223
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq454
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq449
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq450
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq451
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq899
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq452
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq900
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq453
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq901
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq902
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1382
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2502
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1383
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2503
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1384
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2504
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2505
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2007
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2008
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1049
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2009
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1050
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2010
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1051
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2011
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1052
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1053
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1822
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1823
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq294
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq291
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq292
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq293
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq295
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq296
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq297
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1609
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq298
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1610
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1611
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1612
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1072
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1073
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1074
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1075
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1076
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1077
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1238
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1239
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1240
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1241
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq220
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq221
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq222
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1614
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq225
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq299
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1613
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1615
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq624
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2104
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq625
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2105
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq626
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2106
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1874
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq627
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq2107
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1875
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1876
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1877
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1078
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1079
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1242
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq1243
antigen128|Q7A0H9|CP002114.3|mhcii|seq223	antigen128|Q7A0H9|CP002114.3|mhcii|seq224
antigen128|Q7A0H9|CP002114.3|mhcii|seq319	antigen128|Q7A0H9|CP002114.3|mhcii|seq319
