antigen184|A7X1D2|CP000253.1|mhcii|seq1	antigen184|A7X1D2|CP000253.1|mhcii|seq1
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq705
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2305
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2306
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq515
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2307
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq516
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2308
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq357
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq517
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2309
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq358
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2310
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq359
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq519
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq360
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq520
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq361
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1418
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1419
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1420
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1421
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1422
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1423
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq18
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq19
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq20
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq21
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq1493
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2298
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2299
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2300
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2301
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq703
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq704
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq16
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq17
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq2295
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq701
antigen184|A7X1D2|CP000253.1|mhcii|seq2297	antigen184|A7X1D2|CP000253.1|mhcii|seq702
antigen184|A7X1D2|CP000253.1|mhcii|seq1946	antigen184|A7X1D2|CP000253.1|mhcii|seq1946
antigen184|A7X1D2|CP000253.1|mhcii|seq2522	antigen184|A7X1D2|CP000253.1|mhcii|seq2522
antigen184|A7X1D2|CP000253.1|mhcii|seq2522	antigen184|A7X1D2|CP000253.1|mhcii|seq1996
antigen184|A7X1D2|CP000253.1|mhcii|seq2522	antigen184|A7X1D2|CP000253.1|mhcii|seq934
antigen184|A7X1D2|CP000253.1|mhcii|seq2522	antigen184|A7X1D2|CP000253.1|mhcii|seq1995
antigen184|A7X1D2|CP000253.1|mhcii|seq2522	antigen184|A7X1D2|CP000253.1|mhcii|seq2521
antigen184|A7X1D2|CP000253.1|mhcii|seq187	antigen184|A7X1D2|CP000253.1|mhcii|seq187
antigen184|A7X1D2|CP000253.1|mhcii|seq187	antigen184|A7X1D2|CP000253.1|mhcii|seq188
antigen184|A7X1D2|CP000253.1|mhcii|seq219	antigen184|A7X1D2|CP000253.1|mhcii|seq219
antigen184|A7X1D2|CP000253.1|mhcii|seq219	antigen184|A7X1D2|CP000253.1|mhcii|seq217
antigen184|A7X1D2|CP000253.1|mhcii|seq219	antigen184|A7X1D2|CP000253.1|mhcii|seq218
antigen184|A7X1D2|CP000253.1|mhcii|seq219	antigen184|A7X1D2|CP000253.1|mhcii|seq220
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq891
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq889
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq890
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq892
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq1117
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq86
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq338
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq1099
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq337
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq339
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq1115
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq84
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq1114
antigen184|A7X1D2|CP000253.1|mhcii|seq891	antigen184|A7X1D2|CP000253.1|mhcii|seq83
antigen184|A7X1D2|CP000253.1|mhcii|seq1339	antigen184|A7X1D2|CP000253.1|mhcii|seq1339
antigen184|A7X1D2|CP000253.1|mhcii|seq1339	antigen184|A7X1D2|CP000253.1|mhcii|seq1341
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq1692
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq1691
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2236
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2133
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2237
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2132
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2134
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2238
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2135
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2239
antigen184|A7X1D2|CP000253.1|mhcii|seq1692	antigen184|A7X1D2|CP000253.1|mhcii|seq2235
antigen184|A7X1D2|CP000253.1|mhcii|seq1916	antigen184|A7X1D2|CP000253.1|mhcii|seq1916
antigen184|A7X1D2|CP000253.1|mhcii|seq157	antigen184|A7X1D2|CP000253.1|mhcii|seq157
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq861
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq43
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1026
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1027
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1028
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1029
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1030
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1031
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1238
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1239
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1591
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1240
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1592
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1241
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1593
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq858
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq40
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1242
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq1594
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq859
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq41
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq860
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq42
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq862
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq44
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq863
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq45
antigen184|A7X1D2|CP000253.1|mhcii|seq861	antigen184|A7X1D2|CP000253.1|mhcii|seq864
antigen184|A7X1D2|CP000253.1|mhcii|seq1309	antigen184|A7X1D2|CP000253.1|mhcii|seq1309
antigen184|A7X1D2|CP000253.1|mhcii|seq1469	antigen184|A7X1D2|CP000253.1|mhcii|seq1469
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1533
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1093
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1094
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1830
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq615
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1095
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1831
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq616
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1832
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq617
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1833
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq618
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1834
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq459
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq460
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq461
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq462
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq559
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq560
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq561
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq182
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq183
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1530
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq2330
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1531
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq2331
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1532
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq2332
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq2333
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq1534
antigen184|A7X1D2|CP000253.1|mhcii|seq1533	antigen184|A7X1D2|CP000253.1|mhcii|seq2334
antigen184|A7X1D2|CP000253.1|mhcii|seq1661	antigen184|A7X1D2|CP000253.1|mhcii|seq1661
antigen184|A7X1D2|CP000253.1|mhcii|seq1661	antigen184|A7X1D2|CP000253.1|mhcii|seq1662
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1757
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1758
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1880
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1001
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq75
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq2441
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq2442
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq2443
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq2444
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq2445
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1876
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq997
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq71
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1877
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq998
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq72
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1878
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq999
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq73
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1879
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1000
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq74
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1881
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1002
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq76
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1882
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1003
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq77
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1883
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1004
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq78
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1884
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq1005
antigen184|A7X1D2|CP000253.1|mhcii|seq1757	antigen184|A7X1D2|CP000253.1|mhcii|seq79
antigen184|A7X1D2|CP000253.1|mhcii|seq2461	antigen184|A7X1D2|CP000253.1|mhcii|seq2461
antigen184|A7X1D2|CP000253.1|mhcii|seq2461	antigen184|A7X1D2|CP000253.1|mhcii|seq2462
antigen184|A7X1D2|CP000253.1|mhcii|seq1054	antigen184|A7X1D2|CP000253.1|mhcii|seq1054
antigen184|A7X1D2|CP000253.1|mhcii|seq1054	antigen184|A7X1D2|CP000253.1|mhcii|seq1055
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1182
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1181
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq2155
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq150
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq2154
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1180
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq147
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq2151
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1177
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq148
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq2152
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1178
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq149
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq2153
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1179
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1304
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1153
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1154
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1155
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1158
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1156
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq805
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1157
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq806
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq807
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq808
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq809
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq810
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq331
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq332
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq333
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq334
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq335
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq336
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1746
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1747
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1748
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1749
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1750
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1048
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1049
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1657
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1050
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1658
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1051
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1307
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1659
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1052
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1308
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1660
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1053
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1300
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1301
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1653
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1302
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1654
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1303
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1655
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1656
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1305
antigen184|A7X1D2|CP000253.1|mhcii|seq1182	antigen184|A7X1D2|CP000253.1|mhcii|seq1306
