antigen36|Q6GAB5|BX571857.1|mhcii|seq1	antigen36|Q6GAB5|BX571857.1|mhcii|seq1
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq3381
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1782
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq471
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1783
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq3159
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq472
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq3160
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq473
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1785
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq3161
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq474
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1786
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq3162
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq475
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq476
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1436
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1437
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1438
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1439
antigen36|Q6GAB5|BX571857.1|mhcii|seq1784	antigen36|Q6GAB5|BX571857.1|mhcii|seq1440
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq2360
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq1068
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq1069
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq1070
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq2359
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq2361
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq2362
antigen36|Q6GAB5|BX571857.1|mhcii|seq2360	antigen36|Q6GAB5|BX571857.1|mhcii|seq2363
antigen36|Q6GAB5|BX571857.1|mhcii|seq3096	antigen36|Q6GAB5|BX571857.1|mhcii|seq3096
antigen36|Q6GAB5|BX571857.1|mhcii|seq3256	antigen36|Q6GAB5|BX571857.1|mhcii|seq3256
antigen36|Q6GAB5|BX571857.1|mhcii|seq3256	antigen36|Q6GAB5|BX571857.1|mhcii|seq3257
antigen36|Q6GAB5|BX571857.1|mhcii|seq121	antigen36|Q6GAB5|BX571857.1|mhcii|seq121
antigen36|Q6GAB5|BX571857.1|mhcii|seq1177	antigen36|Q6GAB5|BX571857.1|mhcii|seq1177
antigen36|Q6GAB5|BX571857.1|mhcii|seq2137	antigen36|Q6GAB5|BX571857.1|mhcii|seq2137
antigen36|Q6GAB5|BX571857.1|mhcii|seq2585	antigen36|Q6GAB5|BX571857.1|mhcii|seq2585
antigen36|Q6GAB5|BX571857.1|mhcii|seq2585	antigen36|Q6GAB5|BX571857.1|mhcii|seq2586
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq2841
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq2840
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq1492
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq1943
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq1942
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq1944
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq1945
antigen36|Q6GAB5|BX571857.1|mhcii|seq2841	antigen36|Q6GAB5|BX571857.1|mhcii|seq1946
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq890
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq889
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq1897
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq1898
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq1494
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2843
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq1495
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2844
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq1496
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2845
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq1497
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2846
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq888
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2108
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2525
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2110
antigen36|Q6GAB5|BX571857.1|mhcii|seq890	antigen36|Q6GAB5|BX571857.1|mhcii|seq2109
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1114
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq45
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq43
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq44
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1004
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1005
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2669
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq3341
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1006
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2670
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq3342
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1007
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2639
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2671
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq3343
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2640
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2672
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq3344
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2641
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2673
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq3345
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2642
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2674
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2643
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2644
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2264
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2265
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2266
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1115
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2267
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq1116
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2268
antigen36|Q6GAB5|BX571857.1|mhcii|seq1114	antigen36|Q6GAB5|BX571857.1|mhcii|seq2269
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq1658
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq1657
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq1659
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq1660
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq1661
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq227
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq226
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq228
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq229
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq230
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq3288
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq3051
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq3287
antigen36|Q6GAB5|BX571857.1|mhcii|seq1658	antigen36|Q6GAB5|BX571857.1|mhcii|seq3050
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1914
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1912
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1913
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq486
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2741
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq483
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2738
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq484
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2739
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2276
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq3428
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq219
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq485
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2740
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2277
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq3429
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2278
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq487
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2742
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq488
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2743
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq489
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1915
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1916
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1917
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1918
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq1919
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq813
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2781
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq815
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2783
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq814
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2782
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq816
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2784
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq817
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2785
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq818
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2786
antigen36|Q6GAB5|BX571857.1|mhcii|seq1914	antigen36|Q6GAB5|BX571857.1|mhcii|seq2780
antigen36|Q6GAB5|BX571857.1|mhcii|seq2394	antigen36|Q6GAB5|BX571857.1|mhcii|seq2394
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2618
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2529
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1569
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq64
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1570
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq65
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2530
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1571
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq66
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2531
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2532
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1899
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1900
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1901
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1902
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1903
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1904
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2616
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2617
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq891
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq892
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq62
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2526
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq895
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2111
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2527
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1568
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq63
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2528
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1615
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2397
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1613
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq1614
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq3347
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2395
antigen36|Q6GAB5|BX571857.1|mhcii|seq2618	antigen36|Q6GAB5|BX571857.1|mhcii|seq2396
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3034
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2691
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2872
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2690
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2871
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2692
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2873
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2693
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq2874
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3271
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3272
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3035
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3273
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3036
antigen36|Q6GAB5|BX571857.1|mhcii|seq3034	antigen36|Q6GAB5|BX571857.1|mhcii|seq3033
antigen36|Q6GAB5|BX571857.1|mhcii|seq3354	antigen36|Q6GAB5|BX571857.1|mhcii|seq3354
antigen36|Q6GAB5|BX571857.1|mhcii|seq91	antigen36|Q6GAB5|BX571857.1|mhcii|seq91
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq443
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq353
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1256
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1257
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1258
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1259
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1260
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1676
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1677
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1678
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2478
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1679
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2479
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq1680
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2480
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq3026
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq277
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2907
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq3027
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq278
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2908
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq3028
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq279
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2909
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq3029
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq280
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq2910
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq440
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq441
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq442
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq444
antigen36|Q6GAB5|BX571857.1|mhcii|seq443	antigen36|Q6GAB5|BX571857.1|mhcii|seq350
