antigen115|Q7A7G0|BX571856.1|mhcii|seq196	antigen115|Q7A7G0|BX571856.1|mhcii|seq196
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2118
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2119
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2120
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2121
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1323
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1324
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1325
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1326
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3310
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3055
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3311
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3056
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1328
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3312
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3057
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1329
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2257
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3313
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3058
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2258
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3314
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq3059
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2259
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2260
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq2261
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq699
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq700
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq701
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq702
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1374
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1375
antigen115|Q7A7G0|BX571856.1|mhcii|seq1372	antigen115|Q7A7G0|BX571856.1|mhcii|seq1376
antigen115|Q7A7G0|BX571856.1|mhcii|seq2204	antigen115|Q7A7G0|BX571856.1|mhcii|seq2204
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2173
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq3043
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq3255
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq3044
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2553
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2554
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2171
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2172
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq1694
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2925
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq1695
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2926
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq1696
antigen115|Q7A7G0|BX571856.1|mhcii|seq2173	antigen115|Q7A7G0|BX571856.1|mhcii|seq2927
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2429
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2281
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2279
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2280
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2282
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2283
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq816
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq814
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq815
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq817
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq818
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq819
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq1713
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq1712
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq1714
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq1715
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq1716
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2938
antigen115|Q7A7G0|BX571856.1|mhcii|seq2429	antigen115|Q7A7G0|BX571856.1|mhcii|seq2939
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2525
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq3503
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq3504
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2388
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2389
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq918
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2390
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq919
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2391
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2524
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2526
antigen115|Q7A7G0|BX571856.1|mhcii|seq2525	antigen115|Q7A7G0|BX571856.1|mhcii|seq2527
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2781
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq745
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq746
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq747
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq1835
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2091
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2194
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq82
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq1107
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2195
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq83
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2196
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq84
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2197
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq3477
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2778
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2779
antigen115|Q7A7G0|BX571856.1|mhcii|seq2781	antigen115|Q7A7G0|BX571856.1|mhcii|seq2780
antigen115|Q7A7G0|BX571856.1|mhcii|seq3165	antigen115|Q7A7G0|BX571856.1|mhcii|seq3165
antigen115|Q7A7G0|BX571856.1|mhcii|seq3165	antigen115|Q7A7G0|BX571856.1|mhcii|seq1887
antigen115|Q7A7G0|BX571856.1|mhcii|seq3165	antigen115|Q7A7G0|BX571856.1|mhcii|seq62
antigen115|Q7A7G0|BX571856.1|mhcii|seq3165	antigen115|Q7A7G0|BX571856.1|mhcii|seq1886
antigen115|Q7A7G0|BX571856.1|mhcii|seq3421	antigen115|Q7A7G0|BX571856.1|mhcii|seq3421
antigen115|Q7A7G0|BX571856.1|mhcii|seq478	antigen115|Q7A7G0|BX571856.1|mhcii|seq478
antigen115|Q7A7G0|BX571856.1|mhcii|seq478	antigen115|Q7A7G0|BX571856.1|mhcii|seq479
antigen115|Q7A7G0|BX571856.1|mhcii|seq990	antigen115|Q7A7G0|BX571856.1|mhcii|seq990
antigen115|Q7A7G0|BX571856.1|mhcii|seq990	antigen115|Q7A7G0|BX571856.1|mhcii|seq991
antigen115|Q7A7G0|BX571856.1|mhcii|seq990	antigen115|Q7A7G0|BX571856.1|mhcii|seq2400
antigen115|Q7A7G0|BX571856.1|mhcii|seq990	antigen115|Q7A7G0|BX571856.1|mhcii|seq2401
antigen115|Q7A7G0|BX571856.1|mhcii|seq990	antigen115|Q7A7G0|BX571856.1|mhcii|seq2399
antigen115|Q7A7G0|BX571856.1|mhcii|seq1438	antigen115|Q7A7G0|BX571856.1|mhcii|seq1438
antigen115|Q7A7G0|BX571856.1|mhcii|seq1438	antigen115|Q7A7G0|BX571856.1|mhcii|seq269
antigen115|Q7A7G0|BX571856.1|mhcii|seq1438	antigen115|Q7A7G0|BX571856.1|mhcii|seq1439
antigen115|Q7A7G0|BX571856.1|mhcii|seq2111	antigen115|Q7A7G0|BX571856.1|mhcii|seq2111
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq2143
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq2616
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq2141
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq2142
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq166
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq1679
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq2615
antigen115|Q7A7G0|BX571856.1|mhcii|seq2143	antigen115|Q7A7G0|BX571856.1|mhcii|seq2617
antigen115|Q7A7G0|BX571856.1|mhcii|seq3135	antigen115|Q7A7G0|BX571856.1|mhcii|seq3135
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2070
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1793
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1666
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1667
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1668
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1669
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1670
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq304
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2067
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2707
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2068
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1589
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2069
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2071
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2072
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2073
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1789
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1790
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1791
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2706
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2705
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1792
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq1671
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq305
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq306
antigen115|Q7A7G0|BX571856.1|mhcii|seq2070	antigen115|Q7A7G0|BX571856.1|mhcii|seq2709
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq2774
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq2773
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq2775
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq2776
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq2777
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq1828
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq1826
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq1827
antigen115|Q7A7G0|BX571856.1|mhcii|seq2774	antigen115|Q7A7G0|BX571856.1|mhcii|seq1829
antigen115|Q7A7G0|BX571856.1|mhcii|seq2998	antigen115|Q7A7G0|BX571856.1|mhcii|seq2998
antigen115|Q7A7G0|BX571856.1|mhcii|seq855	antigen115|Q7A7G0|BX571856.1|mhcii|seq855
antigen115|Q7A7G0|BX571856.1|mhcii|seq634	antigen115|Q7A7G0|BX571856.1|mhcii|seq634
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq1178
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq1176
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq23
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq1177
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq24
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq875
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq7
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq873
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq5
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq874
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq6
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq876
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq8
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq877
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq9
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq878
antigen115|Q7A7G0|BX571856.1|mhcii|seq1178	antigen115|Q7A7G0|BX571856.1|mhcii|seq114
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1594
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1794
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1795
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1796
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2372
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1797
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2373
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2374
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2375
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1231
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1232
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1233
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1234
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1235
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1236
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2710
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1591
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2711
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq600
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1592
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2712
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq601
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1593
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2713
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq602
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2074
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq2714
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq603
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1595
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq604
antigen115|Q7A7G0|BX571856.1|mhcii|seq1594	antigen115|Q7A7G0|BX571856.1|mhcii|seq1596
antigen115|Q7A7G0|BX571856.1|mhcii|seq507	antigen115|Q7A7G0|BX571856.1|mhcii|seq507
antigen115|Q7A7G0|BX571856.1|mhcii|seq507	antigen115|Q7A7G0|BX571856.1|mhcii|seq508
antigen115|Q7A7G0|BX571856.1|mhcii|seq507	antigen115|Q7A7G0|BX571856.1|mhcii|seq755
antigen115|Q7A7G0|BX571856.1|mhcii|seq507	antigen115|Q7A7G0|BX571856.1|mhcii|seq754
antigen115|Q7A7G0|BX571856.1|mhcii|seq1083	antigen115|Q7A7G0|BX571856.1|mhcii|seq1083
antigen115|Q7A7G0|BX571856.1|mhcii|seq1083	antigen115|Q7A7G0|BX571856.1|mhcii|seq3000
antigen115|Q7A7G0|BX571856.1|mhcii|seq1083	antigen115|Q7A7G0|BX571856.1|mhcii|seq3240
antigen115|Q7A7G0|BX571856.1|mhcii|seq1083	antigen115|Q7A7G0|BX571856.1|mhcii|seq3029
antigen115|Q7A7G0|BX571856.1|mhcii|seq1083	antigen115|Q7A7G0|BX571856.1|mhcii|seq1082
antigen115|Q7A7G0|BX571856.1|mhcii|seq1243	antigen115|Q7A7G0|BX571856.1|mhcii|seq1243
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq1275
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq1274
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq2646
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq2645
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq1273
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq2489
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq1728
antigen115|Q7A7G0|BX571856.1|mhcii|seq1275	antigen115|Q7A7G0|BX571856.1|mhcii|seq1727
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq1339
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq2900
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq641
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq2593
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq642
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq643
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq2595
antigen115|Q7A7G0|BX571856.1|mhcii|seq1339	antigen115|Q7A7G0|BX571856.1|mhcii|seq644
