antigen14|A5IRD0|HE681097.1|mhcii|seq1	antigen14|A5IRD0|HE681097.1|mhcii|seq1
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2924
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq259
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq4972
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2925
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq260
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq4973
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2926
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq261
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq4974
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2927
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq262
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2928
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq263
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq5328
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq409
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2129
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq5329
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq410
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2130
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq5330
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq411
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2131
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq2132
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq5332
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq413
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq5333
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq414
antigen14|A5IRD0|HE681097.1|mhcii|seq5331	antigen14|A5IRD0|HE681097.1|mhcii|seq5334
antigen14|A5IRD0|HE681097.1|mhcii|seq5491	antigen14|A5IRD0|HE681097.1|mhcii|seq5491
antigen14|A5IRD0|HE681097.1|mhcii|seq5491	antigen14|A5IRD0|HE681097.1|mhcii|seq5492
antigen14|A5IRD0|HE681097.1|mhcii|seq436	antigen14|A5IRD0|HE681097.1|mhcii|seq436
antigen14|A5IRD0|HE681097.1|mhcii|seq436	antigen14|A5IRD0|HE681097.1|mhcii|seq437
antigen14|A5IRD0|HE681097.1|mhcii|seq436	antigen14|A5IRD0|HE681097.1|mhcii|seq3478
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq788
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq786
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq787
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq789
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq790
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq791
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq875
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq876
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq877
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq878
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq879
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq1871
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq1870
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq2656
antigen14|A5IRD0|HE681097.1|mhcii|seq788	antigen14|A5IRD0|HE681097.1|mhcii|seq2655
antigen14|A5IRD0|HE681097.1|mhcii|seq916	antigen14|A5IRD0|HE681097.1|mhcii|seq916
antigen14|A5IRD0|HE681097.1|mhcii|seq916	antigen14|A5IRD0|HE681097.1|mhcii|seq917
antigen14|A5IRD0|HE681097.1|mhcii|seq1140	antigen14|A5IRD0|HE681097.1|mhcii|seq1140
antigen14|A5IRD0|HE681097.1|mhcii|seq1780	antigen14|A5IRD0|HE681097.1|mhcii|seq1780
antigen14|A5IRD0|HE681097.1|mhcii|seq2068	antigen14|A5IRD0|HE681097.1|mhcii|seq2068
antigen14|A5IRD0|HE681097.1|mhcii|seq2292	antigen14|A5IRD0|HE681097.1|mhcii|seq2292
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq2804
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq2805
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq1474
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq1473
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq1475
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq1476
antigen14|A5IRD0|HE681097.1|mhcii|seq2804	antigen14|A5IRD0|HE681097.1|mhcii|seq2803
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq3028
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq5090
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq2475
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq2476
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq3027
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq3029
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq3030
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq4733
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq3031
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq4734
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq4731
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq2652
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq4732
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq2653
antigen14|A5IRD0|HE681097.1|mhcii|seq3028	antigen14|A5IRD0|HE681097.1|mhcii|seq2654
antigen14|A5IRD0|HE681097.1|mhcii|seq3252	antigen14|A5IRD0|HE681097.1|mhcii|seq3252
antigen14|A5IRD0|HE681097.1|mhcii|seq3252	antigen14|A5IRD0|HE681097.1|mhcii|seq3253
antigen14|A5IRD0|HE681097.1|mhcii|seq3604	antigen14|A5IRD0|HE681097.1|mhcii|seq3604
antigen14|A5IRD0|HE681097.1|mhcii|seq4084	antigen14|A5IRD0|HE681097.1|mhcii|seq4084
antigen14|A5IRD0|HE681097.1|mhcii|seq4212	antigen14|A5IRD0|HE681097.1|mhcii|seq4212
antigen14|A5IRD0|HE681097.1|mhcii|seq4212	antigen14|A5IRD0|HE681097.1|mhcii|seq2164
antigen14|A5IRD0|HE681097.1|mhcii|seq4340	antigen14|A5IRD0|HE681097.1|mhcii|seq4340
antigen14|A5IRD0|HE681097.1|mhcii|seq4564	antigen14|A5IRD0|HE681097.1|mhcii|seq4564
antigen14|A5IRD0|HE681097.1|mhcii|seq5236	antigen14|A5IRD0|HE681097.1|mhcii|seq5236
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq53
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3137
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq277
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3623
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq40
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq2629
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq234
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3624
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq41
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq2630
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq235
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3625
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq42
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq2631
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq236
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3626
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq50
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq274
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3134
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq51
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq275
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3135
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq52
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq276
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3136
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq54
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3138
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq278
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq55
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3139
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq279
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq727
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq56
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq3140
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq280
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq728
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq729
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq730
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq731
antigen14|A5IRD0|HE681097.1|mhcii|seq53	antigen14|A5IRD0|HE681097.1|mhcii|seq732
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq85
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq474
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq5498
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq1676
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq1677
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq84
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq473
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq5497
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq86
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq475
antigen14|A5IRD0|HE681097.1|mhcii|seq85	antigen14|A5IRD0|HE681097.1|mhcii|seq5499
antigen14|A5IRD0|HE681097.1|mhcii|seq117	antigen14|A5IRD0|HE681097.1|mhcii|seq117
antigen14|A5IRD0|HE681097.1|mhcii|seq181	antigen14|A5IRD0|HE681097.1|mhcii|seq181
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq533
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq3686
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq3687
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq530
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq531
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq532
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq2298
antigen14|A5IRD0|HE681097.1|mhcii|seq533	antigen14|A5IRD0|HE681097.1|mhcii|seq5184
antigen14|A5IRD0|HE681097.1|mhcii|seq661	antigen14|A5IRD0|HE681097.1|mhcii|seq661
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq757
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq756
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq758
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq760
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq2641
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq3014
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq4717
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq3015
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq4718
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq3017
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq4720
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq2638
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq2639
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq2640
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq759
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq602
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq603
antigen14|A5IRD0|HE681097.1|mhcii|seq757	antigen14|A5IRD0|HE681097.1|mhcii|seq601
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq821
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1281
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq5313
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1282
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq5314
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq5315
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq5316
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1548
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1549
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1550
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1551
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq818
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq819
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq820
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq502
antigen14|A5IRD0|HE681097.1|mhcii|seq821	antigen14|A5IRD0|HE681097.1|mhcii|seq1280
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1269
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq897
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq898
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq902
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq2150
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1768
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq4421
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1769
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq4422
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1770
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1771
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1772
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1773
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1774
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1775
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1776
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1265
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1905
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1266
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1906
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1267
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1907
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1268
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1908
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1270
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1271
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1272
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1273
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1274
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq896
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq899
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq900
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq901
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq903
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1909
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1910
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq1911
antigen14|A5IRD0|HE681097.1|mhcii|seq1269	antigen14|A5IRD0|HE681097.1|mhcii|seq895
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1429
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq3403
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq4506
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq3402
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq4505
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1427
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1875
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq880
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1872
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq881
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1873
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq882
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1874
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq883
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1876
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1813
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1877
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1430
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1814
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1878
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1815
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1816
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq793
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq1817
antigen14|A5IRD0|HE681097.1|mhcii|seq1429	antigen14|A5IRD0|HE681097.1|mhcii|seq794
