antigen98|A5IVY0|BA000018.3|mhcii|seq1	antigen98|A5IVY0|BA000018.3|mhcii|seq1
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4970
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4395
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4971
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4396
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4972
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4973
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4974
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq4975
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq5460
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq5461
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq5462
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq5464
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq6136
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq5465
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq6137
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq5466
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq6138
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq1851
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq1852
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq1853
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq1854
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq1855
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq3103
antigen98|A5IVY0|BA000018.3|mhcii|seq5463	antigen98|A5IVY0|BA000018.3|mhcii|seq3104
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq6551
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5600
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq1474
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq1475
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq4035
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5433
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq1476
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq4036
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5434
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq4037
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5435
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq6548
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5597
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5941
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq3522
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5400
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq6549
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5598
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5942
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq3523
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5401
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq6550
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5599
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5943
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq3524
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5402
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5944
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq3525
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq5403
antigen98|A5IVY0|BA000018.3|mhcii|seq6551	antigen98|A5IVY0|BA000018.3|mhcii|seq6552
antigen98|A5IVY0|BA000018.3|mhcii|seq696	antigen98|A5IVY0|BA000018.3|mhcii|seq696
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq728
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3660
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3657
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3658
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3659
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3661
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3662
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq3663
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq757
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq756
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq758
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq4405
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq406
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq726
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq407
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq727
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2939
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2936
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2937
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2938
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2940
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2941
antigen98|A5IVY0|BA000018.3|mhcii|seq728	antigen98|A5IVY0|BA000018.3|mhcii|seq2942
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq1560
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq1559
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq1561
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq1562
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq1563
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq6026
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq6025
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq6027
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq6028
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq6029
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq331
antigen98|A5IVY0|BA000018.3|mhcii|seq1560	antigen98|A5IVY0|BA000018.3|mhcii|seq1558
antigen98|A5IVY0|BA000018.3|mhcii|seq3640	antigen98|A5IVY0|BA000018.3|mhcii|seq3640
antigen98|A5IVY0|BA000018.3|mhcii|seq4120	antigen98|A5IVY0|BA000018.3|mhcii|seq4120
antigen98|A5IVY0|BA000018.3|mhcii|seq4952	antigen98|A5IVY0|BA000018.3|mhcii|seq4952
antigen98|A5IVY0|BA000018.3|mhcii|seq4952	antigen98|A5IVY0|BA000018.3|mhcii|seq502
antigen98|A5IVY0|BA000018.3|mhcii|seq5592	antigen98|A5IVY0|BA000018.3|mhcii|seq5592
antigen98|A5IVY0|BA000018.3|mhcii|seq5592	antigen98|A5IVY0|BA000018.3|mhcii|seq1469
antigen98|A5IVY0|BA000018.3|mhcii|seq5592	antigen98|A5IVY0|BA000018.3|mhcii|seq5593
antigen98|A5IVY0|BA000018.3|mhcii|seq5592	antigen98|A5IVY0|BA000018.3|mhcii|seq1468
antigen98|A5IVY0|BA000018.3|mhcii|seq6296	antigen98|A5IVY0|BA000018.3|mhcii|seq6296
antigen98|A5IVY0|BA000018.3|mhcii|seq6296	antigen98|A5IVY0|BA000018.3|mhcii|seq3910
antigen98|A5IVY0|BA000018.3|mhcii|seq6296	antigen98|A5IVY0|BA000018.3|mhcii|seq6295
antigen98|A5IVY0|BA000018.3|mhcii|seq441	antigen98|A5IVY0|BA000018.3|mhcii|seq441
antigen98|A5IVY0|BA000018.3|mhcii|seq1913	antigen98|A5IVY0|BA000018.3|mhcii|seq1913
antigen98|A5IVY0|BA000018.3|mhcii|seq1913	antigen98|A5IVY0|BA000018.3|mhcii|seq1912
antigen98|A5IVY0|BA000018.3|mhcii|seq1913	antigen98|A5IVY0|BA000018.3|mhcii|seq982
antigen98|A5IVY0|BA000018.3|mhcii|seq1913	antigen98|A5IVY0|BA000018.3|mhcii|seq981
antigen98|A5IVY0|BA000018.3|mhcii|seq1913	antigen98|A5IVY0|BA000018.3|mhcii|seq2846
antigen98|A5IVY0|BA000018.3|mhcii|seq1913	antigen98|A5IVY0|BA000018.3|mhcii|seq2845
antigen98|A5IVY0|BA000018.3|mhcii|seq2169	antigen98|A5IVY0|BA000018.3|mhcii|seq2169
antigen98|A5IVY0|BA000018.3|mhcii|seq2169	antigen98|A5IVY0|BA000018.3|mhcii|seq2170
antigen98|A5IVY0|BA000018.3|mhcii|seq2425	antigen98|A5IVY0|BA000018.3|mhcii|seq2425
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2745
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq865
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq866
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq867
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq868
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq869
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq870
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq908
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq909
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq910
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq911
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq912
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq913
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3252
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3253
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2742
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3254
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2743
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3255
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4215
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2744
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3256
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4216
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4217
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2746
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4218
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2747
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2748
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6332
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5990
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6333
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq864
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1121
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1122
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1123
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1124
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq914
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4183
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5851
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4184
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5852
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3257
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4185
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5853
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq3258
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4186
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5854
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1118
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1119
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq1120
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4214
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq907
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4211
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4212
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq2741
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq4213
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6327
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5985
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6328
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5986
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6329
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5987
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6330
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5988
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq6331
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq5989
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq862
antigen98|A5IVY0|BA000018.3|mhcii|seq2745	antigen98|A5IVY0|BA000018.3|mhcii|seq863
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4377
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4015
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2967
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6344
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4016
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq5713
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4019
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6346
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6347
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3311
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3312
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4017
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4018
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq5714
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2970
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4380
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4381
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2110
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2111
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq5715
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2965
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2966
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2969
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2968
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4378
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4379
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4375
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2398
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2401
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4642
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4641
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4643
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4644
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4645
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4639
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4640
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6341
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6342
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6343
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3914
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3911
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3912
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3913
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3915
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3916
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3917
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3342
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3343
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3344
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3345
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3346
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq3347
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6485
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6486
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6487
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq4376
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6488
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6489
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq6490
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2395
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2396
antigen98|A5IVY0|BA000018.3|mhcii|seq4377	antigen98|A5IVY0|BA000018.3|mhcii|seq2397
