antigen95|Q7A7B2|BX571857.1|mhcii|seq2851	antigen95|Q7A7B2|BX571857.1|mhcii|seq2851
antigen95|Q7A7B2|BX571857.1|mhcii|seq2341	antigen95|Q7A7B2|BX571857.1|mhcii|seq1216
antigen95|Q7A7B2|BX571857.1|mhcii|seq2341	antigen95|Q7A7B2|BX571857.1|mhcii|seq2336
antigen95|Q7A7B2|BX571857.1|mhcii|seq2597	antigen95|Q7A7B2|BX571857.1|mhcii|seq2597
antigen95|Q7A7B2|BX571857.1|mhcii|seq2821	antigen95|Q7A7B2|BX571857.1|mhcii|seq2821
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq646
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq641
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq642
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2306
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq643
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2307
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq644
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq645
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq807
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2695
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq808
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2696
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq809
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2697
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq810
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2698
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq811
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq1516
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq1517
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq686
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq1518
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq687
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq688
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq689
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq690
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2195
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2196
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2197
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2198
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2199
antigen95|Q7A7B2|BX571857.1|mhcii|seq646	antigen95|Q7A7B2|BX571857.1|mhcii|seq2200
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1350
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq354
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq355
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1347
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1348
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1349
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq328
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq329
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq330
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq331
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq2989
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq2990
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq2991
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1904
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq593
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1905
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq594
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq595
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1237
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1238
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1239
antigen95|Q7A7B2|BX571857.1|mhcii|seq1350	antigen95|Q7A7B2|BX571857.1|mhcii|seq1240
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq2247
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq2246
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq1323
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq33
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq1322
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq1324
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq34
antigen95|Q7A7B2|BX571857.1|mhcii|seq2247	antigen95|Q7A7B2|BX571857.1|mhcii|seq1746
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq3143
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq3140
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq3141
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq3142
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq3021
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq2827
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq891
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq892
antigen95|Q7A7B2|BX571857.1|mhcii|seq3143	antigen95|Q7A7B2|BX571857.1|mhcii|seq2560
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3175
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq612
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq12
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3172
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq613
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq13
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3173
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq614
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq14
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3174
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq616
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq615
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3176
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3177
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3178
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3179
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3180
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1166
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3310
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq15
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1167
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3311
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1168
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3312
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1169
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3313
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3314
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1429
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1078
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1430
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1079
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1431
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1080
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1081
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1162
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3306
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1163
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3307
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1164
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3308
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq3309
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1075
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1427
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1076
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1428
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1077
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1772
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1665
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1697
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2709
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1666
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1667
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1668
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1669
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1670
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1769
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1770
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1771
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1165
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1773
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1774
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1775
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1776
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2069
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2070
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2071
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2072
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1694
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2706
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1695
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2707
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1664
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq1696
antigen95|Q7A7B2|BX571857.1|mhcii|seq3175	antigen95|Q7A7B2|BX571857.1|mhcii|seq2708
antigen95|Q7A7B2|BX571857.1|mhcii|seq3271	antigen95|Q7A7B2|BX571857.1|mhcii|seq3271
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1256
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2921
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1252
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2917
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1253
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2918
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1254
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2919
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1255
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2920
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1801
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq3081
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1802
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq3082
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1803
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq3083
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1804
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq3084
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2319
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2320
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1713
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2321
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1714
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2322
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq403
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1715
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq2323
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq404
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1716
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq405
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq1717
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq406
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq472
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq473
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq474
antigen95|Q7A7B2|BX571857.1|mhcii|seq1256	antigen95|Q7A7B2|BX571857.1|mhcii|seq475
antigen95|Q7A7B2|BX571857.1|mhcii|seq2186	antigen95|Q7A7B2|BX571857.1|mhcii|seq2186
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2346
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2343
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq456
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2856
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq453
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2853
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq454
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2854
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq455
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2855
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq457
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2857
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq458
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2858
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq459
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2859
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2344
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq2345
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq1390
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq1391
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq371
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq368
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq369
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq370
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq372
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq373
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq374
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq3317
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq3318
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq3319
antigen95|Q7A7B2|BX571857.1|mhcii|seq2346	antigen95|Q7A7B2|BX571857.1|mhcii|seq220
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2474
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2472
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2473
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2475
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2249
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2248
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2250
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq2251
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1553
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1552
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1554
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1748
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1747
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1749
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq1750
antigen95|Q7A7B2|BX571857.1|mhcii|seq2474	antigen95|Q7A7B2|BX571857.1|mhcii|seq381
