antigen121|Q99U50|CP000253.1|mhcii|seq1	antigen121|Q99U50|CP000253.1|mhcii|seq1
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq3100
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq2941
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq3101
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq3102
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq3410
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq3103
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq3411
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq2550
antigen121|Q99U50|CP000253.1|mhcii|seq2197	antigen121|Q99U50|CP000253.1|mhcii|seq2551
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq2901
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq2898
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq2899
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq980
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq2900
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq981
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq1589
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq3575
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq1590
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq3576
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq1591
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq3577
antigen121|Q99U50|CP000253.1|mhcii|seq2901	antigen121|Q99U50|CP000253.1|mhcii|seq2766
antigen121|Q99U50|CP000253.1|mhcii|seq3541	antigen121|Q99U50|CP000253.1|mhcii|seq3541
antigen121|Q99U50|CP000253.1|mhcii|seq150	antigen121|Q99U50|CP000253.1|mhcii|seq150
antigen121|Q99U50|CP000253.1|mhcii|seq1110	antigen121|Q99U50|CP000253.1|mhcii|seq1110
antigen121|Q99U50|CP000253.1|mhcii|seq1110	antigen121|Q99U50|CP000253.1|mhcii|seq1111
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq1142
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3980
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq1140
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq1143
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq1144
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq256
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq2275
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq2273
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq2274
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3977
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3978
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3979
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq721
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq722
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq1141
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3768
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3769
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3770
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq3771
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq2272
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq2790
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq723
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq724
antigen121|Q99U50|CP000253.1|mhcii|seq1142	antigen121|Q99U50|CP000253.1|mhcii|seq255
antigen121|Q99U50|CP000253.1|mhcii|seq1942	antigen121|Q99U50|CP000253.1|mhcii|seq1942
antigen121|Q99U50|CP000253.1|mhcii|seq2358	antigen121|Q99U50|CP000253.1|mhcii|seq2358
antigen121|Q99U50|CP000253.1|mhcii|seq3190	antigen121|Q99U50|CP000253.1|mhcii|seq3190
antigen121|Q99U50|CP000253.1|mhcii|seq3190	antigen121|Q99U50|CP000253.1|mhcii|seq3189
antigen121|Q99U50|CP000253.1|mhcii|seq3286	antigen121|Q99U50|CP000253.1|mhcii|seq3286
antigen121|Q99U50|CP000253.1|mhcii|seq3766	antigen121|Q99U50|CP000253.1|mhcii|seq3766
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq375
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq2747
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq2851
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq2850
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq2852
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq1693
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq1398
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq1399
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq3191
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq1400
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq3192
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq2745
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq2746
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq1691
antigen121|Q99U50|CP000253.1|mhcii|seq375	antigen121|Q99U50|CP000253.1|mhcii|seq1692
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq887
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq64
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1127
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1128
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1129
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1130
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq885
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq62
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq886
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq63
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq888
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq65
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1912
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1913
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq890
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq67
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq889
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq66
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq891
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq68
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq892
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq69
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq893
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq1914
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3995
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3992
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3993
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3994
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3996
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3997
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3998
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3871
antigen121|Q99U50|CP000253.1|mhcii|seq887	antigen121|Q99U50|CP000253.1|mhcii|seq3872
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq951
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2155
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1964
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3594
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2156
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1965
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2157
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2158
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1263
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1264
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1265
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1266
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq1267
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq948
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq949
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2037
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq171
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq950
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2038
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq172
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2039
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq173
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq952
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq2040
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq953
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq954
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3035
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3036
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3037
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3038
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3039
antigen121|Q99U50|CP000253.1|mhcii|seq951	antigen121|Q99U50|CP000253.1|mhcii|seq3040
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1175
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq577
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2305
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq578
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2306
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2307
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2308
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2309
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq3077
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2867
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq273
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1172
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2868
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq274
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1173
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2869
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq275
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq694
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1174
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq2870
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq276
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq695
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq696
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1176
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq697
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1177
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq1178
antigen121|Q99U50|CP000253.1|mhcii|seq1175	antigen121|Q99U50|CP000253.1|mhcii|seq576
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1623
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq4040
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq4041
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq4042
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq619
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq620
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq621
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq622
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq623
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq624
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2352
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2353
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2354
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1235
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2355
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1236
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1620
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2356
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1237
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1621
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2357
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1238
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1622
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1239
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1240
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1624
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1784
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1241
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1625
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1785
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq1626
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2524
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2525
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2526
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2527
antigen121|Q99U50|CP000253.1|mhcii|seq1623	antigen121|Q99U50|CP000253.1|mhcii|seq2528
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq2231
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq201
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq2228
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq198
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq2229
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq199
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq2230
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq200
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq2232
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq202
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq819
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq815
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq816
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq817
antigen121|Q99U50|CP000253.1|mhcii|seq2231	antigen121|Q99U50|CP000253.1|mhcii|seq818
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2807
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2805
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2808
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq3828
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq903
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq904
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2507
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2508
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq3436
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq1680
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq3826
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq3827
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq3829
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2806
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq3830
antigen121|Q99U50|CP000253.1|mhcii|seq2807	antigen121|Q99U50|CP000253.1|mhcii|seq2809
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2871
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq277
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2872
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq278
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq592
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq589
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq590
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq591
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq593
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq594
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2290
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2291
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2292
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2293
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2294
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq1752
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq1753
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq2873
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq279
antigen121|Q99U50|CP000253.1|mhcii|seq2871	antigen121|Q99U50|CP000253.1|mhcii|seq1754
