antigen111|A5ISH9|CP000253.1|mhcii|seq1	antigen111|A5ISH9|CP000253.1|mhcii|seq1
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3174
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3175
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq4488
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq4489
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq4490
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq4491
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3598
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3599
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3570
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq5490
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3571
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq5491
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3572
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq5492
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3573
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq5493
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3574
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq3575
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq2489
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq2490
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq2491
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq2492
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq2493
antigen111|A5ISH9|CP000253.1|mhcii|seq2628	antigen111|A5ISH9|CP000253.1|mhcii|seq2494
antigen111|A5ISH9|CP000253.1|mhcii|seq7156	antigen111|A5ISH9|CP000253.1|mhcii|seq7156
antigen111|A5ISH9|CP000253.1|mhcii|seq7156	antigen111|A5ISH9|CP000253.1|mhcii|seq6617
antigen111|A5ISH9|CP000253.1|mhcii|seq181	antigen111|A5ISH9|CP000253.1|mhcii|seq181
antigen111|A5ISH9|CP000253.1|mhcii|seq181	antigen111|A5ISH9|CP000253.1|mhcii|seq182
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq1141
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq1140
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2548
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2547
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2951
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq3628
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2952
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2953
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2954
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq3626
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq3627
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq3629
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq3630
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2549
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2550
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq1144
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2546
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq1143
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq1142
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2745
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq6829
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq6830
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2742
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2743
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2744
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq2746
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq4442
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq6547
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq4443
antigen111|A5ISH9|CP000253.1|mhcii|seq1141	antigen111|A5ISH9|CP000253.1|mhcii|seq6548
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1621
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1620
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq4133
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1069
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1066
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1067
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1068
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq2292
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq6396
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq2293
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq6397
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1622
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq1623
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq4670
antigen111|A5ISH9|CP000253.1|mhcii|seq1621	antigen111|A5ISH9|CP000253.1|mhcii|seq279
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6906
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6607
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq1415
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq1416
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2728
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq1417
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2729
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq1418
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2730
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2443
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2731
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2444
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2732
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2445
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2446
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2447
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2448
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2353
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2354
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2355
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq2356
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6903
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6604
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6904
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6605
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6905
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6606
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6907
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6608
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6908
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6609
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6909
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6610
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6910
antigen111|A5ISH9|CP000253.1|mhcii|seq6906	antigen111|A5ISH9|CP000253.1|mhcii|seq6611
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6970
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq7491
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq7492
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq7493
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq7494
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq7495
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq7496
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3307
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3308
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3309
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3310
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3311
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3312
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1105
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq3313
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1106
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1107
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1108
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq4788
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1109
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq4789
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq4790
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6966
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq4791
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6967
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq4792
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6968
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2521
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6969
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2522
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2043
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6971
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2044
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6972
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2045
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq6973
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2046
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1103
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq968
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1104
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq1013
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq534
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2038
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2041
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2042
antigen111|A5ISH9|CP000253.1|mhcii|seq6970	antigen111|A5ISH9|CP000253.1|mhcii|seq2524
antigen111|A5ISH9|CP000253.1|mhcii|seq571	antigen111|A5ISH9|CP000253.1|mhcii|seq571
antigen111|A5ISH9|CP000253.1|mhcii|seq795	antigen111|A5ISH9|CP000253.1|mhcii|seq795
antigen111|A5ISH9|CP000253.1|mhcii|seq1275	antigen111|A5ISH9|CP000253.1|mhcii|seq1275
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1627
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq4673
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq4674
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq4138
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq4139
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq4140
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq4141
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1070
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1071
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1072
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1073
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1074
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq979
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq980
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq981
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq982
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq2294
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq6398
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq983
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq2295
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq6399
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1624
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq2296
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq6400
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq665
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1625
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq2297
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq6401
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq666
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1626
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq2298
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq6402
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq667
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq668
antigen111|A5ISH9|CP000253.1|mhcii|seq1627	antigen111|A5ISH9|CP000253.1|mhcii|seq1628
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq1755
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq2380
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq2378
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq2379
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7311
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7308
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7309
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7310
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7312
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7313
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7314
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq7315
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq438
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq439
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq440
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq441
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq442
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq443
antigen111|A5ISH9|CP000253.1|mhcii|seq1755	antigen111|A5ISH9|CP000253.1|mhcii|seq1756
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1337
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1335
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1336
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1338
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2561
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2563
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2562
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2564
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2565
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1158
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1156
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1157
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq1159
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2922
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2921
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2923
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq2924
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq5428
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq5429
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq5430
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq5431
antigen111|A5ISH9|CP000253.1|mhcii|seq1337	antigen111|A5ISH9|CP000253.1|mhcii|seq5432
antigen111|A5ISH9|CP000253.1|mhcii|seq1785	antigen111|A5ISH9|CP000253.1|mhcii|seq1785
antigen111|A5ISH9|CP000253.1|mhcii|seq1785	antigen111|A5ISH9|CP000253.1|mhcii|seq1786
antigen111|A5ISH9|CP000253.1|mhcii|seq1913	antigen111|A5ISH9|CP000253.1|mhcii|seq1913
antigen111|A5ISH9|CP000253.1|mhcii|seq1913	antigen111|A5ISH9|CP000253.1|mhcii|seq6347
antigen111|A5ISH9|CP000253.1|mhcii|seq1913	antigen111|A5ISH9|CP000253.1|mhcii|seq1914
antigen111|A5ISH9|CP000253.1|mhcii|seq1913	antigen111|A5ISH9|CP000253.1|mhcii|seq6348
antigen111|A5ISH9|CP000253.1|mhcii|seq2393	antigen111|A5ISH9|CP000253.1|mhcii|seq2393
