antigen150|O50581|HE681097.1|mhcii|seq1	antigen150|O50581|HE681097.1|mhcii|seq1
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2052
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1828
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2053
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1829
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2054
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1830
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2055
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2047
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1823
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq2048
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1824
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq807
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq804
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq805
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq806
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq808
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq809
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq810
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq811
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1881
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1878
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1879
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1880
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1882
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1883
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1884
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1885
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1915
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1911
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1912
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1913
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1914
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1916
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1917
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1918
antigen150|O50581|HE681097.1|mhcii|seq189	antigen150|O50581|HE681097.1|mhcii|seq1886
antigen150|O50581|HE681097.1|mhcii|seq573	antigen150|O50581|HE681097.1|mhcii|seq573
antigen150|O50581|HE681097.1|mhcii|seq1245	antigen150|O50581|HE681097.1|mhcii|seq1245
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1501
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1570
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1572
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1575
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1505
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1793
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1100
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1747
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1506
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1576
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1577
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1578
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1579
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1931
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1932
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1933
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1134
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1934
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq399
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1135
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1935
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq400
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1136
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq401
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1137
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1138
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1139
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1243
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1244
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1794
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1101
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1748
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1795
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1102
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1749
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1796
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1103
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1750
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1573
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1574
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1929
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1930
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1132
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq397
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1133
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq398
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq2002
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq2003
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq2004
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq2005
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq2006
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq2007
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1241
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1242
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1504
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1792
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1099
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1746
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1927
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq392
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1928
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq393
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq395
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq396
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1868
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1869
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1235
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1236
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1237
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1238
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1558
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1239
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1240
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1497
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq378
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1498
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq379
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1499
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq380
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1500
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1502
antigen150|O50581|HE681097.1|mhcii|seq1501	antigen150|O50581|HE681097.1|mhcii|seq1503
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq831
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq833
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq830
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq832
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq92
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq3
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq91
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq2
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq93
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq4
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq94
antigen150|O50581|HE681097.1|mhcii|seq831	antigen150|O50581|HE681097.1|mhcii|seq5
antigen150|O50581|HE681097.1|mhcii|seq991	antigen150|O50581|HE681097.1|mhcii|seq991
antigen150|O50581|HE681097.1|mhcii|seq1311	antigen150|O50581|HE681097.1|mhcii|seq1311
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1343
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1345
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1955
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1953
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1954
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1956
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1957
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1958
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq404
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq405
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq406
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq407
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq408
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq409
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq640
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1952
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq327
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq328
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1683
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1512
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1509
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1510
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1511
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1513
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1514
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1515
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1516
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1681
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1682
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1341
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1342
antigen150|O50581|HE681097.1|mhcii|seq1343	antigen150|O50581|HE681097.1|mhcii|seq1344
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1567
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1569
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1568
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1921
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1922
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq388
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq389
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1125
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1925
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1923
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1924
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1127
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq390
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1126
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq391
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1565
antigen150|O50581|HE681097.1|mhcii|seq1567	antigen150|O50581|HE681097.1|mhcii|seq1566
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq2079
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq551
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq548
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq549
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq550
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq552
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq683
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq684
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq303
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq1617
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq304
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq1618
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq987
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq988
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq989
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq990
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq986
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq985
antigen150|O50581|HE681097.1|mhcii|seq2079	antigen150|O50581|HE681097.1|mhcii|seq926
