antigen198|Q9ZEH3|CP002114.3|mhcii|seq1	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7804
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6141
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7805
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6142
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6143
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2892
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2893
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7187
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6137
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6139	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6138
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6331	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6331
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6811	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6811
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5089
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5090
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5091
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5087
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq198
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6814
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq196
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6812
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq197
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6813
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq199
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6815
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq200
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6816
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5780
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8088
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8089
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5088
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq813
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq810
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq811
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq812
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq814
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2254
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq815
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2255
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7791
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2256
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7792
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7793
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7794
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5781
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8091	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8090
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8251	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8251
antigen198|Q9ZEH3|CP002114.3|mhcii|seq316	antigen198|Q9ZEH3|CP002114.3|mhcii|seq316
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5971
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4791
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4788
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4789
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4790
antigen198|Q9ZEH3|CP002114.3|mhcii|seq3740	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3739
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4188	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4188
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4188	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4187
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4188	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1284
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4188	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4398
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2433
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4417
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4418
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4419
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4420
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1769
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq54
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1770
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq55
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1771
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq56
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2832
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6423
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6424
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4249
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8377
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4250
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8378
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4251
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8379
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4253
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2430
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4254
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2431
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4255
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4415
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2432
antigen198|Q9ZEH3|CP002114.3|mhcii|seq4252	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4416
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5724	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5724
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5724	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6578
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5724	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6579
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6076	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6076
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6076	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6077
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6076	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6078
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6106
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6153
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6151
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6152
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6155
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7246
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1044
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7247
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2804
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7657
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7521
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4927
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2801
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2802
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2803
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2805
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2806
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5658
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4699
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6108	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6107
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7036	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7036
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8476	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8476
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8476	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8478
antigen198|Q9ZEH3|CP002114.3|mhcii|seq957	antigen198|Q9ZEH3|CP002114.3|mhcii|seq957
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5148
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5150
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6226
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6228
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6227
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq823
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq822
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq824
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5147
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6557
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6556
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5149	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6558
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7067
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5246
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7068
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5247
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5245	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7069
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5276
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4609
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3585
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4610
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5442
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4611
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5443
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8176
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4607
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4608
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2662
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2660
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2661
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6408
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6409
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6124
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6125
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3758
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3665
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5275
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3582
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3580
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5277	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3581
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5533	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5533
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5533	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5532
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5533	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5536
antigen198|Q9ZEH3|CP002114.3|mhcii|seq6781	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6781
antigen198|Q9ZEH3|CP002114.3|mhcii|seq7261	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7261
antigen198|Q9ZEH3|CP002114.3|mhcii|seq8221	antigen198|Q9ZEH3|CP002114.3|mhcii|seq8221
antigen198|Q9ZEH3|CP002114.3|mhcii|seq830	antigen198|Q9ZEH3|CP002114.3|mhcii|seq830
antigen198|Q9ZEH3|CP002114.3|mhcii|seq830	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6233
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1505
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1506
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1499
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1500
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1501
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1503
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1504
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3012
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq124
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1633
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7278
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1634
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7279
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3010
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3011
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq123
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7276
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1632
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7277
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3016
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq128
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1635
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7280
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1636
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7281
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1637
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7282
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3013
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq125
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1638
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7283
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3014
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq126
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1639
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7284
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3015
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq127
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3017
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq129
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq3018
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6356
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6349
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6350
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq1662
antigen198|Q9ZEH3|CP002114.3|mhcii|seq1662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7307
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5502
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5502	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5503
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq6154
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7660
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq4930
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq7524
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2807
antigen198|Q9ZEH3|CP002114.3|mhcii|seq5662	antigen198|Q9ZEH3|CP002114.3|mhcii|seq2808
