antigen76|Q5HGQ3|BA000018.3|mhcii|seq1346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1346
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1259
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1586
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq588
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1260
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1587
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq590
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq591
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq664
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq665
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq666
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1754
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1695
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1755
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1696
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq817
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1607
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1249
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq66
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq67
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq68
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq69
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq70
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq71
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq813
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1603
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq814
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1604
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1070
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq815
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1605
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1071
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq816
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1606
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1072
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1073
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq818
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1608
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1074
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq819
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1609
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1075
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq820
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1610
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1076
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1077
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq214
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq215
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq216
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1752
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1693
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq217
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq218
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq219
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1753	antigen76|Q5HGQ3|BA000018.3|mhcii|seq220
antigen76|Q5HGQ3|BA000018.3|mhcii|seq250	antigen76|Q5HGQ3|BA000018.3|mhcii|seq250
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq346
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1735
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq35
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1717
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1718
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq344
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq345
antigen76|Q5HGQ3|BA000018.3|mhcii|seq346	antigen76|Q5HGQ3|BA000018.3|mhcii|seq286
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1098
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1099
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1100
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1101
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq526
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1102
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq527
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1103
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1839
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq528
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq529
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq530
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq531
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1111
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1112
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq377
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq441
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1113
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq378
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq442
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq379
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq443
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1115
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq380
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq444
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1116
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq445
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1114	antigen76|Q5HGQ3|BA000018.3|mhcii|seq446
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1496
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1497
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1499
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1500
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1154
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1153
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1155
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1156
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1157
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq454
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq452
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq453
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq455
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq456
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq392
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1078
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1498	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1079
antigen76|Q5HGQ3|BA000018.3|mhcii|seq91	antigen76|Q5HGQ3|BA000018.3|mhcii|seq91
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq123
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1349
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq615
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq616
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq617
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq618
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1840
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1841
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1842
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1843
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1844
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq120
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq121
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq122
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq124
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq125
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq381
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq382
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq990
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1350
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1347
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1348
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1351
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq989
antigen76|Q5HGQ3|BA000018.3|mhcii|seq123	antigen76|Q5HGQ3|BA000018.3|mhcii|seq991
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1627	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1627
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1851	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1851
antigen76|Q5HGQ3|BA000018.3|mhcii|seq764	antigen76|Q5HGQ3|BA000018.3|mhcii|seq764
antigen76|Q5HGQ3|BA000018.3|mhcii|seq764	antigen76|Q5HGQ3|BA000018.3|mhcii|seq763
antigen76|Q5HGQ3|BA000018.3|mhcii|seq764	antigen76|Q5HGQ3|BA000018.3|mhcii|seq767
antigen76|Q5HGQ3|BA000018.3|mhcii|seq988	antigen76|Q5HGQ3|BA000018.3|mhcii|seq988
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1212	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1212
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1212	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1211
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1212	antigen76|Q5HGQ3|BA000018.3|mhcii|seq718
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq317
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq318
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq319
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1870
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1869
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1871
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1867
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1868
antigen76|Q5HGQ3|BA000018.3|mhcii|seq317	antigen76|Q5HGQ3|BA000018.3|mhcii|seq316
antigen76|Q5HGQ3|BA000018.3|mhcii|seq733	antigen76|Q5HGQ3|BA000018.3|mhcii|seq733
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq797
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq872
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1632
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq869
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1629
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq870
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1630
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq871
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1631
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq77
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq78
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq794
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq795
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq796
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq79
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1172
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1171
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1468
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq19
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq80
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1466
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq17
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1467
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq18
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1469
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq20
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1470
antigen76|Q5HGQ3|BA000018.3|mhcii|seq797	antigen76|Q5HGQ3|BA000018.3|mhcii|seq21
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1053	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1053
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1053	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1052
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1053	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1054
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1053	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1055
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1053	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1056
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1383
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq232
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1384
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq233
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1385
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq234
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1386
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq235
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1387
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq236
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1388
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1389
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq277
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq278
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1814
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq279
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq280
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq889
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1337
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq890
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1338
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq635
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq891
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1339
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq636
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1340
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq637
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq638
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1342
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq639
antigen76|Q5HGQ3|BA000018.3|mhcii|seq1341	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1343
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq510
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1555
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq484
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1732
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq32
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq485
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq1733
antigen76|Q5HGQ3|BA000018.3|mhcii|seq510	antigen76|Q5HGQ3|BA000018.3|mhcii|seq33
