antigen95|Q7A7B2|CP000253.1|mhcii|seq4639	antigen95|Q7A7B2|CP000253.1|mhcii|seq4639
antigen95|Q7A7B2|CP000253.1|mhcii|seq4384	antigen95|Q7A7B2|CP000253.1|mhcii|seq4384
antigen95|Q7A7B2|CP000253.1|mhcii|seq4384	antigen95|Q7A7B2|CP000253.1|mhcii|seq4385
antigen95|Q7A7B2|CP000253.1|mhcii|seq4384	antigen95|Q7A7B2|CP000253.1|mhcii|seq4386
antigen95|Q7A7B2|CP000253.1|mhcii|seq4992	antigen95|Q7A7B2|CP000253.1|mhcii|seq4992
antigen95|Q7A7B2|CP000253.1|mhcii|seq4992	antigen95|Q7A7B2|CP000253.1|mhcii|seq1260
antigen95|Q7A7B2|CP000253.1|mhcii|seq4992	antigen95|Q7A7B2|CP000253.1|mhcii|seq5337
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5184
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1526
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5183
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq2016
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4075
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5185
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5186
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5187
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq9157
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq9158
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10470
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq9159
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10471
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1416
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4072
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq9160
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10472
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1417
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4073
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1418
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4074
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1419
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1420
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4076
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4077
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4078
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1524
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11606
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11607
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11608
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11609
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11610
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11611
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1522
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10465
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10466
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10467
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10468
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq10469
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4070
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq4071
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1519
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1520
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1521
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1523
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1525
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5180
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq2013
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5181
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq5182
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq2015
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11605
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1414
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq1415
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11603
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq11604
antigen95|Q7A7B2|CP000253.1|mhcii|seq5184	antigen95|Q7A7B2|CP000253.1|mhcii|seq2014
antigen95|Q7A7B2|CP000253.1|mhcii|seq5344	antigen95|Q7A7B2|CP000253.1|mhcii|seq5344
antigen95|Q7A7B2|CP000253.1|mhcii|seq5344	antigen95|Q7A7B2|CP000253.1|mhcii|seq5345
antigen95|Q7A7B2|CP000253.1|mhcii|seq5344	antigen95|Q7A7B2|CP000253.1|mhcii|seq13583
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq6208
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq1511
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq1508
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq1509
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq1510
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq11788
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq909
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq11789
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq910
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10094
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq11790
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq911
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10095
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq11791
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10096
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq11792
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10097
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq11793
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10098
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10099
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq10100
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7865
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7866
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7035
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7867
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7036
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7868
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7869
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq2389
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq906
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq2386
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq2387
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq2388
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq2390
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq2391
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7031
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq952
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7032
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq953
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq7033
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq954
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq955
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq6203
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq956
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq6204
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq6205
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq6206
antigen95|Q7A7B2|CP000253.1|mhcii|seq6208	antigen95|Q7A7B2|CP000253.1|mhcii|seq6207
antigen95|Q7A7B2|CP000253.1|mhcii|seq6560	antigen95|Q7A7B2|CP000253.1|mhcii|seq6560
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq7104
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq7105
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq7106
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq13675
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq13672
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq13673
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq13674
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq1533
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq1534
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq1535
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq7103
antigen95|Q7A7B2|CP000253.1|mhcii|seq7104	antigen95|Q7A7B2|CP000253.1|mhcii|seq13088
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7168
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7169
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7170
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq11490
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7171
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq11491
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq6280
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq247
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq6281
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq248
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq6282
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq249
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq6283
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq2266
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq2267
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq2268
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7165
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7166
antigen95|Q7A7B2|CP000253.1|mhcii|seq7168	antigen95|Q7A7B2|CP000253.1|mhcii|seq7167
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7424
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6029
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6030
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6031
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6032
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq1137
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq4561
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq1138
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq4562
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq1139
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq4563
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5683
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq1140
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5684
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq1141
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5685
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5686
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7318
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5687
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7319
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5368
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq5688
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6075
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7419
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6076
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7420
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq1277
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6077
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7421
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6078
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7422
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq6079
antigen95|Q7A7B2|CP000253.1|mhcii|seq7424	antigen95|Q7A7B2|CP000253.1|mhcii|seq7423
antigen95|Q7A7B2|CP000253.1|mhcii|seq7680	antigen95|Q7A7B2|CP000253.1|mhcii|seq7680
antigen95|Q7A7B2|CP000253.1|mhcii|seq8160	antigen95|Q7A7B2|CP000253.1|mhcii|seq8160
antigen95|Q7A7B2|CP000253.1|mhcii|seq8160	antigen95|Q7A7B2|CP000253.1|mhcii|seq17027
antigen95|Q7A7B2|CP000253.1|mhcii|seq8160	antigen95|Q7A7B2|CP000253.1|mhcii|seq17026
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9216
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9217
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9219
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9218
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9220
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9221
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9222
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq241
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12952
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12953
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12954
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11483
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12955
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11484
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12956
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12957
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12958
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq12959
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11485
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9214
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11486
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11489
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11487
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq11488
antigen95|Q7A7B2|CP000253.1|mhcii|seq9216	antigen95|Q7A7B2|CP000253.1|mhcii|seq9215
antigen95|Q7A7B2|CP000253.1|mhcii|seq10464	antigen95|Q7A7B2|CP000253.1|mhcii|seq10464
antigen95|Q7A7B2|CP000253.1|mhcii|seq11168	antigen95|Q7A7B2|CP000253.1|mhcii|seq11168
antigen95|Q7A7B2|CP000253.1|mhcii|seq11168	antigen95|Q7A7B2|CP000253.1|mhcii|seq16190
antigen95|Q7A7B2|CP000253.1|mhcii|seq11168	antigen95|Q7A7B2|CP000253.1|mhcii|seq16189
antigen95|Q7A7B2|CP000253.1|mhcii|seq11168	antigen95|Q7A7B2|CP000253.1|mhcii|seq16191
antigen95|Q7A7B2|CP000253.1|mhcii|seq11168	antigen95|Q7A7B2|CP000253.1|mhcii|seq16192
antigen95|Q7A7B2|CP000253.1|mhcii|seq13146	antigen95|Q7A7B2|CP000253.1|mhcii|seq13146
antigen95|Q7A7B2|CP000253.1|mhcii|seq13626	antigen95|Q7A7B2|CP000253.1|mhcii|seq13626
antigen95|Q7A7B2|CP000253.1|mhcii|seq14010	antigen95|Q7A7B2|CP000253.1|mhcii|seq14010
antigen95|Q7A7B2|CP000253.1|mhcii|seq14490	antigen95|Q7A7B2|CP000253.1|mhcii|seq14490
antigen95|Q7A7B2|CP000253.1|mhcii|seq14970	antigen95|Q7A7B2|CP000253.1|mhcii|seq14970
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq15482
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq1249
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq1251
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq1250
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq1252
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq4205
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq4204
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq4206
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq4207
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq4464
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq14481
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq4461
antigen95|Q7A7B2|CP000253.1|mhcii|seq15482	antigen95|Q7A7B2|CP000253.1|mhcii|seq14478
