antigen42|A5IPD1|CP002114.3|mhcii|seq262	antigen42|A5IPD1|CP002114.3|mhcii|seq262
antigen42|A5IPD1|CP002114.3|mhcii|seq1624	antigen42|A5IPD1|CP002114.3|mhcii|seq1622
antigen42|A5IPD1|CP002114.3|mhcii|seq1624	antigen42|A5IPD1|CP002114.3|mhcii|seq1065
antigen42|A5IPD1|CP002114.3|mhcii|seq1624	antigen42|A5IPD1|CP002114.3|mhcii|seq1564
antigen42|A5IPD1|CP002114.3|mhcii|seq1624	antigen42|A5IPD1|CP002114.3|mhcii|seq1623
antigen42|A5IPD1|CP002114.3|mhcii|seq1624	antigen42|A5IPD1|CP002114.3|mhcii|seq1066
antigen42|A5IPD1|CP002114.3|mhcii|seq1624	antigen42|A5IPD1|CP002114.3|mhcii|seq1565
antigen42|A5IPD1|CP002114.3|mhcii|seq1784	antigen42|A5IPD1|CP002114.3|mhcii|seq1784
antigen42|A5IPD1|CP002114.3|mhcii|seq121	antigen42|A5IPD1|CP002114.3|mhcii|seq121
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq153
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq323
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq835
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1859
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq836
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq837
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1860
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq327
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq324
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq325
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1861
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq326
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq838
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1862
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq839
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq328
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq753
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1394
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq754
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1395
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq755
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1396
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq756
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1397
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq154
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq155
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1371
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq156
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq1372
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq151
antigen42|A5IPD1|CP002114.3|mhcii|seq153	antigen42|A5IPD1|CP002114.3|mhcii|seq152
antigen42|A5IPD1|CP002114.3|mhcii|seq217	antigen42|A5IPD1|CP002114.3|mhcii|seq217
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq889
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1025
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1026
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1027
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1028
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1201
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq886
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq279
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq887
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq280
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq888
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1816
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq281
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1817
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq282
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq890
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq283
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq379
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq376
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq377
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq378
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq380
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq381
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq382
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq383
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq891
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq284
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq892
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1022
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1023
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq544
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq545
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq546
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq547
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq548
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq541
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq542
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq543
antigen42|A5IPD1|CP002114.3|mhcii|seq889	antigen42|A5IPD1|CP002114.3|mhcii|seq1024
antigen42|A5IPD1|CP002114.3|mhcii|seq985	antigen42|A5IPD1|CP002114.3|mhcii|seq985
antigen42|A5IPD1|CP002114.3|mhcii|seq1049	antigen42|A5IPD1|CP002114.3|mhcii|seq1049
antigen42|A5IPD1|CP002114.3|mhcii|seq1049	antigen42|A5IPD1|CP002114.3|mhcii|seq1050
antigen42|A5IPD1|CP002114.3|mhcii|seq1529	antigen42|A5IPD1|CP002114.3|mhcii|seq1529
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq444
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1540
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq440
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1536
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq441
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1537
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq442
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1538
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq443
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1539
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq445
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1541
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq446
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1542
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq447
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq1543
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq448
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq955
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq129
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq130
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq131
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq132
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq133
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq134
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq135
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq503
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq951
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq504
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq952
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq505
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq953
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq506
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq954
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq507
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq508
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq956
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq957
antigen42|A5IPD1|CP002114.3|mhcii|seq444	antigen42|A5IPD1|CP002114.3|mhcii|seq958
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq604
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq601
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq602
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq603
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq605
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq606
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq607
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq608
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq649
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq646
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq647
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq648
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq650
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq651
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq652
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq653
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq842
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq843
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1872
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1868
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1869
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1870
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1871
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1873
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1874
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1875
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1876
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1114
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1111
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1112
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1113
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1115
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1116
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1117
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1915
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1911
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1912
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1913
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1914
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1916
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1917
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1918
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1919
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1920
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1310
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1599
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1313
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1602
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1314
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1603
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1307
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1596
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1308
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1597
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1309
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1598
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1311
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1600
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1312
antigen42|A5IPD1|CP002114.3|mhcii|seq604	antigen42|A5IPD1|CP002114.3|mhcii|seq1601
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1020
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1158
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1155
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1156
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1157
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1159
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1160
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1161
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq884
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq885
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1019
antigen42|A5IPD1|CP002114.3|mhcii|seq1020	antigen42|A5IPD1|CP002114.3|mhcii|seq1021
antigen42|A5IPD1|CP002114.3|mhcii|seq1244	antigen42|A5IPD1|CP002114.3|mhcii|seq1244
antigen42|A5IPD1|CP002114.3|mhcii|seq1724	antigen42|A5IPD1|CP002114.3|mhcii|seq1724
antigen42|A5IPD1|CP002114.3|mhcii|seq1724	antigen42|A5IPD1|CP002114.3|mhcii|seq92
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq221
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq206
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq203
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq204
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq205
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq207
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq208
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq209
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq466
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq467
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq218
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq219
antigen42|A5IPD1|CP002114.3|mhcii|seq221	antigen42|A5IPD1|CP002114.3|mhcii|seq220
antigen42|A5IPD1|CP002114.3|mhcii|seq509	antigen42|A5IPD1|CP002114.3|mhcii|seq509
antigen42|A5IPD1|CP002114.3|mhcii|seq1664	antigen42|A5IPD1|CP002114.3|mhcii|seq1664
